ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
g4	1.250002310371201e-07	8.720074974572438e-06	-1.2499999044734974e-07	7.575192537913702e-06	-8.750000328916485e-07	8.944014493603586e-06	-2.415845301584341e-15	1.0009331535814446e-05	8.750000448287666e-07	9.692909934116094e-06	0.0	0.0	-26.253287500000358	1.220129812547058	-37.78960299999999	0.8038558068829177	45.14362562500001	1.0296038890760906	-6.397388037000001	0.05516197530016506	-25.296652911999878	0.9702041147643362	THQ4	-9.33348	0.127	0	THQ
g5	1.87499997082341e-06	7.8073615566438e-06	1.2499998859993867e-07	9.706148112730212e-06	-1.2499993800929588e-07	9.7431436064489e-06	1.999999987489786e-06	1.0545512647481513e-05	-2.500000212535269e-07	9.382415937531172e-06	0.0	0.0	-25.367785874999512	0.9947405364371978	-40.154657125000035	0.92564752355049	45.2007193750001	1.1125040626709637	-6.583047285599997	0.07137763793732438	-26.904767285600013	1.4759154943123638	THQ5	-10.8433	0.1	0	THQ
g6	-2.1249997780614648e-06	9.341459259743456e-06	2.2500000224567883e-06	8.453535322588753e-06	-2.4999998871066964e-07	7.755355635607871e-06	-1.2500001574267118e-07	8.564465200751615e-06	2.50000003745754e-06	8.20526159913335e-06	0.0	0.0	-20.43938612500021	0.8666671917478457	-40.223602875	1.0318755775940778	44.19125762500003	0.9233190250793364	-6.805287448199997	0.10191286924433504	-23.277016573200086	1.084931104962563	THQ6	-7.6864	0.1	0	THQ
g7	-1.2500001776061251e-06	7.617446826902902e-06	-1.3750000221079972e-06	7.444832668891739e-06	3.749999683577698e-07	8.169067722642882e-06	1.750000041624844e-06	8.431174457721404e-06	-1.7499999515280254e-06	8.006491740667453e-06	0.0	0.0	-32.88258087499978	1.6271986412772068	-41.53015124999995	2.220588098811716	52.31338037499993	1.883194502357512	-6.521964759900002	0.14568853203517498	-28.6213187599	2.1051331382799416	THQ7	-7.96091	0.1	0	THQ
g8	4.999999714527804e-07	7.933807918392144e-06	2.7499999960411966e-06	7.765270761555869e-06	-2.625000101090791e-06	7.783997200563428e-06	3.3749999840892995e-06	9.591662270322616e-06	-2.749999921292101e-06	9.520660855145582e-06	0.0	0.0	-21.090522999999816	0.9058638367686646	-39.82441799999992	0.7275485048640019	41.693443125000094	0.9920565690266064	-6.7560976098	0.05815334146627527	-25.977594234800048	0.9567258788022874	THQ8	-8.921710000000001	0.1	0	THQ
g9	2.499995548532752e-07	8.189849817080812e-06	-4.999999640631359e-07	8.326073416840061e-06	-1.3750000564982656e-06	7.855836694192686e-06	-1.6249999736572818e-06	1.0003953355206083e-05	1.3749999264689449e-06	8.202043323894972e-06	0.0	0.0	-20.153209375000827	1.1650469369483871	-40.90055475000005	0.7574250901124432	41.29588800000006	1.1994150118330191	-7.005189807899995	0.0605930497249844	-26.76306780790027	0.9112410162404194	THQ9	-5.90206	0.1	0	THQ
g10	-2.4999973675221553e-07	7.066864581670341e-06	1.3750000094603365e-06	9.097907721310817e-06	6.249999685792319e-07	8.494055324610714e-06	-1.249999831287596e-07	7.562920005493642e-06	3.750001074820375e-07	8.117411876008001e-06	0.0	0.0	-35.6928361250006	4.408881889536971	-42.0133275	1.3078560529887195	51.94496075000015	4.3736649012264355	-7.2170494461	0.12602092908516555	-32.97825032110014	1.5921662217227404	THQ10	-10.4315	0.14	1	THQ
g11	2.7499998998337105e-06	1.079849388780309e-05	-6.249999735530309e-07	1.0747490926306957e-05	3.62500004612798e-06	8.77821271292286e-06	-1.0000000187204706e-06	7.748111217897262e-06	1.2500011493443707e-07	8.907887191849387e-06	0.0	0.0	-35.77704337500021	3.821548790607848	-43.81832424999999	0.8488674478665317	52.08133050000001	3.528148755676704	-7.472633138999998	0.06551380134740731	-34.986665388999874	0.7938796604621506	THQ11	-9.33348	0.41	1	THQ
g12	-7.500000208437995e-07	8.85486987681557e-06	-2.1250000345673925e-06	9.626952950735457e-06	-2.6250000360050763e-06	9.211352307478493e-06	5.000000174248953e-07	8.145348871358921e-06	-2.624999964950803e-06	9.303858677450535e-06	0.0	0.0	-36.51167524999988	3.552556237494804	-44.842296124999905	1.0456349788547925	53.00787237500013	3.4515672804000843	-7.813364997599999	0.09486891425634388	-36.15947162259985	1.0576376778861032	THQ12	-7.5491399999999995	0.1	1	THQ
g13	-2.4999977540574034e-07	9.800977811655603e-06	7.499999772164756e-07	8.895093454330837e-06	1.3749999213530372e-06	1.1047365717899801e-05	-1.6250000189899083e-06	7.142920816468022e-06	2.1250000213512976e-06	6.9414748756023454e-06	0.0	0.0	-111.35688574999979	7.3157544616206085	-35.22067062500003	1.4787348854162672	127.642857	6.372528534016329	-7.421664838500003	0.11899514627177518	-26.35636183849985	2.684483647687256	THQ13	-7.41188	0.1	-1	THQ
g14	1.3750004097801138e-06	1.0366519686380637e-05	6.250000203067428e-07	6.948385004363519e-06	-1.1250000042650754e-06	8.041863766984145e-06	-2.249999950834081e-06	8.365886937472048e-06	1.374999966969881e-06	7.865733008383079e-06	0.0	0.0	-115.0360637499995	8.288866763927926	-34.97038724999999	2.0249711004146116	129.37738087499991	6.476812011542612	-7.218713574000003	0.17225841456051524	-27.847783699	4.3279046612898835	THQ14	-9.19623	0.27	-1	THQ
g15	-1.0000003203458618e-06	9.394828781632653e-06	9.999999915066835e-07	6.108777202797805e-06	-1.1249999924700658e-06	1.3841099264283688e-05	1.1250000313367537e-06	9.25316324343089e-06	6.249999177043718e-07	1.1043843688543739e-05	0.0	0.0	-116.18077499999978	9.944567322767	-35.621761250000034	2.647023058545215	128.15590124999997	7.418848986546505	-7.136447718600002	0.22619831323005854	-30.78308209360007	5.56182372880392	THQ15	-10.7106	0.14	-1	THQ
g16	-2.4999998004204827e-07	6.548195944661916e-06	-9.999999790011316e-07	8.198561795347691e-06	-2.87499996858287e-06	8.68953206163974e-06	9.999999976884055e-07	6.606417625800825e-06	1.5000000645670753e-06	1.0065615516033974e-05	0.0	0.0	-30.91816562500036	4.465536595652597	-41.069481125000046	1.3980340350344471	49.19304474999996	4.161604730374968	-6.9597120411	0.07325627297165685	-29.754315666100002	1.5539739932898369	THQ16	-7.41188	0.38	1	THQ
