ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j11	8.071765478234738e-14	1.11671925825466e-05	-9.999999976173513e-07	9.012646133422522e-06	6.24999983216412e-07	9.312264191686016e-06	8.750000097634825e-07	7.575895805701076e-06	-3.750000132640707e-07	7.037467699443872e-06	0.0	0.0	-18.213639999999607	1.0002872624095291	-26.509997000000013	0.8022328133464461	25.456641125000118	1.016169358995196	-4.5355821354	0.0773993945022324	-23.802577885399746	1.1365807675108166	11a	-5.6	0.1	0	Janssen
j12	-8.750000495183485e-07	8.46848040722613e-06	2.500000028859972e-07	7.231172802595859e-06	-5.000001135613274e-07	6.827467400680688e-06	1.2499998856441151e-07	1.0643372104705133e-05	1.9682033780554772e-14	9.649939882369202e-06	0.0	0.0	-15.929486499999022	0.955669617684584	-24.128453375	0.6277808703641428	22.22602299999987	0.9688078740934736	-4.175321244300003	0.06790312169279293	-22.007239119300216	0.6271036228110274	11b	-5.6	0.1	0	Janssen
g1	-1.8749997138911568e-06	8.660795498808433e-06	2.499999997667146e-06	9.45085799587087e-06	-1.9999999774711343e-06	9.308445444330105e-06	2.5000002629838036e-07	8.841793270563397e-06	-1.5000001987175438e-06	9.48935161409482e-06	0.0	0.0	-16.368000499999916	1.0469199499935564	-38.50510562500001	1.0940795697003052	30.430980625000004	1.1401834872835055	-5.754495115799999	0.13448158537335864	-30.196623240800015	1.4001515580955135	THQ1	-9.607999999999999	0.1	0	THQ
g2	3.4999997683371474e-06	9.486359343745227e-06	-3.749999799396165e-07	1.0987284751118364e-05	-2.249999992471885e-06	7.3227923816926135e-06	-2.2500000074288098e-06	6.881696612017712e-06	1.2500010157623365e-07	8.072554428416509e-06	0.0	0.0	-15.557639000000286	1.06433626156105	-31.016010374999997	0.4669119585995176	26.032611124999903	0.8448037282620005	-4.862511254700001	0.044446086265760285	-25.40355075469997	0.5585124848480113	THQ2	-7.6864	0.1	0	THQ
g3	-3.749997608792909e-07	7.3052166056457355e-06	9.999999865328846e-07	8.732905707426889e-06	-1.0000000955301405e-06	8.367959053032506e-06	-1.0000000135335085e-06	6.595465691254987e-06	-3.75000012553528e-07	7.0874122359675095e-06	0.0	0.0	-15.937873500000302	1.0272869833774916	-36.69674137500003	1.0036067109955324	28.99416775000001	0.991578206542696	-5.546460269699999	0.07582131398783863	-29.186909144700085	1.2168428215697689	THQ3	-9.33348	0.1	0	THQ
g4	-2.49999602601747e-07	1.0898745391710643e-05	-1.3749999686751836e-06	7.182603051301775e-06	-1.3750001124890331e-06	8.107017004299008e-06	-5.500000024412088e-06	9.725595187098728e-06	7.500000528182226e-07	1.0558180613129842e-05	0.0	0.0	-18.16924074999995	1.1045588782840905	-36.84013687499999	0.6796341388202887	32.07718924999988	1.0761202291496774	-5.5387831635000015	0.07032507729203161	-28.470979288499898	0.8717996538382192	THQ4	-9.33348	0.127	0	THQ
g5	2.499999529845809e-06	8.423225466078801e-06	1.6250000204820481e-06	6.908218441111418e-06	2.500000069005637e-07	9.100313138450356e-06	-3.749999821422989e-07	9.0713154918775e-06	-1.0345502232667059e-13	9.357250446642571e-06	0.0	0.0	-18.1134968750003	1.0164378701431969	-38.564585125	0.4522640225424073	32.70377637499999	0.9626945607504352	-5.687529436800003	0.056788425758588376	-29.661831061799976	0.7105778370890844	THQ5	-10.8433	0.1	0	THQ
g6	1.8750000299405655e-06	7.397254240209386e-06	2.2499999866454347e-06	8.891946985797225e-06	-6.24999997995701e-07	9.014202282437849e-06	-1.374999994752102e-06	1.1527076924132127e-05	-1.1249999769802343e-06	7.604849793027182e-06	0.0	0.0	-15.077846125000153	0.861730762611682	-38.07721987500006	1.0640996875811766	32.220253500000005	1.0771121628268066	-5.863206830399999	0.10113127235295516	-26.798018330400016	0.9190129700349012	THQ6	-7.6864	0.1	0	THQ
g7	2.374999785388354e-06	8.548032360458246e-06	-1.249999985049044e-06	7.906505894027789e-06	1.8750000322143025e-06	8.753321708667681e-06	-1.0000000145282684e-06	6.884680397537291e-06	1.374999992975745e-06	7.670596230838694e-06	0.0	0.0	-23.87508937500029	3.0066601117816623	-39.5464345	1.4448967738992504	38.582792124999976	3.0200819779411034	-5.6971856916000005	0.14766491125555414	-30.53591406660005	1.5605916104500672	THQ7	-7.96091	0.1	0	THQ
g8	-1.250000013897079e-06	1.0886291177218617e-05	-1.1249999768381257e-06	6.840791819350343e-06	2.750000013520548e-06	8.993362011440512e-06	-2.1250000001060697e-06	8.782717511236154e-06	6.250000403440481e-07	7.906895248064903e-06	0.0	0.0	-16.519535874999917	0.9844263282779516	-38.91854062499995	1.313327678500978	31.53950137500004	1.066386182468238	-5.925569324400003	0.15720355775504088	-29.824145574400248	1.552292723754353	THQ8	-8.921710000000001	0.1	0	THQ
g9	5.125000535599611e-06	1.0907254584307832e-05	-1.1250000036966411e-06	6.602949410517795e-06	-5.000001097243967e-07	9.514346736620758e-06	2.4999999915564785e-06	8.616521823475328e-06	-1.124999991617415e-06	6.370325554243671e-06	0.0	0.0	-15.030525000000482	0.8795580758748429	-40.05969437500002	0.9302305954690528	30.491856624999947	1.1920720846486157	-6.188955142499998	0.08592352620272876	-30.787313017500228	1.2832938222017378	THQ9	-5.90206	0.1	0	THQ
g10	-8.749996959522831e-07	8.622398176085319e-06	2.5000001656394484e-07	5.719382745473232e-06	1.1249999958806709e-06	5.645299626305317e-06	-2.500000028504701e-07	8.470352150622948e-06	-4.999999927690622e-07	1.0775447246404638e-05	0.0	0.0	-20.31106762500033	3.13070460046318	-40.26255162499994	0.7896078001406704	31.882848249999928	2.8598790817094932	-6.1598025512999985	0.10066848976899392	-34.850573801299944	0.7736155280039221	THQ10	-10.4315	0.14	1	THQ
g11	-5.000000805921445e-07	1.033810093651026e-05	1.8749999915712574e-06	8.377277095382785e-06	5.000000659549641e-07	8.131095176042261e-06	-1.8750000064216012e-06	8.92290245951608e-06	-7.499998378079907e-07	8.937818238532359e-06	0.0	0.0	-21.56703775000027	3.9969303010700488	-42.066365499999925	0.8014406259226149	33.02563812500008	3.6756948762195165	-6.440687684100001	0.055514979586914634	-37.04845355909981	1.2730085132209679	THQ11	-9.33348	0.41	1	THQ
g12	-3.4999996807982824e-06	6.9256876691755235e-06	7.499999979643234e-07	7.35620571104502e-06	2.124999940207317e-06	7.535536232414861e-06	5.000000042798547e-07	7.174933968121608e-06	7.49999937568191e-07	7.721113791413635e-06	0.0	0.0	-21.913796374999272	4.513875839656508	-43.21552324999993	1.1017908028466663	33.5999718749999	4.28714601674174	-6.716736039599999	0.12399561587033195	-38.24608316459994	1.3839330047066918	THQ12	-7.5491399999999995	0.1	1	THQ
g13	6.249997795748641e-07	9.220438861090514e-06	-8.75000025502004e-07	8.599624395932914e-06	2.0179413695586844e-14	8.246181118240574e-06	-1.0000000161625166e-06	5.924599247920968e-06	-3.7499988650324665e-07	8.263728937378969e-06	0.0	0.0	-71.08723074999985	10.642162931849263	-37.187828125000074	1.2109068131739091	83.28825862499993	9.557284808890623	-6.4517791365000035	0.13096896102279004	-31.438581011499966	1.6869848915955563	THQ13	-7.41188	0.1	-1	THQ
g14	-1.250000173058652e-07	8.698243617558347e-06	7.499999840376857e-07	6.516476889887754e-06	-7.499999897220277e-07	7.625355649678349e-06	2.499999969032274e-06	1.0584477356207502e-05	-2.6249998843752566e-06	6.553525252988638e-06	0.0	0.0	-76.87214012499976	11.623027455903685	-35.89280749999996	1.3650671089831716	87.62015599999994	10.518485991630927	-6.2026428879000015	0.2141807679343131	-31.347434762900253	2.6900961185145293	THQ14	-9.19623	0.27	-1	THQ
g15	-2.000000083626219e-06	5.8569969620341776e-06	-1.6250000119555354e-06	8.171844876580181e-06	1.499999951874997e-06	8.246772282217114e-06	-2.3749999868272203e-06	6.627296019130358e-06	1.6250000928152985e-06	7.854023214644723e-06	0.0	0.0	-76.97068137500054	10.997973147324858	-36.12053712500008	1.7291574049907967	87.15789362500006	9.47666315112857	-6.134777269200003	0.23642610852873616	-32.06810501919995	3.6076688812782836	THQ15	-10.7106	0.14	-1	THQ
g16	1.3749997287959558e-06	9.39711576297382e-06	-2.6250000171046397e-06	9.556096472533568e-06	1.1250000095230915e-06	7.998519308943633e-06	-2.24999999687725e-06	8.403411846692584e-06	5.000000815869043e-07	7.893917083887899e-06	0.0	0.0	-16.962068500000427	3.843310428917337	-39.413157750000074	1.011808234509089	30.375208750000034	3.4929025104162355	-5.886699632999997	0.11345428730576085	-31.886719007999805	1.7927914381589136	THQ16	-7.41188	0.38	1	THQ
