ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	2.99999985827526e-06	1.0091051227360406e-05	-2.4999999951091925e-07	8.237903566374167e-06	1.875000078541689e-06	9.892578101361796e-06	-1.7500000119952117e-06	9.44615749068394e-06	-9.999999582532834e-07	6.713148147925759e-06	-5.950828999999999	0.06344656380296444	0.0	0.0	-54.95316900000022	4.731241318442441	72.15994850000007	4.5771132423891885	-39.94309575000005	2.062329494523416	-28.68714337499989	2.0186509689836205	1	-9.8	0.1	1	Janssen
j2	4.999997213417373e-07	8.69505234290874e-06	3.4999999979845596e-06	7.359308426539563e-06	3.125000069985617e-06	6.5531376274465306e-06	-1.375000011236693e-06	7.395197325589128e-06	2.249999903085609e-06	8.021868067189633e-06	-5.0130645	0.049984675858877385	0.0	0.0	-11.452855250000171	1.302820748078375	37.63857162499996	1.9145252903810372	-43.239455875000104	0.7257638922340336	-22.06679599999981	1.1268978403088772	2	-9.6	0.1	0	Janssen
j3	1.250001560038072e-07	9.195900026093696e-06	7.500000435811673e-07	9.752287771483794e-06	2.3750000215727595e-06	6.512208663544601e-06	1.5000000031761828e-06	9.519038163406603e-06	-1.250000875074875e-07	6.696440410849928e-06	-4.073334125000005	0.03745607895120228	0.0	0.0	-33.733166125000345	1.7145804826791502	48.299025374999964	1.2127592039994026	-30.468865875	0.9748941245723536	-19.976336125000056	1.011379467069953	3	-9.0	0.1	0	Janssen
j4	3.249999836043571e-06	7.317990442528276e-06	-1.1249999907647634e-06	8.893216312874611e-06	-2.500000533700586e-07	7.177978139712054e-06	-1.2500000018178526e-07	7.779907979267588e-06	1.5000000644249669e-06	7.964839649408108e-06	-5.974545749999999	0.07216197661260634	0.0	0.0	-71.53062074999946	4.117306717067293	90.71975875	4.344601043502873	-45.07872774999998	1.1353057642518132	-31.864132249999837	0.9631374562792336	4	-8.9	0.1	1	Janssen
j5	-1.3749995855505405e-06	9.964161995659129e-06	1.2500002149806733e-07	7.258526356326963e-06	-1.3642420526593923e-14	9.821356162971933e-06	3.375000024945507e-06	1.2708045278676495e-05	1.4999999915943362e-06	8.2978481818727e-06	-3.747197000000001	0.01913292747094372	0.0	0.0	-40.410443624999495	1.6334917362587738	55.25796487499991	1.5112030345949696	-30.33010112499995	1.369782176217296	-19.229773250000036	1.29233225148538	5	-8.8	0.1	0	Janssen
j6	8.750000020540937e-07	9.1855148391013e-06	7.500000003801687e-07	7.085823881613776e-06	-2.500000648808509e-07	8.443043692129628e-06	7.500000270965756e-07	8.636972567046009e-06	-6.250000394913968e-07	7.948392337612191e-06	-3.888786500000001	0.019620098406470072	0.0	0.0	-17.27087512499968	0.9666255388429316	39.172255125000035	0.8817636927698551	-37.79676575	0.6991876190447566	-19.784170750000023	0.8367586586266377	6	-8.2	0.1	0	Janssen
j7	-2.499997890481609e-07	9.742754868714258e-06	2.375000008214556e-06	9.900416173559704e-06	9.999999686272076e-07	6.829827180819937e-06	-2.9629632081196184e-14	1.1627003254833134e-05	3.12499990243964e-06	1.0086046257424894e-05	-4.573221499999999	0.03856180099446716	0.0	0.0	-37.38238837499985	1.5956235473897544	57.83548737499998	1.5415463454810832	-30.608360875000066	0.6423431887495356	-14.728477124999776	0.9311267085286506	7	-7.8	0.1	0	Janssen
j8	1.249999703816229e-06	9.260009960647974e-06	-1.499999990457468e-06	1.2349910762345108e-05	7.500000289439869e-07	1.0004197104305838e-05	-5.000000264487882e-07	7.796728982674436e-06	8.625988812127618e-14	8.429423816152353e-06	-3.7194077500000007	0.01872446562673573	0.0	0.0	-16.523143000000914	1.2214720544674078	37.56803425	0.9406011721013908	-37.097639000000036	0.8431521080626587	-19.77215550000008	0.8426485713341193	8	-7.4	0.1	0	Janssen
j9	8.750001711632648e-07	8.455198061213292e-06	-1.2499997723125491e-07	8.126008911772548e-06	-7.50000029512421e-07	7.784020642012939e-06	2.750000009612563e-06	8.790794197849028e-06	1.2499993566450483e-07	9.49906274546883e-06	-3.69404825	0.022920582835804646	0.0	0.0	-25.15388787499866	1.7922706845099514	42.47167324999987	1.6198234667613554	-32.116558375	1.0096068386627521	-18.492818375000123	1.1474323641967286	9	-7.3	0.1	0	Janssen
j10	1.2500022990025171e-07	1.0363140046106302e-05	-4.99999982537247e-07	7.978120674510409e-06	1.6249999191231268e-06	7.554886575441322e-06	-1.456612608308205e-14	8.814031038596304e-06	2.000000035522476e-06	7.5954540285559815e-06	-2.532496125000002	0.015920379923297215	0.0	0.0	-18.846287750000435	3.0592928088381166	28.74824687500007	1.5312241691819384	-25.01326325000001	1.7377464030022267	-17.643797000000013	0.847095930454773	10	-6.3	0.1	0	Janssen
j11	-1.2499997671966412e-06	7.597161429277084e-06	-2.7500000263813717e-06	9.392610019110603e-06	1.0000000595766779e-06	1.0146218202515573e-05	3.1250000357374578e-06	7.805834235677267e-06	2.6250001075567297e-06	9.698782481777133e-06	-2.870954500000003	0.022780011361387558	0.0	0.0	-19.91348987500032	1.0224812313015121	34.41270212500005	0.8240692630757581	-28.377320875000056	0.7873106357228521	-16.749060374999964	0.9402829061366828	11a	-5.6	0.1	0	Janssen
j12	1.12499968395241e-06	9.148696042191208e-06	2.5000000179176142e-06	7.342506728368567e-06	7.4999999341685e-07	1.008415763505327e-05	-2.499999961251831e-06	7.123044536097266e-06	9.99999945108243e-07	7.966608039782501e-06	-2.9077753750000026	0.01359687221468433	0.0	0.0	-17.369553624999508	1.1030632941350913	31.166257625	1.1223944400813524	-25.931109374999966	0.6656950019548494	-15.042177874999807	0.6545008236786701	11b	-5.6	0.1	0	Janssen
