ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	2.99999985827526e-06	1.0091051227360406e-05	-2.4999999951091925e-07	8.237903566374167e-06	1.875000078541689e-06	9.892578101361796e-06	-1.7500000119952117e-06	9.44615749068394e-06	-9.999999582532834e-07	6.713148147925759e-06	0.0	0.0	-54.95316900000022	4.731241318442441	-39.94309575000005	2.062329494523416	68.68875812499994	4.4798282555362094	-7.206935251500004	0.19529893537844076	-33.41444000150004	2.7547609882828423	1	-9.8	0.1	1	Janssen
j2	4.999997213417373e-07	8.69505234290874e-06	3.4999999979845596e-06	7.359308426539563e-06	3.125000069985617e-06	6.5531376274465306e-06	-1.375000011236693e-06	7.395197325589128e-06	2.249999903085609e-06	8.021868067189633e-06	0.0	0.0	-11.452855250000171	1.302820748078375	-43.239455875000104	0.7257638922340336	30.818842874999927	1.3547360002279651	-6.532552603800002	0.07257974809490261	-30.406012853799965	0.8151113944229902	2	-9.6	0.1	0	Janssen
j3	1.250001560038072e-07	9.195900026093696e-06	7.500000435811673e-07	9.752287771483794e-06	2.3750000215727595e-06	6.512208663544601e-06	1.5000000031761828e-06	9.519038163406603e-06	-1.250000875074875e-07	6.696440410849928e-06	0.0	0.0	-33.733166125000345	1.7145804826791502	-30.468865875	0.9748941245723536	45.850166500000064	1.344569947235472	-5.862224433599996	0.052851460945829085	-24.21408530860007	1.0750060983727057	3	-9.0	0.1	0	Janssen
j4	3.249999836043571e-06	7.317990442528276e-06	-1.1249999907647634e-06	8.893216312874611e-06	-2.500000533700586e-07	7.177978139712054e-06	-1.2500000018178526e-07	7.779907979267588e-06	1.5000000644249669e-06	7.964839649408108e-06	0.0	0.0	-71.53062074999946	4.117306717067293	-45.07872774999998	1.1353057642518132	86.42147924999998	4.310991850009474	-7.907871257999996	0.13012507306194748	-38.095737258000064	1.0171583512102889	4	-8.9	0.1	1	Janssen
j5	-1.3749995855505405e-06	9.964161995659129e-06	1.2500002149806733e-07	7.258526356326963e-06	-1.3642420526593923e-14	9.821356162971933e-06	3.375000024945507e-06	1.2708045278676495e-05	1.4999999915943362e-06	8.2978481818727e-06	0.0	0.0	-40.410443624999495	1.6334917362587738	-30.33010112499995	1.369782176217296	52.518240499999905	1.637041310890209	-5.9839760178	0.11434955801895623	-24.206276642799807	1.4998921944389343	5	-8.8	0.1	0	Janssen
j6	8.750000020540937e-07	9.1855148391013e-06	7.500000003801687e-07	7.085823881613776e-06	-2.500000648808509e-07	8.443043692129628e-06	7.500000270965756e-07	8.636972567046009e-06	-6.250000394913968e-07	7.948392337612191e-06	0.0	0.0	-17.27087512499968	0.9666255388429316	-37.79676575	0.6991876190447566	33.79805300000003	0.9509259017060444	-5.5174160133	0.056192768697380484	-26.787002388299648	1.0399938724829831	6	-8.2	0.1	0	Janssen
j7	-2.499997890481609e-07	9.742754868714258e-06	2.375000008214556e-06	9.900416173559704e-06	9.999999686272076e-07	6.829827180819937e-06	-2.9629632081196184e-14	1.1627003254833134e-05	3.12499990243964e-06	1.0086046257424894e-05	0.0	0.0	-37.38238837499985	1.5956235473897544	-30.608360875000066	0.6423431887495356	52.38668149999987	1.4990604828438359	-6.153921491400001	0.07498951132577245	-21.757982991399807	0.7499895609918711	7	-7.8	0.1	0	Janssen
j8	1.249999703816229e-06	9.260009960647974e-06	-1.499999990457468e-06	1.2349910762345108e-05	7.500000289439869e-07	1.0004197104305838e-05	-5.000000264487882e-07	7.796728982674436e-06	8.625988812127618e-14	8.429423816152353e-06	0.0	0.0	-16.523143000000914	1.2214720544674078	-37.097639000000036	0.8431521080626587	31.277870250000106	0.9635373666494658	-5.413874003100002	0.06211596532421763	-27.756785753100147	0.9133862480931226	8	-7.4	0.1	0	Janssen
j9	8.750001711632648e-07	8.455198061213292e-06	-1.2499997723125491e-07	8.126008911772548e-06	-7.50000029512421e-07	7.784020642012939e-06	2.750000009612563e-06	8.790794197849028e-06	1.2499993566450483e-07	9.49906274546883e-06	0.0	0.0	-25.15388787499866	1.7922706845099514	-32.116558375	1.0096068386627521	37.87239949999999	1.6304793188339908	-5.7391691039999975	0.07307343238392791	-25.137212978999894	1.2498458711284848	9	-7.3	0.1	0	Janssen
j10	1.2500022990025171e-07	1.0363140046106302e-05	-4.99999982537247e-07	7.978120674510409e-06	1.6249999191231268e-06	7.554886575441322e-06	-1.456612608308205e-14	8.814031038596304e-06	2.000000035522476e-06	7.5954540285559815e-06	0.0	0.0	-18.846287750000435	3.0592928088381166	-25.01326325000001	1.7377464030022267	21.954058875	3.3830455891171978	-3.9811177638	0.06035429006558354	-25.886606638800053	2.2115853922458224	10	-6.3	0.1	0	Janssen
j11	-1.2499997671966412e-06	7.597161429277084e-06	-2.7500000263813717e-06	9.392610019110603e-06	1.0000000595766779e-06	1.0146218202515573e-05	3.1250000357374578e-06	7.805834235677267e-06	2.6250001075567297e-06	9.698782481777133e-06	0.0	0.0	-19.91348987500032	1.0224812313015121	-28.377320875000056	0.7873106357228521	28.69720224999999	1.2003391475557923	-5.035759137899997	0.04797827390438101	-24.629364887900056	1.414582446490561	11a	-5.6	0.1	0	Janssen
j12	1.12499968395241e-06	9.148696042191208e-06	2.5000000179176142e-06	7.342506728368567e-06	7.4999999341685e-07	1.008415763505327e-05	-2.499999961251831e-06	7.123044536097266e-06	9.99999945108243e-07	7.966608039782501e-06	0.0	0.0	-17.369553624999508	1.1030632941350913	-25.931109374999966	0.6656950019548494	26.542331125000054	1.057074187589327	-4.793119943400001	0.0482097801683886	-21.551448943399787	0.6825789982283106	11b	-5.6	0.1	0	Janssen
g1	-4.375000148684193e-06	1.0987521584851327e-05	-2.5000000148622804e-06	8.697341157146915e-06	-2.0000000198194807e-06	7.3255125914269665e-06	1.3749999936152335e-06	6.191237182350422e-06	-1.5000001198473e-06	7.5622043938931915e-06	0.0	0.0	-21.950272500000025	1.1679301000982856	-40.25861524999998	1.1664021040533272	41.37247162499993	1.370850304566218	-6.638667201900003	0.11804106067104846	-27.47509232690015	1.7022771675426867	THQ1	-9.607999999999999	0.1	0	THQ
g2	8.75000189353159e-07	9.634655985261895e-06	-1.6250000080475505e-06	8.968969771143329e-06	6.250000458862815e-07	8.041051931143908e-06	4.999999950072721e-07	1.1206509771352764e-05	2.499999308724909e-07	9.283272894356347e-06	0.0	0.0	-20.04941737499995	1.3961864555180878	-33.14596474999999	0.5381913421148277	35.43290487500004	1.0827189412417133	-5.6235460527000045	0.03892544546396376	-23.386022677699703	0.8095369990820857	THQ2	-7.6864	0.1	0	THQ
g3	-2.3750000605105016e-06	8.267015708125341e-06	8.74999962405809e-07	8.045809215659487e-06	2.6249999703509274e-06	9.429017977459957e-06	-2.1249999995376356e-06	8.228072422939905e-06	3.624999919793481e-06	7.639732261805846e-06	0.0	0.0	-20.916577624999245	0.9452655162657149	-38.586076749999975	1.0770367781841166	39.66050037499994	1.0420941256337104	-6.408576810899997	0.0659192047778378	-26.25072818590024	1.4320715831539217	THQ3	-9.33348	0.1	0	THQ
g4	-3.6249998083803802e-06	8.547227027531897e-06	-4.999999875110461e-07	9.456760138867987e-06	-5.249999947949391e-06	9.622192751061787e-06	-1.9999999972242217e-06	1.0969705688432428e-05	-1.2499995150960787e-07	9.371378898566496e-06	0.0	0.0	-25.6804368750004	1.4282709421742152	-38.214683499999964	0.7549652024844834	44.61693562500007	1.2429181043822588	-6.419619688500002	0.0639964702843063	-25.69781593849989	0.8642711614915051	THQ4	-9.33348	0.127	0	THQ
g5	1.3750001380685714e-06	5.9307023778054846e-06	4.999999764265793e-07	6.651860634609848e-06	1.1249999762696914e-06	9.002496220110322e-06	-1.7499999940895351e-06	9.441425625505126e-06	6.250000696184089e-07	9.175358575812603e-06	0.0	0.0	-25.256238625000464	0.7643656337446337	-40.09355562499995	0.579794623403971	44.89519937500005	0.7543025527634296	-6.593473460699997	0.05031318886579765	-27.04806646070001	0.7713371311849001	THQ5	-10.8433	0.1	0	THQ
g6	1.2499991044023776e-07	1.166919797228604e-05	-4.250000009733412e-06	7.226084899809006e-06	6.250000036800429e-07	9.666954827872203e-06	-2.2500000029879172e-06	7.781107047612977e-06	3.1249999445037703e-06	8.896380887107372e-06	0.0	0.0	-20.73918962500019	1.1066640751974477	-40.21499237500007	1.1078485300061789	44.37856425	1.0879678204907253	-6.806938565699997	0.09432133598268147	-23.382558940699763	1.1223553899855172	THQ6	-7.6864	0.1	0	THQ
g7	-2.1249999144856704e-06	7.646148767861443e-06	-2.7499999913516152e-06	8.498595581874198e-06	9.999999474530342e-07	9.715104724516767e-06	5.000000220434231e-07	8.784712015873222e-06	1.3750002291601505e-06	9.06215814755822e-06	0.0	0.0	-30.66849587500027	2.354265567998813	-41.463383125000135	1.5643268117866107	50.42049675000001	2.0789392164117864	-6.584187326400006	0.11842545721880332	-28.29557157639997	1.8275664877714632	THQ7	-7.96091	0.1	0	THQ
g8	2.374999780840881e-06	7.758684820704241e-06	7.500000110383099e-07	8.399022062440945e-06	7.500000911875304e-07	7.764826802706002e-06	3.5000000099216776e-06	7.1402575079058e-06	-1.5000001101839188e-06	7.807640675292881e-06	0.0	0.0	-21.0380592500007	1.3583143612623103	-40.658814125000035	1.3905438261712446	41.511031374999966	1.1959250345346235	-6.8311102554000005	0.13869159164471556	-27.016946380399922	1.6774906882846632	THQ8	-8.921710000000001	0.1	0	THQ
g9	1.750000164975063e-06	8.803045770718867e-06	-1.249999826313797e-07	1.0354642113551117e-05	-3.0000000262475623e-06	7.378335718858622e-06	8.75000001059334e-07	8.620780358569386e-06	-1.749999918700951e-06	7.13681801083272e-06	0.0	0.0	-18.80386974999986	1.4042022772079557	-42.06012012500003	1.0701415737146662	40.02787962499996	1.1651821373172933	-7.104167991900003	0.0907985243153857	-27.940280491899966	1.009582685543745	THQ9	-5.90206	0.1	0	THQ
g10	1.249999922947609e-07	9.716565257577107e-06	1.6250000106765584e-06	9.181285787848448e-06	7.500000565130448e-07	9.81933079604668e-06	4.999999917032483e-07	8.273834394604305e-06	7.500000229754278e-07	6.142334036563038e-06	0.0	0.0	-33.069287624999944	3.0803417635765737	-41.88296987499999	0.8190893128485998	49.415932625	2.96868132173379	-7.2129133458	0.09052396285223194	-32.74923447079996	0.8276852556337283	THQ10	-10.4315	0.14	1	THQ
g11	-3.7499997677059577e-06	7.809292591295531e-06	2.2500000083880424e-06	6.7055290246027985e-06	1.125000037234258e-06	6.372019700882299e-06	-1.6249999733730646e-06	9.513211530284323e-06	8.398615136684384e-14	6.179183165103624e-06	0.0	0.0	-34.18834325000017	3.8187988736469833	-43.90015475000002	0.8219157655577999	50.58314075000007	3.6222376848002216	-7.4931836769	0.05486345450952631	-34.99854292690007	1.2352784487653143	THQ11	-9.33348	0.41	1	THQ
g12	-7.500001049720595e-07	1.1386484737395676e-05	1.375000020544803e-06	8.390801083306114e-06	1.7499999860604018e-06	5.525616369498776e-06	4.999999980270787e-07	1.0716282751833676e-05	-6.250001175089892e-07	1.0293354217698333e-05	0.0	0.0	-34.49104925000036	4.746346146141819	-44.99384612499998	1.1530862186210258	51.02836750000004	4.469743113565383	-7.783874380799997	0.11562836024042596	-36.240400005799906	1.5936095287009755	THQ12	-7.5491399999999995	0.1	1	THQ
g13	5.499999824678525e-06	7.77363139478358e-06	1.7500000049608388e-06	7.192092147241087e-06	1.4999998697362568e-06	9.023898030791704e-06	-8.749999876300762e-07	8.274602159102036e-06	2.4999994039376363e-07	1.0710350691312437e-05	0.0	0.0	-108.0443980000003	9.032604986502417	-35.65536562500006	1.4628836900844513	124.67217637499996	7.711009915053941	-7.423494080400003	0.11640062875522494	-26.45107333040017	2.0896868930625194	THQ13	-7.41188	0.1	-1	THQ
g14	-2.2499997237446224e-06	7.574680584803407e-06	2.875000023863094e-06	8.774940084590974e-06	-3.875000007980134e-06	1.1602136906643825e-05	2.7500000072677717e-06	8.487279319603243e-06	-1.3749999871492949e-06	7.138495428049777e-06	0.0	0.0	-113.75624475	8.781340961505856	-34.327725124999986	1.883520380251124	128.46467574999997	7.785083611264727	-7.158899491199998	0.1736095250971572	-26.77819549120014	3.3624500793589167	THQ14	-9.19623	0.27	-1	THQ
g15	-4.999998623134161e-07	8.461633065752527e-06	-2.7499999799829317e-06	8.446072889053425e-06	-1.1250000042650754e-06	9.347934096589327e-06	-1.374999999725901e-06	9.987185086550837e-06	1.875000025535201e-06	7.335009878276559e-06	0.0	0.0	-114.48266950000028	9.128220125967637	-34.77530487500003	2.2910315142282434	127.687575625	7.258329620164466	-7.053130915200003	0.1857139103908903	-28.623533540200004	4.588486341615336	THQ15	-10.7106	0.14	-1	THQ
g16	-3.750000905711204e-07	9.900126571244528e-06	-9.99999985538125e-07	8.517456200980988e-06	-1.3749998925050023e-06	6.0639479026637985e-06	-3.7499999770318473e-07	7.133911960862842e-06	3.374999988352556e-06	8.599033165963721e-06	0.0	0.0	-29.451976374999408	3.9965721117265063	-40.941809125000056	1.2055104339926257	47.57283162500007	3.760277458385608	-6.945266736000002	0.10191753112823147	-29.76622036099997	2.0092598369663914	THQ16	-7.41188	0.38	1	THQ
