ligname	pdbname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	pb_tot_avg	pb_tot_se	gb_tot_avg	gb_tot_se
j1	j1	4.374999673473212e-06	8.42564299754787e-06	-2.2500000133618415e-06	7.146880457538219e-06	1.250000309482857e-07	4.539502717530077e-06	8.749999847879053e-07	1.0507069062580375e-05	-2.500000086058662e-07	8.562462139851444e-06	-4.259380249999999	0.1901152858248488	0.0	0.0	-7.659422375000495	2.131637416271747	23.11816512500002	2.899558401226077	-40.27417112500001	1.920798429743043	20.60411987499997	2.505058740015859	-4.989245003999999	0.27144891269803945	-29.07480575000001	0.9260968547211116	-32.318715754	1.5436497711373338
j2	j2	-1.874999793471943e-06	7.907117713590315e-06	2.4999999297392607e-07	6.555534816285042e-06	-4.249999982164354e-06	8.520701700049374e-06	4.999999961086132e-07	8.918353226886251e-06	6.249999478313839e-07	8.154923042836938e-06	-4.253629624999997	0.027922620624329025	0.0	0.0	-3.8122194999998644	0.9410720418779452	19.880877125000023	1.4804364876281462	-40.93021574999993	0.400249633996572	17.29266875000004	1.064695095437121	-4.859253420299999	0.04871250258034994	-29.11519250000005	0.6697246471238858	-32.309024670300005	0.4313193287338695
j3	j3	1.0000000111176631e-06	8.648328253119848e-06	4.999999980270787e-07	1.00261673583563e-05	1.1510792319313624e-14	9.274243193663825e-06	-9.999999940646377e-07	8.496142229601368e-06	1.874999979918357e-06	8.248487114795143e-06	-3.55786775	0.03813460020228642	0.0	0.0	-4.275740999999925	0.6263714648894065	20.963738625000072	0.9965074610101503	-32.48429312500004	0.5725966861680722	16.068269374999943	0.5914726327615115	-4.269414697200006	0.05845367654206282	-19.354160874999955	1.4385194404557007	-24.961177072200115	0.6452533953742328
j4	j4	4.999998009225237e-07	8.409150551795774e-06	1.2499999516535353e-06	9.270348529779179e-06	-3.3749999656151887e-06	7.554619668429732e-06	1.50000004403239e-06	8.348297301403953e-06	2.375000010488293e-06	1.0503149017865477e-05	-4.647352374999999	0.09917465428639376	0.0	0.0	-31.43032324999987	4.309260049790995	44.563467999999986	3.684349537493766	-44.13712562500004	1.0789401105906988	42.18763762499998	3.747252562095855	-5.7298730616	0.136752096652971	-35.65133100000005	1.6528566189408203	-39.109682061599955	1.5221705036837037
j5	j5	-1.7500001399639586e-06	9.231584887851763e-06	1.875000012105943e-06	7.806788864009587e-06	-6.250000548391199e-07	7.960624521377536e-06	2.249999992756102e-06	7.629241802308476e-06	2.500000103111688e-07	1.0596096346395192e-05	-3.5592543749999974	0.06560523791864481	0.0	0.0	-10.634820999999906	1.8780993978833027	26.872430749999968	2.276254277410769	-32.66119474999993	0.641267840342127	21.915889749999973	1.80984412748007	-4.512854863799996	0.09552468566081607	-19.982837374999974	0.8964194363349566	-25.892978863799883	0.6374745896872899
j6	j6	-6.249996019391802e-07	8.097018731527265e-06	1.750000013558406e-06	7.751719867373853e-06	-2.1250000021666438e-06	9.736553348580987e-06	1.3749999840939608e-06	7.413378394579353e-06	-1.7500000443249065e-06	8.660175691514795e-06	-3.604657499999998	0.02974046916658913	0.0	0.0	-10.718024374998993	0.6526938008047386	24.309140375000005	0.77959628957128	-35.21392087499999	0.6959967922306406	20.781290375000022	0.6234229749885596	-4.2319815525	0.05509526182239204	-25.227463749999924	0.5521252561947423	-29.382637802499975	0.6530107981612505
j7	j7	-1.7499997147751855e-06	7.70912596880241e-06	2.5000002040087566e-07	8.190636408507937e-06	-1.2499999982651388e-07	9.125806232576323e-06	1.2499999535009465e-07	9.46065972805396e-06	1.4999999557119282e-06	7.478453140175861e-06	-3.6227971250000026	0.05013633975621811	0.0	0.0	-19.934577124999613	1.016366024003878	29.925520000000024	1.040190782820617	-31.50544037500002	0.402943688359941	26.263084625000015	0.8281682410116602	-4.358173923000001	0.07684379479314792	-25.137294624999978	0.5913420501767709	-29.535106798000182	0.547300761276649
j8	j8	-8.749999959434262e-07	8.086166263094685e-06	-2.000000006603386e-06	8.628894349311464e-06	7.499999777849098e-07	9.285536723687379e-06	1.6249999891471135e-06	8.804601908268787e-06	2.0000000156983334e-06	9.341592589684306e-06	-3.500166875000005	0.03310431401642499	0.0	0.0	-10.663510750000437	0.7987679496727154	23.542643250000005	0.7739124956062516	-33.97104225	0.35795508951602273	19.377141499999933	0.6916524210952538	-4.124769997499999	0.06347400964249503	-24.59207512499998	0.43088747285337164	-29.38217999749997	0.40017292661862214
j9	j9	1.2500000389081832e-06	9.310139601226907e-06	-1.3749999812517899e-06	9.430529520045888e-06	-1.8750000236877895e-06	9.351635788650867e-06	1.3322676295501878e-14	8.530266505421696e-06	2.4999997314978374e-07	8.371164062386786e-06	-3.5488313750000002	0.04155495110134579	0.0	0.0	-7.774383375000084	0.8701365924319839	19.866556750000004	0.9685588567307901	-31.923417874999977	0.8792224283872904	18.291385375000022	0.9999480586585346	-4.366999659600001	0.1228427123699261	-23.380077625000045	0.8277733569170329	-25.77341728460003	0.8073800928115819
j10	j10	1.875000070867827e-06	7.0612117689333775e-06	1.625000030038848e-06	9.0165102948197e-06	1.1249999838724989e-06	8.61987483593904e-06	1.2500000018178526e-07	6.152174948043304e-06	2.499999146010623e-07	9.957271668240365e-06	-2.4212483750000016	0.0657926334063319	0.0	0.0	-15.00567825000042	1.5964450598502982	18.919305875000006	1.223643645055135	-21.141536875000014	0.7893124332120567	15.99708137500005	1.122750438829378	-2.9549313423000005	0.10000281039029524	-19.649152625000063	0.6163826127972183	-23.105060092300082	0.6955419249550283
