1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	pb_tot_avg	pb_tot_se	gb_tot_avg	gb_tot_se
-1.0545143790327245	2.97740986061911	0.21413422580639008	0.5538601450565224	-0.29665946370972307	1.33859358691298	0.038477290322624924	0.8343350487127585	-2.0404311370968955	1.093499308308793	-4.161460108870971	0.08540799558253451	0.0	0.0	-13.708833802417198	11.769155943336731	23.358539133064426	10.359809934292995	-37.02674141532259	1.3588098074872392	20.723084205645023	10.401165281105808	-5.012034389593551	0.1559927478366312	-34.677489657258434	2.1695546012970133	-38.1635188653991	2.1091139221890165
-11.821257879033226	3.0388443323942944	0.2915581008064123	0.449168528989567	0.926046411290173	1.4602608849588439	1.361435915322593	0.8527783654069362	-1.0953122620970284	1.1706718158399476	-4.598472858870972	0.09362691175550204	0.0	0.0	15.61159019758233	13.560076527157575	15.91039513306443	11.93462356302292	-44.14049241532265	1.2663583580011577	11.869499455645094	11.921895131683254	-5.38340182519354	0.17019727603070559	-27.554509657258563	2.3985614606937236	-32.380334300999465	2.5074526329672353
5.733704995966605	2.7597597511584406	0.35119974193547066	0.474380450575679	-1.2540573225809055	1.1694381358425616	0.732343782258063	0.847530250207105	0.13184915725805268	0.9367750071278426	-3.799364116935484	0.10287924400335002	0.0	0.0	-18.25388283467663	14.211237319778064	25.1746466733875	13.007515444738509	-30.078195479838655	1.2460223123971406	21.70064286693517	13.106707003178615	-4.642299159387084	0.18373850532047994	-21.261755403226402	2.240370272790886	-25.578694252128855	2.2400604570990734
-2.2800306290337176	2.7034895406176407	0.30035260080644477	0.4987420006164595	2.2587855362902687	1.3637090968801324	-0.7752453346774111	0.9098114602140096	-3.436129637097075	1.0486668947501026	-4.7123572338709705	0.09621581619272127	0.0	0.0	-29.489771427418873	13.048647388935862	45.872558258064615	11.82570170628464	-42.91465241532248	1.2172242689343988	44.23575608064519	11.901659372501554	-5.931389037193541	0.18283676489056205	-35.176490282259124	2.4751052264651174	-38.032324262999566	2.3702109826487443
1.2323257459667616	3.3905127503163763	0.02481285080645712	0.543317364095574	0.5543004112902743	1.4150453855628342	-0.39722183467740635	0.9446653896174676	-0.5844232620970047	1.1609421064614684	-3.7531602338709664	0.09193434460358431	0.0	0.0	-21.63870580241924	13.744927626446955	34.39371700806426	11.458297981213367	-31.27500091532231	1.2614498489043966	31.886082580644935	11.728705870512414	-4.861748938093534	0.16242316855146757	-21.443356032258635	2.3805888473929158	-25.059579163899485	2.2454287685674807
-3.2102865040319486	2.773299183599387	0.0003329758063888022	0.4812942149232692	0.7796755362903873	1.330598935749224	0.6204527903225863	0.8178543037513982	-2.64979826209683	1.0872419697081166	-3.701177108870975	0.08595615549481435	0.0	0.0	-12.462288552418467	11.6299016344401	30.585051133064706	10.296841123589461	-33.002009290322555	1.2604951729260578	27.26110145564486	10.280319482706355	-4.4106865429935365	0.1679058865740333	-23.04004728225793	2.384599078794182	-27.0735063938002	2.2545218140311905
0.1098511209671642	2.4731762995454507	0.9652618508063959	0.4878205033318599	1.4182456612902072	1.2942140494983878	0.10043216532256061	0.8774827846086951	-1.228590762097177	1.108350988551418	-3.65593348387097	0.10705639325066942	0.0	0.0	-31.11554455242026	12.045160823157328	39.97991788306457	10.789007963761696	-28.487911540322454	1.3210580723087224	35.86505245564518	10.916291201844126	-4.415897662693544	0.19139812239587461	-21.914271657258894	2.913870253053043	-26.78910126350047	2.8344433518338272
0.8588327459657314	2.8401488326112374	0.2165053508064929	0.4606115657038334	0.4027712862901538	1.343637168131205	0.2634215403226303	0.9266293942086467	0.060341112903138594	0.9581124908181486	-3.720621858870968	0.09492744185549774	0.0	0.0	-27.290701552419975	13.917482033139406	40.52353875806433	12.441641257450618	-34.323055915322534	1.4010315832998188	35.48957633064514	12.493531659214282	-4.633605193093544	0.18669128744420876	-23.008968532258734	2.411194756890422	-28.955914293899824	2.3134135258212036
-0.8581770040328536	2.9119101207865636	-0.06276339919352036	0.478096336964748	2.2384322862902124	1.347618106441472	-0.19593170967744644	0.8754214358636095	-1.4440805120967113	1.1082553170091625	-3.826680608870969	0.0971574893425834	0.0	0.0	-23.046671552419525	13.345958977392376	35.84242500806438	11.82657652235599	-31.46549054032237	1.2850997449012722	33.38893508064474	11.920588642921626	-4.79879319379355	0.19897579043594435	-22.8189380322585	3.0353287282130745	-26.244540544599545	2.721991185801175
0.04811287096607941	2.74880634416604	-0.11742564919362763	0.4897700607516852	-0.21696183870974473	1.3130913626527094	0.10981454032262405	0.7392418568813633	0.7293642379030061	1.0437877665050663	-2.8573598588709643	0.08860590898748288	0.0	0.0	-29.345570052419134	12.300548142676734	35.6147593830645	10.980623266597895	-21.64893091532239	1.3633163891910505	30.051720080645048	11.122913225661542	-3.5184704035935384	0.16858618394018662	-17.684197282259476	2.9219140854692927	-23.908347129399914	2.7608445813339064
-1.5389966290325674	2.6785083937507466	0.3918787258064764	0.4524021722697063	0.2554645362903436	1.4163560620497502	-0.05327870967738324	0.7371343394394629	-1.374324387096788	1.0464070253760396	-3.1448632338709728	0.08664892608025729	0.0	0.0	-10.422033677417318	12.64133348771775	22.981700008064365	11.27179088932878	-27.278159290322495	1.230189884376051	21.545664080645075	11.273253191504224	-4.2885232645935405	0.1550068674556892	-20.182612657258602	2.3524205427308154	-22.76230861539962	2.260646858188202
-1.0965097540332636	2.6230723302781667	-0.27705739919350236	0.4318634268532247	-0.09270571370962344	1.2632383575964883	1.0732192903225846	0.8239884424612292	-1.7034296370966793	1.135220369324116	-3.1143868588709656	0.09384207947154799	0.0	0.0	-11.00823855241984	12.219642627586552	23.706601508064374	11.479363921468604	-25.355488915322557	1.3716637316460327	20.07384420564528	11.511370073705447	-4.010378276293551	0.1830218087426854	-17.867996032258787	2.5274247540354344	-22.396744752100133	2.3174791659202016
0.6845212459676304	2.5908078842596733	0.2890327258064751	0.5331219778776418	-0.44482996370961203	1.260730708826547	0.34273041532260073	0.9958851860992336	-1.3829763870965053	1.119659476251163	-4.340718733870974	0.08828454192524035	0.0	0.0	-18.30010417741832	12.52604604107	28.08409213306479	11.345944501060993	-38.41104166532251	1.148435947432708	25.825308330645097	11.329176349004538	-5.1545458381935445	0.1593174948084589	-33.47929440725834	2.356124962846275	-36.551905313999924	2.32873197394021
1.951777745966865	2.647067964381122	-0.021815524193518954	0.43773004091619316	-0.31393533870975077	1.320583329824885	0.4058240403225559	0.7910513793122859	0.3165847379030886	1.0974424196750232	-3.6998856088709755	0.08489449442697093	0.0	0.0	-23.30127017741927	12.323905669574971	29.37839625806479	10.944548498041813	-30.843002165322247	1.2526127048195443	26.858730830645275	11.202227495759653	-4.466496383593544	0.16877895718596655	-26.12732603225851	2.37231258118667	-29.413602234399946	2.2743896477139813
