ligname	pdbname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	pb_tot_avg	pb_tot_se	gb_tot_avg	gb_tot_se
j1	j1	-2.4999946049319985e-07	5.58026273903329e-06	-6.249999836427378e-07	8.786651584290065e-06	-1.6249999936235327e-06	9.232360300659837e-06	-3.0000000165131268e-06	1.0035454728865436e-05	-6.249999501051207e-07	8.790684813800335e-06	-4.594132124999999	0.14835538973789453	0.0	0.0	-21.01603412500013	4.537128990836232	33.67828362499979	4.790891436715642	-39.23333075000006	1.8008352674387031	31.01504562499995	4.605497458889601	-5.275960663500001	0.24018215573732765	-31.16521950000008	1.0895143277273414	-34.5102860385003	1.593064283356098
j2	j2	-3.3749997942322808e-06	8.564408443473435e-06	-1.5000000147580296e-06	8.204366130412405e-06	-1.2499998831572156e-07	8.63698082703891e-06	-8.750000144175374e-07	8.328031045989427e-06	-3.74999929704245e-07	1.0642106045114587e-05	-4.387592125000001	0.03975410712279641	0.0	0.0	-0.9511581250003122	1.548796119994121	18.32625549999999	2.294837361263573	-40.73451450000004	0.5428341539016786	15.113774250000029	1.6279875217163808	-5.0815524924	0.049528994160778037	-27.74701549999994	1.2049499713799414	-31.653457117399917	0.8461776303017088
j3	j3	2.125000091837137e-06	8.511896856695551e-06	5.000000085431111e-07	9.388341691267627e-06	8.749999116730578e-07	7.096431224474802e-06	8.750000078094899e-07	8.946587599039477e-06	3.1250000647276013e-06	5.595728206380358e-06	-3.5100856249999994	0.06009323258437566	0.0	0.0	-11.546082750000641	1.3016914401726054	23.203763999999957	0.7536728509318108	-30.69141024999999	0.9257457787630431	19.52438312499995	0.8081574472465874	-4.403616272999996	0.06896701871646677	-22.54380712500007	0.9758253363842021	-27.116718647999825	0.7702169344892988
j4	j4	-1.2500003322202246e-07	9.655621856156732e-06	-1.749999998281737e-06	7.710152021763199e-06	2.500000530858415e-07	9.176956151861598e-06	-2.7500000006597247e-06	8.117416202075685e-06	7.499999054516592e-07	8.444251015606258e-06	-4.932548625000001	0.09349897451106946	0.0	0.0	-47.76168837500034	4.565322053866183	59.179424625000095	4.429802536105846	-43.68184700000006	1.1291197451688053	56.629428250000075	4.313273433067121	-6.050643161400002	0.13762551817684932	-37.19666300000015	1.026005320188815	-40.864753911400165	0.903235475805366
j5	j5	-5.000004262001312e-07	7.649274104282546e-06	7.499999869509111e-07	8.009675402993676e-06	5.000001175403668e-07	8.186432234237159e-06	1.5000000066578423e-06	7.505215382441262e-06	1.999999942725594e-06	8.520996809275635e-06	-3.5914298749999993	0.08409200178562637	0.0	0.0	-21.54226512499919	2.162850443545699	33.36929912499992	2.27683998011531	-30.69334924999994	1.0964184127250585	29.105296875000068	2.074791077172971	-4.714852248	0.1596101716555779	-22.457740874999963	1.263701430482337	-27.84516549800006	1.257810040932427
j6	j6	-1.6250001657169833e-06	8.342529398798397e-06	-1.2500000061521632e-06	1.1070885006447911e-05	-1.250000121899575e-07	8.354764802175304e-06	-3.7499997979750787e-07	1.1414519068201686e-05	7.499999499316345e-07	8.713645714688708e-06	-3.6866712500000016	0.025612216771587874	0.0	0.0	-10.665350375000068	0.7904216123440375	25.57738087499989	0.9677795612941227	-35.191380749999986	0.6097209340551428	21.49441550000008	0.8311902961392917	-4.399831300499999	0.06320211333865874	-23.966024124999606	0.6876490086052507	-28.762149550499885	0.7751348952584413
j7	j7	1.0000001930166037e-06	8.597800857456812e-06	1.8749999901501724e-06	8.336336074910996e-06	-7.500000556603936e-07	9.237008012559373e-06	1.5000000140474867e-06	8.300726779461178e-06	2.9999998034213602e-06	6.9830300208728335e-06	-3.9053830000000005	0.04910531362794996	0.0	0.0	-26.624749500000295	1.3165804655622273	37.684076374999925	1.4845933215393556	-30.21846112499999	0.5084409250716433	32.72761000000005	1.3028646464577747	-4.617370124100003	0.0804693916854959	-23.064510624999908	0.6045222024546254	-28.732964124100214	0.5659446850752987
j8	j8	-4.250000276897481e-06	8.879435065931428e-06	4.999999790555876e-07	9.215825326839337e-06	1.7499999471226602e-06	1.012762940358963e-05	2.24999998806652e-06	1.0557848720477347e-05	-1.3750000414347596e-06	8.825847554937808e-06	-3.5527046250000005	0.03320127514754764	0.0	0.0	-10.645266000000229	0.8406404909017026	24.71740725000002	0.8278378173384056	-34.282254750000035	0.7112741255053396	20.045048999999985	0.6803059021199738	-4.289783850000003	0.071880594778026	-23.762819249999797	0.7500808039800989	-29.172256725000274	0.8760793298503725
j9	j9	-6.250000672025636e-07	9.218070481736032e-06	-3.000000039108386e-06	7.882088501435113e-06	1.6249999772810497e-06	1.062023255060723e-05	4.000000001553872e-06	1.0795363434506235e-05	3.875000003148444e-06	7.713026857638884e-06	-3.7099571249999963	0.04783817329043878	0.0	0.0	-13.445031375000463	1.2900911301908389	26.112054500000003	1.2866683617230887	-31.22062112499998	0.8441660835986735	22.316616000000035	1.3865599523136278	-4.677662893499998	0.12344383018755319	-22.263549250000192	0.9333952683719154	-27.026693518500227	0.7765780152550632
j10	j10	-3.3750000409327184e-06	7.757648072952896e-06	4.999999732291371e-07	9.536026275883841e-06	6.250000191698746e-07	8.87523883544285e-06	-1.1249999656470777e-06	8.094121544152271e-06	-6.250001211327571e-07	9.112310903174313e-06	-2.547075999999998	0.09593724601307174	0.0	0.0	-16.331331000000578	2.18150062950352	21.10296699999995	1.6135451562022993	-22.556673375000006	1.7407079777783119	16.674007000000113	2.211832047528457	-3.254512974300001	0.16445635980054468	-20.33211737500017	0.7067911842728787	-25.468514349300158	2.1585036099118073
