0	2.41	0.45	0.48	0.16	 0.44	0.23
1	2.88	0.46	0.47	0.20	 0.43	0.25
2	3.01	0.40	0.46	0.20	 0.38	0.26
3	3.06	0.40	0.44	0.21	 0.39	0.26
4	3.07	0.42	0.44	0.21	 0.43	0.25
5	3.14	0.42	0.43	0.22	 0.42	0.25
10	3.51	0.41	0.39	0.23	 0.43	0.24
25	5.45	0.21	0.24	0.24	 0.25	0.26
50	7.79	0.08	0.11	0.25	 0.09	0.29
100	7.03	0.18	0.21	0.23	 0.26	0.25
200	6.93	0.10	0.04	0.22	 0.22	0.26
