0	4.01	0.74	0.69	0.17	 0.70	0.21
1	4.13	0.74	0.71	0.15	 0.71	0.19
2	4.16	0.75	0.74	0.13	 0.74	0.19
3	4.27	0.74	0.73	0.13	 0.73	0.20
4	4.34	0.74	0.71	0.13	 0.73	0.20
5	4.39	0.75	0.70	0.14	 0.74	0.19
10	4.95	0.76	0.71	0.13	 0.76	0.17
25	9.63	0.70	0.71	0.15	 0.72	0.21
50	12.31	0.73	0.71	0.15	 0.75	0.19
100	14.26	0.57	0.62	0.20	 0.62	0.24
200	11.73	-0.29	-0.34	0.30	 -0.20	0.35
