0	3.36	0.60	0.62	0.12	 0.59	0.13
1	3.73	0.61	0.63	0.13	 0.60	0.14
2	3.72	0.60	0.63	0.12	 0.59	0.15
3	3.75	0.59	0.62	0.13	 0.58	0.15
4	3.74	0.59	0.60	0.12	 0.59	0.15
5	3.75	0.59	0.59	0.12	 0.59	0.15
10	4.19	0.59	0.58	0.12	 0.60	0.14
25	7.43	0.55	0.52	0.13	 0.57	0.15
50	9.73	0.45	0.43	0.14	 0.47	0.16
100	10.16	0.47	0.43	0.12	 0.51	0.14
200	13.31	-0.28	-0.32	0.19	 -0.21	0.20
