0	3.38	0.74	0.64	0.19	 0.69	0.23
1	2.95	0.85	0.70	0.13	 0.82	0.16
2	3.00	0.95	0.71	0.12	 0.94	0.08
3	3.08	0.88	0.69	0.11	 0.88	0.10
4	3.10	0.88	0.68	0.11	 0.88	0.10
5	3.08	0.84	0.66	0.11	 0.85	0.12
10	2.84	0.80	0.64	0.12	 0.81	0.14
25	3.15	0.70	0.60	0.13	 0.70	0.18
50	3.40	0.24	0.38	0.24	 0.22	0.32
100	4.04	0.28	0.42	0.23	 0.25	0.31
200	5.09	0.33	0.46	0.21	 0.29	0.30
