1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	ligname	paper-id	expt-dg	expt-err	q	dataset	neg_tds_avg	neg_tds_se	dg_avg	dg_se
3.6053325887095298	3.09502857601728	0.2555784798385972	0.4606512350347735	-0.4834326532257122	1.3607649357492881	1.3653392862902916	0.8450742589032778	0.1285523427419335	1.1475009938617244	-4.483444354838708	0.13052129826290768	0.0	0.0	-32.36385610080565	12.472131077657947	33.40661076209697	11.68305335742568	-39.62491574596774	1.4093351250489623	-38.19423539516055	2.5136627233242272	j1	1	-9.8	0.1	1	Janssen	22.12278740679941	1.3365453442616546	-16.071447988361136	3.850208067585882
-3.5074392862901504	2.8701573744046693	-0.3162563951613269	0.5241746587970166	0.9400672217741856	1.3617666971259104	0.5686712862902663	0.8027472901285236	-1.1410767822577554	1.093262795661917	-4.90561147983871	0.12938091146601913	0.0	0.0	-18.213330100806672	12.11377983849191	46.18864113709662	11.426057394588447	-43.73032337096785	1.2178328815773118	-24.116657770160714	2.8697442287337203	j2	2	-9.6	0.1	0	Janssen	8.305560875753946	0.34875080188758084	-15.811096894406768	3.218495030621301
-0.050424786290022894	3.0911943582830026	0.3328967298386445	0.4728829049895619	0.21544622177425765	1.2552252769167394	-0.5501124637097217	0.7685722784613538	1.0359079677422578	1.06634650059747	-4.195546729838708	0.13602128990081214	0.0	0.0	-26.33701960080495	11.82010428578536	39.13007888709683	10.8668765363319	-32.88965249596764	1.4032626151271343	-23.308426270160627	2.4655486985191994	j3	3	-9.0	0.1	0	Janssen	10.545770612930212	0.43856274372412035	-12.762655657230415	2.9041114422433196
-4.179640661290591	2.8965750316533705	0.18937272983869136	0.5317040159717572	0.2667949717743312	1.3968532829829203	-0.0044534637096731436	0.9138181954395724	-0.7315991572581241	1.192009441340523	-5.0659264798387085	0.13795873140146409	0.0	0.0	-40.807791225806056	11.500187476984296	60.8597450120966	10.67949860111765	-44.66163724596762	1.424064886917353	-34.13513552016036	2.7020742384460634	j4	4	-8.9	0.1	1	Janssen	20.487710328670293	1.0715528756927015	-13.647425191490068	3.773627114138765
-0.7225446612904989	2.435183125044442	0.048626604838638336	0.510955618659211	0.8799060967743237	1.2384571892896643	-0.3358188387097361	0.8395907547572327	-0.3046714072576311	1.084311168056243	-4.186725354838707	0.127751512885769	0.0	0.0	-34.89018560080558	13.208082920757775	49.772665262096865	11.974045006805053	-30.763115370967693	1.1853524177004957	-20.501863270160555	2.6397544539382958	j5	5	-8.8	0.1	0	Janssen	9.643956483487742	0.4662245734111898	-10.857906786672814	3.1059790273494854
-1.4145689112903668	2.8235286764921117	0.37216685483870826	0.4581429453516866	-2.604104278225691	1.3104888858979185	0.8645645362902865	0.8262744394571326	0.2559643427424234	0.9900968259751448	-4.126058229838705	0.1399000140430176	0.0	0.0	-26.119511600805808	12.100967046893999	47.8285158870968	11.320666393717012	-35.33226237096755	1.5367264979149542	-20.275293770161085	3.1229640959879035	j6	6	-8.2	0.1	0	Janssen	8.226901540801103	0.30841564855722947	-12.048392229359981	3.431379744545133
-0.7720065362901778	2.684617497622717	-0.031382645161396994	0.5021579637877733	-0.7458339032257086	1.4256847643707051	-1.0275320887096857	0.8083650297519249	0.10414896774231153	1.0142790843622589	-4.198552854838711	0.12981811917902786	0.0	0.0	-44.18376510080637	12.860269207693676	59.32035588709674	11.481883372401414	-31.240671245967693	1.4194184800643401	-22.775239520160714	2.709475454837152	j7	7	-7.8	0.1	0	Janssen	8.74339464696697	0.45892374913932654	-14.031844873193744	3.1683992039764783
3.3428532137093008	3.0409597284070764	-0.13744439516131024	0.4904673966671005	-0.41038140322556416	1.386121204769878	-0.7991800887096971	0.8477563682048477	0.7667822177419481	1.077885731297523	-4.221935979838701	0.12574343344836644	0.0	0.0	-38.90102972580684	12.31548483159914	52.63533001209678	10.741735155677908	-34.607846245967664	1.208837665275421	-22.332852395161108	2.6996367900074207	j8	8	-7.4	0.1	0	Janssen	6.812867223051597	0.32849872495362564	-15.51998517210951	3.0281355149610465
3.5589045887098223	3.240441576354596	-0.05145877016138645	0.5349047327423437	-0.3416381532256807	1.279834588436239	0.6092432862902477	0.8740106841501818	0.4353780927419546	0.958727649237096	-4.248086229838703	0.12587490541699112	0.0	0.0	-33.30795385080505	12.305199493469358	45.111061137096996	11.311124943850979	-30.59678399596779	1.264017329623917	-18.83133389515997	2.8590664292290286	j9	9	-7.3	0.1	0	Janssen	10.59152325673448	0.4838756193656263	-8.239810638425489	3.342942048594655
-0.38394291129016267	2.8777554928312616	0.4165803548386249	0.5817022813918491	-0.6034505282255687	1.2304921972909058	0.8762530362903043	0.8685345375132028	1.7451470927419592	1.0573918111286895	-3.319931479838705	0.1365966527968767	0.0	0.0	-36.84568397580679	13.711560017425587	46.977677012097004	12.66039032017448	-22.238396370967827	1.4396836520757497	-13.375747770161093	2.7676031946319504	j10	10	-6.3	0.1	0	Janssen	5.626861810731388	0.27656087029599635	-7.748885959429705	3.044164064927947
3.7019294637091775	2.9155293670383187	0.17226972983861533	0.4953974888813252	0.4738617217742842	1.2933683634462718	1.3995426612903001	0.8376541429622707	0.6955594677420933	0.9984147534782704	-3.7916718548387074	0.13943652584618127	0.0	0.0	-43.48989360080578	13.12407739106605	53.18741738709665	12.413622393657706	-26.96959037096764	1.4558370032931307	-14.6205753951607	2.7018615549605216	j11	11a	-5.6	0.1	0	Janssen	6.735490383448202	0.38443551078938654	-7.885085011712498	3.0862970657499083
-1.4100015362911336	3.014366124107508	0.17581410483865326	0.4944849247797417	-1.0341075282256895	1.3825155656608754	0.550728536290344	0.8617579703034008	-0.0937719072578691	1.1935757733804302	-3.657636479838706	0.13906862135739262	0.0	0.0	-33.52754072580609	12.36360801111784	47.73003701209701	10.864753946259746	-24.922496620967717	1.2831803840449876	-16.18897514516098	2.9212453618705005	j12	11b	-5.6	0.1	0	Janssen	7.260739174549754	0.3997402073372754	-8.928235970611226	3.320985569207776
2.0479050887092853	2.7309296819889326	-0.1870197701612355	0.5016739445024909	-0.3780982782256643	1.426641827027364	0.8901740362903237	0.8745206558259436	-0.8631631572578016	1.073880452174017	-4.7821022298387055	0.12592866583560394	0.0	0.0	-30.071433225805865	11.853558397162919	42.59403963709681	11.277685410267413	-39.484439620967656	1.2923419075018576	-30.234137520160445	2.7719683554877483	g1	THQ1	-9.608	0.1	0	THQ	8.97661868109474	0.5307381105334963	-21.257518839065703	3.3027064660212444
-4.52080691129072	2.819203095897047	-0.0764780201613462	0.4906812676555978	0.4097868467743737	1.3397037477117966	-0.0068584637096762435	0.9231000353972846	-2.437944282257945	1.0139446973881698	-4.111804979838704	0.13542891620331834	0.0	0.0	-17.154653475805162	13.381371651880153	36.551418012097024	11.8472384862677	-32.005300120967625	1.387656011756576	-23.352641395160788	2.7522846338988067	g2	THQ2	-7.6864	0.1	0	THQ	7.39699606148751	0.34256445658508156	-15.955645333673278	3.0948490904838883
0.8527808387095206	2.5881680610431994	-0.12270652016140104	0.4881192524245653	-0.4920300282256776	1.3236134017493426	-1.2262650887096882	0.9389752153232662	-0.8332892822579296	0.9821804706861408	-4.582828229838702	0.1279469259335261	0.0	0.0	-23.73634797580536	11.23451694894183	36.526085512096756	10.176030922992481	-38.09055712096764	1.2086850955558168	-31.705157895160518	2.7106971742671613	g3	THQ3	-9.33348	0.1	0	THQ	8.214707254289952	0.43770021762658134	-23.490450640870566	3.1483973918937425
-2.5959066612906554	2.863144751402333	0.249846354838688	0.4565520422363179	-0.8568050282258461	1.5489564053607674	-0.1996827137097199	0.9772397205881816	0.07708071774212044	1.2549191059537164	-4.528977854838704	0.12824976838930674	0.0	0.0	-12.315397725806092	14.392142733334449	31.07859826209711	12.351971941752884	-37.08194849596775	1.1958842643464591	-26.17319314516081	3.064415619838604	g4	THQ4	-9.33348	0.127	0	THQ	9.292793849387369	0.42565571225352083	-16.88039929577344	3.490071332092125
3.726504088710044	2.6326769565407853	0.6218348548386494	0.4232814831373783	1.1903294717742057	1.340982161062259	-0.31494358870970096	0.8710795443975791	0.6804228427420078	1.0291790305373891	-4.756527604838711	0.13235811949870352	0.0	0.0	-25.59263647580497	11.688216821747766	35.503499762096794	10.468009054770581	-38.633079745967606	1.360503013331151	-27.574596395160647	2.9475120138466058	g5	THQ5	-10.8433	0.1	0	THQ	9.746523030017084	0.48585974214875155	-17.828073365143563	3.433371755995357
1.048869463710048	2.517048421394521	-0.029277270161305324	0.5343588454615307	0.021515971774423548	1.4888589506335823	-0.6669544637097697	0.8277429807465779	1.120542842742207	1.1153084979868255	-4.5945348548387095	0.12937117900878112	0.0	0.0	-5.631304350807454	12.527476904006527	24.622354012096682	11.405012139674401	-37.47915462096774	1.289817465819606	-21.587943270160817	2.5775578006137163	g6	THQ6	-7.6864	0.1	0	THQ	8.963528153010163	0.618081031099478	-12.624415117150654	3.195638831713194
