0	3.84	0.46	0.53	0.15	 0.43	0.17
1	4.25	0.49	0.52	0.15	 0.46	0.17
2	4.33	0.56	0.54	0.14	 0.54	0.16
3	4.38	0.56	0.53	0.14	 0.53	0.16
4	4.37	0.56	0.52	0.13	 0.53	0.15
5	4.37	0.56	0.51	0.13	 0.54	0.15
10	4.80	0.54	0.51	0.13	 0.52	0.15
25	8.38	0.54	0.48	0.13	 0.55	0.16
50	11.20	0.50	0.38	0.15	 0.51	0.16
100	10.85	0.38	0.38	0.12	 0.42	0.15
200	13.63	-0.25	-0.35	0.20	 -0.19	0.21
