0	2.05	0.46	0.47	0.17	 0.42	0.22
1	2.16	0.47	0.46	0.18	 0.42	0.22
2	2.31	0.44	0.46	0.18	 0.37	0.24
3	2.54	0.42	0.45	0.19	 0.35	0.24
4	2.73	0.46	0.45	0.19	 0.37	0.23
5	2.91	0.39	0.44	0.20	 0.30	0.25
10	3.37	0.40	0.37	0.21	 0.29	0.26
25	4.58	0.18	0.26	0.23	 0.07	0.26
50	4.60	0.27	0.35	0.21	 0.16	0.26
100	4.93	0.42	0.38	0.21	 0.31	0.24
200	4.02	0.35	0.34	0.21	 0.29	0.26
