0	3.30	0.62	0.61	0.14	 0.60	0.13
1	3.49	0.61	0.64	0.13	 0.60	0.14
2	3.81	0.62	0.66	0.12	 0.61	0.14
3	4.23	0.62	0.66	0.12	 0.61	0.14
4	4.54	0.64	0.66	0.12	 0.62	0.13
5	4.79	0.62	0.66	0.12	 0.61	0.14
10	5.74	0.63	0.63	0.13	 0.61	0.14
25	6.63	0.55	0.58	0.14	 0.53	0.16
50	6.53	0.59	0.63	0.12	 0.56	0.15
100	6.25	0.57	0.57	0.12	 0.54	0.14
200	4.93	-0.13	-0.17	0.20	 -0.12	0.21
