ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	1.2499999115789249e-06	8.975922586402727e-06	1.374999998944304e-06	7.952904819891962e-06	6.250000237173481e-07	6.896950133866567e-06	2.624999993301458e-06	1.007818509958173e-05	-1.125000057129455e-06	6.601134302985136e-06	0.0	0.0	-19.745506500000133	5.006128779570791	-39.358523500000025	2.0404230387546733	29.910090875000076	5.147645781777272	-5.310975798000003	0.26173891107891434	-34.504910172999786	1.7510031120069347	1	-9.8	0.1	1	Janssen
j2	1.750000408264896e-06	7.919129135328493e-06	4.6249999798675386e-06	9.155524343029468e-06	2.500000084637577e-07	8.049059893823664e-06	1.8750000112532916e-06	6.5528653092906e-06	4.2499999570111416e-06	8.246694275540313e-06	0.0	0.0	-1.075838000000449	1.7114033081162456	-40.47193724999994	0.4173493309549336	15.778450374999899	1.984053399852536	-5.062084181099998	0.050217266581700434	-30.831396306099982	0.5411600075180425	2	-9.6	0.1	0	Janssen
j3	1.2499976037361196e-07	7.981939939673375e-06	-8.750000222335076e-07	7.626955045427831e-06	-6.250000043905857e-07	1.0069972001278588e-05	3.453237695794088e-14	7.290432638428974e-06	8.750000043278307e-07	8.633856870717822e-06	0.0	0.0	-11.53005612500025	1.0437791748073315	-30.53195725000002	0.7141362251197723	19.306368500000016	0.8431844059214325	-4.4054419167	0.06168381778475649	-27.161087291699907	0.5700324955499285	3	-9.0	0.1	0	Janssen
j4	-6.250001706575858e-07	8.46626709179042e-06	-1.4999999885390024e-06	1.0242724352588904e-05	-3.2500000440904843e-06	7.52606213922506e-06	8.74999972424462e-07	1.047307019502072e-05	-2.4999996099950296e-07	9.84297461239102e-06	0.0	0.0	-49.67857600000041	3.718274228478197	-43.72558849999994	1.1662636571860878	58.543332750000154	3.4761820773535077	-6.064765065	0.11645531506307275	-40.925601565000036	1.128673962278533	4	-8.9	0.1	1	Janssen
j5	-3.7499997006307246e-07	8.451060581524397e-06	-1.7500000104320184e-06	9.691424948764219e-06	-3.749999788738023e-07	6.514776311211578e-06	6.249999986351895e-07	7.810916356206472e-06	1.1250000661533475e-06	9.428785462890835e-06	0.0	0.0	-20.50112549999972	1.8284067521232672	-30.46643387500012	0.6632418338201396	28.09930199999989	1.897312319023076	-4.6944421524000015	0.09275499474768424	-27.562700277399998	0.7603946601744198	5	-8.8	0.1	0	Janssen
j6	-2.499999837368705e-07	8.321948117540237e-06	-3.1249999923232965e-06	1.0097983664179517e-05	3.2500000189372717e-06	9.706427442095387e-06	-1.0000000182230905e-06	7.7969896798243e-06	2.8749998928390137e-06	7.158792040652562e-06	0.0	0.0	-11.065714000000415	0.7162377747568269	-34.999055875	0.7082037575925632	22.027418249999922	0.7602240489920508	-4.386726509400001	0.05383475703952721	-28.42407638440009	0.6471637615064251	6	-8.2	0.1	0	Janssen
j7	1.2500038792495616e-07	7.102061117978434e-06	-2.7499999964675227e-06	8.666016022578761e-06	2.250000042920419e-06	9.628980646680416e-06	1.5000000202292083e-06	8.810040839693701e-06	-1.3749999786227815e-06	9.773404318728567e-06	0.0	0.0	-26.002538250000228	1.1572582549899748	-30.31945799999999	0.4885923241340356	32.32849037500005	0.9474543089414637	-4.6215523044000015	0.07429025352843657	-28.615058429399888	0.6118725115135136	7	-7.8	0.1	0	Janssen
j8	1.5000004955822988e-06	1.2337670899291424e-05	2.3749999843403197e-06	8.014896011910216e-06	1.5000000341558462e-06	6.252396663343271e-06	-3.499999982636837e-06	8.627701724345314e-06	1.875000023687789e-06	1.0136279388979036e-05	0.0	0.0	-10.724191875000145	0.8430632574560312	-33.76831937500002	0.3832448160479109	20.174345499999973	0.9011977879581272	-4.2663291597000015	0.061085239577312066	-28.584491159699866	0.4570095672355619	8	-7.4	0.1	0	Janssen
j9	5.00000232932507e-07	8.8624827925161e-06	-2.3749999838784674e-06	8.533530110521793e-06	-2.499999840210876e-07	7.742604457413196e-06	6.249999854546217e-07	8.373240855755797e-06	1.4999999872600257e-06	7.557722275388838e-06	0.0	0.0	-14.199274375000243	1.7075690798799166	-30.68732812500004	0.996799363447725	22.90334400000001	1.602746711942907	-4.6157956964999975	0.12432776206556548	-26.599054196499786	0.8437493944831891	9	-7.3	0.1	0	Janssen
j10	2.7499996281221683e-06	8.474161893318203e-06	-2.0000000129272164e-06	8.374590431543853e-06	-4.999999905308527e-07	6.652144650380377e-06	1.2500000092430242e-06	7.556553217223627e-06	-7.49999981977112e-07	9.420392007408591e-06	0.0	0.0	-18.25490324999953	1.0339937695568762	-20.701630500000032	0.7430887098944163	18.89425125000005	1.012648164140896	-3.0855621554999986	0.09867738629231383	-23.147843905500327	1.00096177353328	10	-6.3	0.1	0	Janssen
j11	3.6249999061510606e-06	8.184101971460115e-06	-3.749999793711822e-07	8.066731096364685e-06	3.250000003589548e-06	7.4242960022145356e-06	-3.5000000142559884e-06	9.364204247174221e-06	1.9999999842923444e-06	9.558335341036548e-06	0.0	0.0	-14.34273475000036	0.6803819941258455	-26.35650150000007	0.5525736113034154	20.99839124999997	0.7082404777359659	-4.186252428300001	0.06422436470933596	-23.88709242829991	0.603015557363646	11a	-5.6	0.1	0	Janssen
j12	-1.8749999640021999e-06	9.94553433955624e-06	2.1249999994310543e-06	7.1045107402792675e-06	6.250001149510354e-07	7.911453975881482e-06	-7.500000051408052e-07	9.371485575498993e-06	-1.6249999793416238e-06	8.482342237092343e-06	0.0	0.0	-12.211064499999964	0.7670676604383259	-24.07378599999999	0.4955374319476583	17.65363500000003	0.6204746699728592	-3.7718628110999983	0.08523217451794657	-22.40307981109988	0.5128832678215334	11b	-5.6	0.1	0	Janssen
