ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j11	3.6249999061510606e-06	8.184101971460115e-06	-3.749999793711822e-07	8.066731096364685e-06	3.250000003589548e-06	7.4242960022145356e-06	-3.5000000142559884e-06	9.364204247174221e-06	1.9999999842923444e-06	9.558335341036548e-06	-2.9978506250000008	0.020337442804051538	0.0	0.0	-14.34273475000036	0.6803819941258455	24.11466637500013	0.8186895737222866	-26.35650150000007	0.5525736113034154	-19.58241549999985	0.5851656321263571	11a	-5.6	0.1	0	Janssen
j12	-1.8749999640021999e-06	9.94553433955624e-06	2.1249999994310543e-06	7.1045107402792675e-06	6.250001149510354e-07	7.911453975881482e-06	-7.500000051408052e-07	9.371485575498993e-06	-1.6249999793416238e-06	8.482342237092343e-06	-2.8931056250000013	0.04670094341790169	0.0	0.0	-12.211064499999964	0.7670676604383259	20.488428375000037	0.7733189990215755	-24.07378599999999	0.4955374319476583	-18.68952924999988	0.6500841159878775	11b	-5.6	0.1	0	Janssen
g1	-3.7500001508306014e-06	8.195328744063667e-06	-7.499999524895885e-07	8.047997748100188e-06	2.5000000151464973e-06	7.5952267722848435e-06	-3.749999995292797e-06	7.1809916157847075e-06	-1.2500000394766175e-06	7.901258125001618e-06	-4.3749976250000016	0.05416567317067713	0.0	0.0	-14.222499125000482	0.7309946100511098	27.631118875000066	0.952263370305614	-38.21382100000002	0.9614065517676846	-29.180205874999853	0.7876531233943579	THQ1	-9.607999999999999	0.1	0	THQ
g2	-7.49999892377673e-07	1.060666872954968e-05	-7.499999997406805e-07	9.806622498551074e-06	2.125000012540568e-06	7.216040468285367e-06	-6.250000087248964e-07	8.667090467698288e-06	-8.749999742008186e-07	6.938757527808185e-06	-3.6061029999999987	0.03250176549614889	0.0	0.0	-12.121788125000474	0.5224473641846378	22.95475662500005	0.6327634752387739	-31.09671862499999	0.5199342991030375	-23.869854000000142	0.4154211037152941	THQ2	-7.6864	0.1	0	THQ
g3	-2.875000106996594e-06	9.554320975606934e-06	-2.124999987245246e-06	9.428796566974943e-06	-6.24999992027142e-07	7.546977248717804e-06	1.5000000050946483e-06	8.337504187802412e-06	-3.749999797264536e-07	8.801972876830353e-06	-4.2257305	0.04834359490195722	0.0	0.0	-13.146253624999607	0.4109402038641816	26.10643450000005	0.5348936543366124	-37.13227449999996	0.9812780097284549	-28.3978286250002	0.9648890328851198	THQ3	-9.33348	0.1	0	THQ
g4	-3.1604940886609254e-13	8.578622835759951e-06	7.500000111804184e-07	7.559634152138138e-06	-5.000000216170973e-07	8.740247662391286e-06	-1.2499998639725617e-07	7.914571149971921e-06	1.3750000611878476e-06	6.190386368057239e-06	-4.181199249999998	0.03289192352480425	0.0	0.0	-14.71958812500029	0.9092038190514464	28.28725724999991	1.1886310803047475	-36.72363174999997	0.6726873249892898	-27.337160374999872	0.7804748627294973	THQ4	-9.33348	0.127	0	THQ
g5	2.375000217398337e-06	8.37933999022166e-06	-1.7500000033976448e-06	8.24741054917579e-06	3.99999992154676e-06	6.939001266259918e-06	-1.2500001446369426e-07	6.8198808271142475e-06	3.2499999659307837e-06	6.528139093822838e-06	-4.3766233749999985	0.0754742124969053	0.0	0.0	-14.359597000000372	0.9542439436093004	28.411752125000003	1.124185191315972	-38.842668	0.9473455436224048	-29.16712849999996	0.7645894103381983	THQ5	-10.8433	0.1	0	THQ
g6	-9.999999656429282e-07	5.638352935219774e-06	-4.999999779897736e-07	7.265901255667626e-06	8.749999837220913e-07	8.420553367296254e-06	6.250000050300742e-07	7.5446868626176e-06	-1.999999934554353e-06	7.117612557647467e-06	-4.621966250000003	0.06478403259257352	0.0	0.0	-11.968544500000556	0.6555527226151363	28.837084000000008	1.1599266684205292	-38.08462162499996	0.9430377002798448	-25.838050375000076	0.9767550846089548	THQ6	-7.6864	0.1	0	THQ
g7	-2.374999694438884e-06	9.318005022929876e-06	1.874999967128588e-06	9.154431128178104e-06	1.1249999926121746e-06	8.609730421890172e-06	1.4999999891784911e-06	5.5994202544397364e-06	2.2500000983427525e-06	7.102007437237222e-06	-4.1883085	0.0470677427875246	0.0	0.0	-22.71415150000039	2.3134246207679885	36.85025262500001	2.609270955010984	-39.74536425000004	1.9836532321973983	-29.79756725000014	1.6484367288329558	THQ7	-7.96091	0.1	0	THQ
g8	7.500002220695023e-07	8.632308739450992e-06	-1.2499999300530359e-07	8.773765455335866e-06	4.3200998334214085e-14	8.788011661481791e-06	-1.2500000202919635e-06	7.900304321392134e-06	-9.999999367948931e-07	8.048626392912511e-06	-4.538449624999997	0.04542854232029135	0.0	0.0	-14.10226674999949	0.8098866388570177	28.820307625000034	0.9686445339773596	-38.35297024999999	0.708724962162022	-28.17338062500001	0.5198752886868421	THQ8	-8.921710000000001	0.1	0	THQ
g9	-3.750000246327545e-07	9.09552469797356e-06	1.4999999662279606e-06	7.288046438023987e-06	1.2500000147497304e-06	8.483852653692556e-06	8.749999814483546e-07	6.701929073962525e-06	1.6250000385298338e-06	1.0428464719511158e-05	-4.6953903750000014	0.048927196757222485	0.0	0.0	-12.925483999999996	0.7948832171912855	27.830458124999822	0.9914362014996898	-39.27149249999994	0.5503922055405753	-29.061903875000034	0.7433600806532771	THQ9	-5.90206	0.1	0	THQ
g10	6.250004184948921e-07	1.0585580698516287e-05	5.000000096799795e-07	6.541304894983985e-06	7.49999979916538e-07	9.191660654235181e-06	2.1249999687711357e-06	9.24610379519767e-06	-2.124999900132707e-06	7.48662769467615e-06	-4.652392249999999	0.1518587232844239	0.0	0.0	-10.42867549999966	4.912601059414027	23.589221499999887	4.84841358317582	-39.79882275000007	1.3122741419270587	-31.290667125000102	1.1198954017205158	THQ10	-10.4315	0.14	1	THQ
g11	-3.979039320256561e-14	7.340003834195749e-06	-4.6249999644487615e-06	7.2471478661371095e-06	-2.999999974520052e-06	9.618802079655845e-06	3.7500000091483803e-06	8.854780935486201e-06	-2.2500000311254103e-06	7.206301158940285e-06	-4.741239625	0.09797621415611713	0.0	0.0	-10.428464125000122	3.90583862223308	22.887557374999904	3.611951536837194	-41.72506812499998	0.8989641765277472	-34.00722062500011	0.6797781938759541	THQ11	-9.33348	0.41	1	THQ
g12	-2.499999953897713e-06	6.97201427365726e-06	-2.125000010124723e-06	7.752695582590795e-06	-1.2499999522219696e-06	1.0946335038401441e-05	-2.2499999975167383e-06	8.8202240087128e-06	-7.499998885407422e-07	9.367661273079345e-06	-4.929392624999998	0.1012889101688418	0.0	0.0	-11.926201000000527	3.482480656365665	24.542520124999974	3.4934888086932827	-42.799140750000035	1.0643389162719652	-35.11222312499976	0.9170607766233276	THQ12	-7.5491399999999995	0.1	1	THQ
g13	2.296474121976644e-13	8.996543727842302e-06	-2.125000027888291e-06	8.635866964076031e-06	-2.6250000718164303e-06	8.911148689141283e-06	8.749999950197207e-07	8.909085950620558e-06	-1.4999999407905306e-06	9.067424280699209e-06	-4.749240125000001	0.061122388635331176	0.0	0.0	-51.865412375000744	9.403324526095972	65.1262441250001	9.416040407853565	-40.89924674999995	1.1213731895687673	-32.387660500000266	1.3154182103420933	THQ13	-7.41188	0.1	-1	THQ
g14	4.124999809391738e-06	9.829802182856272e-06	-6.250000114960132e-07	8.961258127290194e-06	1.249999991586037e-06	1.2134623007815871e-05	-1.9999999795317084e-06	1.136554218083981e-05	1.6249998363093709e-06	7.040328058325883e-06	-4.603329500000002	0.08601482438871373	0.0	0.0	-55.67224862500032	9.408335720906708	68.08492174999982	9.068830430118279	-40.29664400000002	1.5321919568115334	-32.48729600000006	1.9160054233566324	THQ14	-9.19623	0.27	-1	THQ
g15	2.4999959123306327e-07	9.138760055808696e-06	3.3749999671783825e-06	8.427946921250301e-06	8.750000117174749e-07	7.948077689309873e-06	2.500000397276381e-07	7.325780202733055e-06	4.1495695768389844e-14	9.892471471174338e-06	-4.608768375000001	0.1073095639232368	0.0	0.0	-54.30181099999928	12.864946528881037	67.00985249999995	12.358555656865054	-41.27764125	2.0180531923565908	-33.178363375000075	2.3767525426994416	THQ15	-10.7106	0.14	-1	THQ
g16	2.50000075538992e-07	6.549665273195143e-06	-3.3749999781207403e-06	8.799405712081582e-06	-2.2499999455760643e-06	8.684197396829261e-06	2.7499999783486833e-06	7.415817094645511e-06	-1.4999999960707554e-06	9.291629478639437e-06	-4.52610525	0.10146427854687948	0.0	0.0	-8.149379500000107	3.8145529930788737	23.253365750000075	3.2175160932059788	-39.36195837499995	1.247344263653168	-28.78408149999981	0.9551249545766032	THQ16	-7.41188	0.38	1	THQ
