ligname	pdbname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	pb_tot_avg	pb_tot_se	gb_tot_avg	gb_tot_se
j1	j1	2.9999998582752596e-06	1.0091051227360406e-05	-2.4999999951091925e-07	8.237903566374167e-06	1.8750000785416887e-06	9.892578101361796e-06	-1.750000011995212e-06	9.44615749068394e-06	-9.999999582532836e-07	6.713148147925759e-06	-5.950828999999999	0.06344656380296444	0.0	0.0	-54.95316900000022	4.731241318442442	72.15994850000007	4.577113242389189	-39.94309575000005	2.0623294945234156	68.68875812499994	4.4798282555362094	-7.206935251500004	0.19529893537844073	-28.687143374999888	2.0186509689836205	-33.41444000150004	2.7547609882828423
j2	j2	4.999997213417373e-07	8.69505234290874e-06	3.4999999979845596e-06	7.359308426539563e-06	3.125000069985617e-06	6.55313762744653e-06	-1.3750000112366933e-06	7.395197325589129e-06	2.249999903085609e-06	8.021868067189633e-06	-5.0130645	0.04998467585887739	0.0	0.0	-11.452855250000171	1.3028207480783747	37.63857162499996	1.9145252903810375	-43.2394558750001	0.7257638922340336	30.818842874999927	1.354736000227965	-6.532552603800002	0.07257974809490261	-22.066795999999812	1.1268978403088772	-30.406012853799957	0.8151113944229902
j3	j3	1.250001560038072e-07	9.195900026093695e-06	7.500000435811672e-07	9.752287771483794e-06	2.3750000215727595e-06	6.512208663544601e-06	1.5000000031761828e-06	9.519038163406602e-06	-1.2500008750748747e-07	6.696440410849927e-06	-4.073334125000005	0.03745607895120228	0.0	0.0	-33.733166125000345	1.7145804826791502	48.29902537499996	1.2127592039994026	-30.468865875000002	0.9748941245723537	45.85016650000006	1.344569947235472	-5.862224433599998	0.05285146094582908	-19.976336125000056	1.011379467069953	-24.214085308600062	1.0750060983727057
j4	j4	3.249999836043571e-06	7.317990442528276e-06	-1.1249999907647634e-06	8.893216312874611e-06	-2.500000533700586e-07	7.177978139712054e-06	-1.2500000018178526e-07	7.779907979267588e-06	1.5000000644249667e-06	7.964839649408108e-06	-5.974545749999999	0.07216197661260634	0.0	0.0	-71.53062074999946	4.117306717067293	90.71975875	4.344601043502873	-45.07872774999998	1.1353057642518132	86.42147924999999	4.310991850009474	-7.907871257999996	0.13012507306194748	-31.864132249999837	0.9631374562792336	-38.09573725800006	1.0171583512102889
j5	j5	-1.3749995855505403e-06	9.964161995659129e-06	1.2500002149806733e-07	7.258526356326962e-06	-1.3642420526593923e-14	9.821356162971931e-06	3.375000024945507e-06	1.2708045278676497e-05	1.4999999915943362e-06	8.2978481818727e-06	-3.747197000000001	0.019132927470943722	0.0	0.0	-40.41044362499949	1.6334917362587738	55.25796487499991	1.5112030345949696	-30.330101124999945	1.3697821762172961	52.518240499999905	1.6370413108902093	-5.9839760178	0.11434955801895622	-19.229773250000036	1.2923322514853801	-24.20627664279981	1.4998921944389345
j6	j6	8.750000020540937e-07	9.1855148391013e-06	7.500000003801687e-07	7.085823881613775e-06	-2.500000648808509e-07	8.443043692129628e-06	7.500000270965756e-07	8.636972567046009e-06	-6.250000394913968e-07	7.94839233761219e-06	-3.888786500000001	0.019620098406470072	0.0	0.0	-17.27087512499968	0.9666255388429317	39.17225512500003	0.8817636927698551	-37.79676575	0.6991876190447566	33.79805300000003	0.9509259017060444	-5.517416013300001	0.05619276869738048	-19.784170750000023	0.8367586586266377	-26.787002388299644	1.0399938724829831
j7	j7	-2.499997890481609e-07	9.742754868714258e-06	2.375000008214556e-06	9.900416173559702e-06	9.999999686272076e-07	6.829827180819937e-06	-2.962963208119618e-14	1.1627003254833136e-05	3.12499990243964e-06	1.0086046257424894e-05	-4.573221499999999	0.03856180099446716	0.0	0.0	-37.38238837499985	1.5956235473897544	57.83548737499998	1.541546345481083	-30.608360875000063	0.6423431887495356	52.38668149999987	1.499060482843836	-6.153921491400001	0.07498951132577245	-14.728477124999774	0.9311267085286506	-21.757982991399807	0.7499895609918711
j8	j8	1.249999703816229e-06	9.260009960647974e-06	-1.4999999904574679e-06	1.2349910762345108e-05	7.500000289439868e-07	1.0004197104305838e-05	-5.000000264487881e-07	7.796728982674436e-06	8.625988812127617e-14	8.429423816152353e-06	-3.7194077500000007	0.018724465626735732	0.0	0.0	-16.523143000000914	1.2214720544674078	37.568034250000004	0.9406011721013908	-37.09763900000004	0.8431521080626587	31.277870250000102	0.9635373666494658	-5.413874003100002	0.06211596532421763	-19.772155500000082	0.8426485713341193	-27.756785753100147	0.9133862480931226
j9	j9	8.750001711632649e-07	8.455198061213293e-06	-1.249999772312549e-07	8.126008911772548e-06	-7.50000029512421e-07	7.784020642012939e-06	2.750000009612563e-06	8.790794197849028e-06	1.2499993566450483e-07	9.49906274546883e-06	-3.6940482500000003	0.022920582835804646	0.0	0.0	-25.15388787499866	1.7922706845099514	42.471673249999874	1.6198234667613554	-32.116558375	1.009606838662752	37.872399499999986	1.6304793188339908	-5.7391691039999975	0.07307343238392791	-18.492818375000123	1.1474323641967286	-25.137212978999898	1.2498458711284848
j10	j10	1.2500022990025171e-07	1.0363140046106302e-05	-4.99999982537247e-07	7.978120674510409e-06	1.6249999191231268e-06	7.554886575441322e-06	-1.4566126083082053e-14	8.814031038596305e-06	2.0000000355224755e-06	7.5954540285559815e-06	-2.532496125000002	0.015920379923297215	0.0	0.0	-18.846287750000435	3.059292808838117	28.748246875000067	1.5312241691819384	-25.01326325000001	1.7377464030022267	21.954058874999998	3.383045589117198	-3.9811177638000004	0.06035429006558354	-17.643797000000013	0.847095930454773	-25.886606638800057	2.2115853922458224
