0	3.18	0.54	0.60	0.15	 0.52	0.15
1	3.54	0.55	0.60	0.15	 0.53	0.16
2	3.57	0.54	0.61	0.14	 0.52	0.16
3	3.63	0.55	0.59	0.14	 0.53	0.16
4	3.62	0.54	0.58	0.14	 0.53	0.16
5	3.60	0.53	0.57	0.14	 0.53	0.16
10	4.01	0.53	0.55	0.14	 0.53	0.15
25	7.66	0.51	0.49	0.14	 0.52	0.16
50	10.07	0.46	0.40	0.14	 0.47	0.16
100	10.55	0.42	0.41	0.12	 0.45	0.15
200	12.99	-0.32	-0.35	0.19	 -0.25	0.19
