0	2.21	0.33	0.35	0.21	 0.29	0.25
1	2.54	0.28	0.31	0.24	 0.21	0.27
2	2.67	0.29	0.30	0.24	 0.23	0.27
3	2.71	0.30	0.28	0.24	 0.24	0.27
4	2.72	0.30	0.27	0.24	 0.24	0.27
5	2.73	0.23	0.27	0.24	 0.20	0.27
10	3.08	0.23	0.23	0.24	 0.21	0.26
25	5.73	0.09	0.12	0.24	 0.09	0.28
50	8.41	0.09	0.02	0.25	 0.09	0.28
100	7.53	0.02	0.11	0.23	 0.06	0.27
200	6.24	-0.00	-0.07	0.20	 0.13	0.25
