ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	2.4999991978802425e-07	8.879821806412615e-06	-1.625000003571131e-06	7.812828102747325e-06	-1.8750000285194802e-06	8.612094691801058e-06	2.3749999831323974e-06	8.989636951934416e-06	-2.7500000044256014e-06	8.90159347574133e-06	-5.053017624999995	0.10272485393637597	0.0	0.0	-32.281985500000644	4.646983492426418	44.87112487499999	4.673986360129015	-38.89959712500002	1.854218722891644	-31.3634789999999	1.6472488210431424	1	-9.8	0.1	1	Janssen
j2	-1.2499998615567166e-06	7.447783184337282e-06	4.999999877952632e-07	8.63892542675097e-06	-8.749999852852852e-07	6.700327846355163e-06	-2.50000010098006e-07	9.679976143286163e-06	1.249998919661266e-07	9.021584532617614e-06	-4.6398290000000015	0.037419071348971794	0.0	0.0	-4.2684290000000376	1.384157748556558	24.013709374999948	2.0005250343051078	-40.698630375	0.5685226951298251	-25.59318075	1.1788320926856364	2	-9.6	0.1	0	Janssen
j3	-1.99999950837082e-06	9.636423128350094e-06	-6.250000218699371e-07	9.186747703638375e-06	-8.749999594215296e-07	8.231375015845617e-06	1.2500002810611474e-07	7.633341509700793e-06	-2.8749998310217966e-06	8.229040412417277e-06	-3.67661825	0.04909516990664594	0.0	0.0	-18.712637999999963	1.4453028634547895	29.959946875000053	0.9643284723861322	-30.026381375	0.9429200533937132	-22.45569700000004	0.9148687579424308	3	-9.0	0.1	0	Janssen
j4	-2.4999999413921613e-06	8.875884003998596e-06	-3.7500000053114485e-06	9.588663243969632e-06	-1.4999999126530384e-06	8.106536593588112e-06	-3.0000000180052668e-06	1.227965786342642e-05	-1.2500002867454894e-07	6.4565037961597374e-06	-5.32802325	0.08671938540463099	0.0	0.0	-55.4652156249998	4.364607608754756	68.51949312500004	4.290622027099154	-43.656242249999984	1.1475343873721764	-35.929998874999974	0.9278837311655359	4	-8.9	0.1	1	Janssen
j5	-9.99999699615728e-07	8.078761254358342e-06	3.500000004237336e-06	9.6590244185784e-06	-2.8750000076627204e-06	7.445047540603863e-06	1.8750000133138653e-06	7.656964966576663e-06	2.499999531124786e-07	9.627483881126624e-06	-3.7224391250000006	0.0573200121054362	0.0	0.0	-29.388995125000143	1.5417473712698575	40.90103099999996	1.294998258838176	-29.694443375000024	1.1324857396028674	-21.90484487500005	1.3867354707397797	5	-8.8	0.1	0	Janssen
j6	-3.2499996797952238e-06	8.219324865408351e-06	-2.499999869343128e-07	9.680706731578928e-06	3.4999998894136293e-06	7.725337299184317e-06	-8.750000292678806e-07	8.738762761327241e-06	1.2499997794179766e-07	6.996527107435943e-06	-3.808176500000002	0.03013997880394785	0.0	0.0	-12.673416750000035	0.8268033542848114	29.645491124999822	0.9098516603952852	-35.436625874999955	0.5980852744051124	-22.27272874999999	0.8067829016504822	6	-8.2	0.1	0	Janssen
j7	-2.375000276515493e-06	8.267027006723613e-06	-2.8749999714250403e-06	8.431558380618547e-06	8.749999959434263e-07	8.860017741562849e-06	-2.500000338301333e-07	8.699117654905691e-06	6.249998915563993e-07	9.102376551440162e-06	-4.09987475	0.04342040467969718	0.0	0.0	-28.45867925000073	1.0581946844862196	42.48139574999996	1.183355208081758	-29.578155125	0.5676908102327296	-19.65531737500014	0.7726448928146398	7	-7.8	0.1	0	Janssen
j8	-1.5575096767861397e-13	8.47885097030009e-06	1.500000023710868e-06	9.393427435835139e-06	5.000000633970104e-07	1.02133071003721e-05	-1.0000000015253365e-06	5.778542764881164e-06	1.874999957323098e-06	1.0183971612126067e-05	-3.635343624999996	0.034246291144329165	0.0	0.0	-12.250976624999547	0.8754714769974046	28.289126874999862	0.8549953112903176	-34.56636275000001	0.7525607253091272	-22.163553249999943	0.7782160376515526	8	-7.4	0.1	0	Janssen
j9	2.3749996523747538e-06	9.230141034277293e-06	-1.2500000263315769e-07	7.2064767011708555e-06	1.5000000396980797e-06	7.451177461240685e-06	1.8749999934541957e-06	8.438429207208014e-06	1.500000038490157e-06	8.278677168087705e-06	-3.7530627499999967	0.03417414579526827	0.0	0.0	-17.427844500000038	1.4993868017150338	31.668794874999925	1.4218646383761986	-30.533653375000004	0.8465877313165888	-20.045758625000214	1.1363070631544994	9	-7.3	0.1	0	Janssen
j10	3.749996881197149e-07	8.403441299860487e-06	5.250000000245336e-06	9.498887699187494e-06	8.750000338864082e-07	8.172416806643945e-06	-1.250000416419539e-07	8.729474034745688e-06	-1.1250000971685378e-06	8.539707021070319e-06	-2.5332172499999985	0.06031609206586781	0.0	0.0	-18.399236999999346	3.114352050325412	24.095413250000032	1.6196193224069857	-22.889411625000008	1.8723820752284213	-19.72644737500018	0.7710398669185549	10	-6.3	0.1	0	Janssen
j11	6.249997818486008e-07	7.759173838341139e-06	-9.999999857157604e-07	7.533205710920796e-06	1.6910917111090384e-14	7.714163576268912e-06	-1.7499999957237836e-06	9.794982949068504e-06	1.3750001030388149e-06	7.86632278282727e-06	-2.9684034999999986	0.020079227655919855	0.0	0.0	-17.046791375000193	0.9961546505250743	28.313775125000205	0.6793163281370808	-26.377323249999947	0.7944705516556934	-18.078743749999894	0.7043727935387067	11a	-5.6	0.1	0	Janssen
j12	1.6250001090156728e-06	9.30852342191165e-06	3.999999987911451e-06	7.732001053151044e-06	-2.500000582017492e-07	7.953146141141646e-06	-8.750000071344743e-07	1.1269893327984504e-05	-1.250000244823468e-07	7.827431873725575e-06	-2.893997250000002	0.02460938809874384	0.0	0.0	-14.889975875000324	0.8124626587360713	24.526684625000016	0.8422738036149024	-24.044077874999967	0.5685239481716305	-17.301362000000232	0.6475756869773228	11b	-5.6	0.1	0	Janssen
