ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	2.4999991978802425e-07	8.879821806412615e-06	-1.625000003571131e-06	7.812828102747325e-06	-1.8750000285194802e-06	8.612094691801058e-06	2.3749999831323974e-06	8.989636951934416e-06	-2.7500000044256014e-06	8.90159347574133e-06	0.0	0.0	-32.281985500000644	4.646983492426418	-38.89959712500002	1.854218722891644	42.103496999999926	4.546660528146214	-5.7917610639	0.220200742511788	-34.86985031390009	2.157441986594341	1	-9.8	0.1	1	Janssen
j2	-1.2499998615567166e-06	7.447783184337282e-06	4.999999877952632e-07	8.63892542675097e-06	-8.749999852852852e-07	6.700327846355163e-06	-2.50000010098006e-07	9.679976143286163e-06	1.249998919661266e-07	9.021584532617614e-06	0.0	0.0	-4.2684290000000376	1.384157748556558	-40.698630375	0.5685226951298251	19.92057049999999	1.3339618799943709	-5.4606766526999975	0.05657975358059995	-30.507167277699924	0.8541898631320078	2	-9.6	0.1	0	Janssen
j3	-1.99999950837082e-06	9.636423128350094e-06	-6.250000218699371e-07	9.186747703638375e-06	-8.749999594215296e-07	8.231375015845617e-06	1.2500002810611474e-07	7.633341509700793e-06	-2.8749998310217966e-06	8.229040412417277e-06	0.0	0.0	-18.712637999999963	1.4453028634547895	-30.026381375	0.9429200533937132	25.703567000000014	0.9748751233553526	-4.7950657956	0.06442005456514538	-27.830524420599943	0.8770126312181209	3	-9.0	0.1	0	Janssen
j4	-2.4999999413921613e-06	8.875884003998596e-06	-3.7500000053114485e-06	9.588663243969632e-06	-1.4999999126530384e-06	8.106536593588112e-06	-3.0000000180052668e-06	1.227965786342642e-05	-1.2500002867454894e-07	6.4565037961597374e-06	0.0	0.0	-55.4652156249998	4.364607608754756	-43.656242249999984	1.1475343873721764	65.19247574999993	4.154456275991147	-6.552009210600004	0.12850494571678522	-40.481002210600266	0.872397490007093	4	-8.9	0.1	1	Janssen
j5	-9.99999699615728e-07	8.078761254358342e-06	3.500000004237336e-06	9.6590244185784e-06	-2.8750000076627204e-06	7.445047540603863e-06	1.8750000133138653e-06	7.656964966576663e-06	2.499999531124786e-07	9.627483881126624e-06	0.0	0.0	-29.388995125000143	1.5417473712698575	-29.694443375000024	1.1324857396028674	36.65393862499993	1.49127376915426	-5.086083883499999	0.14452300867178194	-27.51558200850008	1.2110939272399102	5	-8.8	0.1	0	Janssen
j6	-3.2499996797952238e-06	8.219324865408351e-06	-2.499999869343128e-07	9.680706731578928e-06	3.4999998894136293e-06	7.725337299184317e-06	-8.750000292678806e-07	8.738762761327241e-06	1.2499997794179766e-07	6.996527107435943e-06	0.0	0.0	-12.673416750000035	0.8268033542848114	-35.436625874999955	0.5980852744051124	24.985144875000127	0.7786904970660923	-4.694785750799998	0.061945580192832424	-27.81968425079988	0.8432177722643404	6	-8.2	0.1	0	Janssen
j7	-2.375000276515493e-06	8.267027006723613e-06	-2.8749999714250403e-06	8.431558380618547e-06	8.749999959434263e-07	8.860017741562849e-06	-2.500000338301333e-07	8.699117654905691e-06	6.249998915563993e-07	9.102376551440162e-06	0.0	0.0	-28.45867925000073	1.0581946844862196	-29.578155125	0.5676908102327296	36.65018300000008	1.1251060426725388	-4.978650022200002	0.07430505778493643	-26.365305397200128	0.6498294115834615	7	-7.8	0.1	0	Janssen
j8	-1.5575096767861397e-13	8.47885097030009e-06	1.500000023710868e-06	9.393427435835139e-06	5.000000633970104e-07	1.02133071003721e-05	-1.0000000015253365e-06	5.778542764881164e-06	1.874999957323098e-06	1.0183971612126067e-05	0.0	0.0	-12.250976624999547	0.8754714769974046	-34.56636275000001	0.7525607253091272	22.84893462500001	0.7388111606740037	-4.5673787205	0.07223886874401199	-28.535780595499983	0.8813523908553215	8	-7.4	0.1	0	Janssen
j9	2.3749996523747538e-06	9.230141034277293e-06	-1.2500000263315769e-07	7.2064767011708555e-06	1.5000000396980797e-06	7.451177461240685e-06	1.8749999934541957e-06	8.438429207208014e-06	1.500000038490157e-06	8.278677168087705e-06	0.0	0.0	-17.427844500000038	1.4993868017150338	-30.533653375000004	0.8465877313165888	27.539031874999992	1.544271633983221	-4.989330156600006	0.11901653059393764	-25.411789031599998	0.9058477692987418	9	-7.3	0.1	0	Janssen
j10	3.749996881197149e-07	8.403441299860487e-06	5.250000000245336e-06	9.498887699187494e-06	8.750000338864082e-07	8.172416806643945e-06	-1.250000416419539e-07	8.729474034745688e-06	-1.1250000971685378e-06	8.539707021070319e-06	0.0	0.0	-18.399236999999346	3.114352050325412	-22.889411625000008	1.8723820752284213	19.180208374999932	2.9728257522905386	-3.4747411914000015	0.15246986564546275	-25.58317619139986	1.9508663778653248	10	-6.3	0.1	0	Janssen
j11	6.249997818486008e-07	7.759173838341139e-06	-9.999999857157604e-07	7.533205710920796e-06	1.6910917111090384e-14	7.714163576268912e-06	-1.7499999957237836e-06	9.794982949068504e-06	1.3750001030388149e-06	7.86632278282727e-06	0.0	0.0	-17.046791375000193	0.9961546505250743	-26.377323249999947	0.7944705516556934	24.02200624999989	0.9844650258305468	-4.4265824820000015	0.0829996589499686	-23.828691607000135	1.1161155760532293	11a	-5.6	0.1	0	Janssen
j12	1.6250001090156728e-06	9.30852342191165e-06	3.999999987911451e-06	7.732001053151044e-06	-2.500000582017492e-07	7.953146141141646e-06	-8.750000071344743e-07	1.1269893327984504e-05	-1.250000244823468e-07	7.827431873725575e-06	0.0	0.0	-14.889975875000324	0.8124626587360713	-24.044077874999967	0.5685239481716305	20.742998500000077	0.8649728239048011	-4.055019626699998	0.06867638559550207	-22.246070501699915	0.6247881025750588	11b	-5.6	0.1	0	Janssen
g1	2.249999843115802e-06	7.982362311478519e-06	5.000000120958248e-07	8.872163605857402e-06	-1.284661266254261e-13	9.956896892457596e-06	-2.2499999889902256e-06	7.671150109434761e-06	3.750000033164725e-07	8.671578827481092e-06	0.0	0.0	-15.292418375000704	0.9157663409294204	-38.421640500000024	1.0774036984617823	28.44176999999989	0.9784026791083424	-5.5933964532000005	0.13840084661499333	-30.86568445319988	1.3776924932558492	THQ1	-9.607999999999999	0.1	0	THQ
g2	-2.125000269188604e-06	9.339764645865797e-06	2.1249999658579103e-06	7.839078264713316e-06	-1.500000012839564e-06	8.725316512344771e-06	1.5000000031051286e-06	9.638292656193253e-06	-7.500000617710611e-07	1.1322047579302448e-05	0.0	0.0	-14.228135750000222	0.8474404448393931	-30.89869512500001	0.4459840050816416	24.093313000000066	0.7052452330640834	-4.724191260000002	0.046127614215319225	-25.757709885000025	0.5371460509562864	THQ2	-7.6864	0.1	0	THQ
