0	2.89	0.47	0.52	0.17	 0.45	0.18
1	3.16	0.49	0.51	0.16	 0.46	0.17
2	3.14	0.53	0.51	0.15	 0.50	0.17
3	3.10	0.52	0.49	0.15	 0.49	0.17
4	3.03	0.50	0.47	0.15	 0.47	0.17
5	2.97	0.48	0.45	0.14	 0.45	0.17
10	2.99	0.41	0.36	0.13	 0.40	0.16
25	4.14	0.19	0.22	0.13	 0.18	0.17
50	5.53	0.04	0.15	0.15	 0.04	0.18
100	6.50	-0.13	0.00	0.17	 -0.11	0.19
200	7.99	-0.14	-0.14	0.18	 -0.11	0.20
