0	2.02	0.04	0.05	0.22	 -0.00	0.25
1	2.51	0.05	0.09	0.22	 -0.04	0.25
2	2.72	0.08	0.10	0.22	 0.00	0.26
3	2.72	0.06	0.10	0.22	 -0.01	0.26
4	2.75	0.05	0.10	0.22	 -0.03	0.26
5	2.78	0.01	0.10	0.22	 -0.07	0.25
10	3.01	0.11	0.10	0.22	 0.09	0.25
25	3.85	0.18	0.09	0.22	 0.20	0.25
50	4.73	0.07	0.08	0.22	 0.12	0.25
100	4.23	0.07	0.10	0.21	 0.14	0.24
200	3.66	0.24	0.11	0.21	 0.33	0.23
