ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	2.12499994972859e-06	9.177301258551224e-06	1.2499999812121133e-07	8.988968910319524e-06	-1.2500000212867235e-06	9.474064898065887e-06	6.250000063090512e-07	7.1309670509296615e-06	-5.000000211907718e-07	1.089419007043353e-05	0.0	0.0	-39.47897475000028	4.388542291764857	-39.1040805	2.1587494779239043	50.22547049999999	4.531152548872288	-6.2818186392000035	0.24262439842359174	-34.63940226420009	2.5954565168719457	1	-9.8	0.1	1	Janssen
j2	2.499997162885847e-07	9.235018572422687e-06	-3.625000010174517e-06	8.828736463789027e-06	-1.6484591469634323e-14	8.112474523375266e-06	1.1249999772644514e-06	1.1035296751008278e-05	-6.24999934615289e-07	1.0067925998252768e-05	0.0	0.0	-7.131915375000204	1.1652952098068958	-40.693065000000026	0.5033314322246009	24.48090400000005	1.476336144575377	-5.777176454999998	0.0456955227656571	-29.12125570500007	0.6029557157537917	2	-9.6	0.1	0	Janssen
j3	3.3750002285160013e-06	7.946965471511539e-06	5.000000329857812e-07	5.693784260399189e-06	1.250000071308932e-06	9.361216796931136e-06	-4.999999866583947e-07	8.99667718795723e-06	2.25000004277831e-06	8.351622217621146e-06	0.0	0.0	-23.520032624999896	1.5368612211325754	-29.490163500000023	0.7205363360234925	31.734722124999852	1.320985579634348	-5.143604319000002	0.054272015016112375	-26.419071443999968	0.5996410286036344	3	-9.0	0.1	0	Janssen
j4	-1.4999999393694452e-06	8.841705023313104e-06	-7.500000039328823e-07	9.603252694612416e-06	1.7499999771075639e-06	7.238426047024757e-06	1.0000000398235898e-06	9.343236803852797e-06	2.249999849652795e-06	8.749822907126849e-06	0.0	0.0	-62.70056300000022	3.7957198439463578	-43.87505274999999	1.139731425454947	73.84440225000002	3.717009278825703	-6.978494846699999	0.0852619525965468	-39.70970559670014	1.0395015463487065	4	-8.9	0.1	1	Janssen
j5	-2.5000001755870477e-06	8.101967235352556e-06	2.249999983234829e-06	9.336212072450909e-06	2.12499994972859e-06	8.091738451983938e-06	7.499999879456709e-07	6.804642457546072e-06	-3.6249998996140677e-06	7.5865111343026365e-06	0.0	0.0	-33.429870000000264	1.42577715822672	-28.790998124999977	0.8581591935258337	41.97091962499989	1.3935520263870882	-5.358081856499999	0.08993239710191303	-25.608031356499875	0.781373094703022	5	-8.8	0.1	0	Janssen
j6	1.1250003848317647e-06	5.5823717559299755e-06	3.2500000246216124e-06	5.687514487956473e-06	-6.25000013343424e-07	8.59661746113185e-06	-2.2499999973035757e-06	9.499227895552036e-06	-2.3749999098754417e-06	9.292028959163316e-06	0.0	0.0	-15.19096712500042	0.9200438974642888	-35.60340937500007	0.7725741090629409	28.748637625000033	0.9465196986410952	-4.944550714199999	0.05466277157444633	-26.990290464200026	0.8780360632900087	6	-8.2	0.1	0	Janssen
j7	-4.956746124662459e-13	8.146010279110961e-06	-1.8749999806289001e-06	8.531018223264062e-06	3.0000000087682116e-06	7.583881085663165e-06	7.50000010327767e-07	6.154124063132638e-06	1.875000034488039e-06	1.1284511932361447e-05	0.0	0.0	-30.191150500000127	1.2148558832117893	-29.66621662500001	0.5404282393607116	40.63358037500004	1.1102799161403598	-5.335039475100001	0.07096567997698247	-24.55882247510015	0.8086355333357547	7	-7.8	0.1	0	Janssen
j8	-3.7499996423662203e-07	5.384456568323147e-06	-2.6249999937988378e-06	9.164025591866478e-06	7.500000002380602e-07	8.807765400455385e-06	8.750000033330706e-07	8.6804367098711e-06	-2.000000069131147e-06	7.551602132419707e-06	0.0	0.0	-14.400680874999855	0.8995185412855528	-34.584123125000026	0.426085590092724	26.150977499999968	0.9211401690662336	-4.800545169300001	0.05168983022513589	-27.634375044299908	0.6022156298222601	8	-7.4	0.1	0	Janssen
j9	2.12500025781992e-06	1.139887024805408e-05	-1.8749999894041024e-06	8.055303958549213e-06	-2.5000007880748853e-07	8.83350408201884e-06	1.249999806063329e-07	7.891506728517317e-06	1.2499995875714375e-07	8.502248523614671e-06	0.0	0.0	-22.79489799999996	1.7540081571518795	-29.564761000000004	1.028672320958932	33.34695037500004	1.7969230286216014	-5.200023455999996	0.11179149778964524	-24.21273183100019	1.0220615369696215	9	-7.3	0.1	0	Janssen
j10	1.0000003828736229e-06	9.633757334680735e-06	-1.8749999883382884e-06	9.090573441525516e-06	1.125000023627365e-06	9.480407286819665e-06	-3.749999888924549e-07	9.318099814937275e-06	7.500000128146665e-07	8.66328734119452e-06	0.0	0.0	-22.417916625000554	1.2183047782251468	-21.59094349999995	0.7648553137367241	23.96270662500002	1.2083578685517438	-3.5298043308000016	0.07420184573742526	-23.57595720580022	1.010524327045236	10	-6.3	0.1	0	Janssen
