ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	2.12499994972859e-06	9.177301258551224e-06	1.2499999812121133e-07	8.988968910319524e-06	-1.2500000212867235e-06	9.474064898065887e-06	6.250000063090512e-07	7.1309670509296615e-06	-5.000000211907718e-07	1.089419007043353e-05	-5.446416375	0.10442840467765233	0.0	0.0	-39.47897475000028	4.388542291764857	53.28353137500004	4.537321532487824	-39.1040805	2.1587494779239043	-30.745939125000096	2.178945530826521	1	-9.8	0.1	1	Janssen
j2	2.499997162885847e-07	9.235018572422687e-06	-3.625000010174517e-06	8.828736463789027e-06	-1.6484591469634323e-14	8.112474523375266e-06	1.1249999772644514e-06	1.1035296751008278e-05	-6.24999934615289e-07	1.0067925998252768e-05	-4.813178375	0.0378061417230888	0.0	0.0	-7.131915375000204	1.1652952098068958	29.670913874999997	1.9891098071999351	-40.693065000000026	0.5033314322246009	-22.967247749999967	1.0654482976948172	2	-9.6	0.1	0	Janssen
j3	3.3750002285160013e-06	7.946965471511539e-06	5.000000329857812e-07	5.693784260399189e-06	1.250000071308932e-06	9.361216796931136e-06	-4.999999866583947e-07	8.99667718795723e-06	2.25000004277831e-06	8.351622217621146e-06	-3.871649999999998	0.04727541683170238	0.0	0.0	-23.520032624999896	1.5368612211325754	35.39249750000006	1.0823285136469178	-29.490163500000023	0.7205363360234925	-21.489341750000143	0.8132512192853729	3	-9.0	0.1	0	Janssen
j4	-1.4999999393694452e-06	8.841705023313104e-06	-7.500000039328823e-07	9.603252694612416e-06	1.7499999771075639e-06	7.238426047024757e-06	1.0000000398235898e-06	9.343236803852797e-06	2.249999849652795e-06	8.749822907126849e-06	-5.547206124999998	0.05795653347079836	0.0	0.0	-62.70056300000022	3.7957198439463578	77.65319624999991	3.873145271847772	-43.87505274999999	1.139731425454947	-34.46962287499994	1.302739139775875	4	-8.9	0.1	1	Janssen
j5	-2.5000001755870477e-06	8.101967235352556e-06	2.249999983234829e-06	9.336212072450909e-06	2.12499994972859e-06	8.091738451983938e-06	7.499999879456709e-07	6.804642457546072e-06	-3.6249998996140677e-06	7.5865111343026365e-06	-3.759732500000001	0.0369975650543447	0.0	0.0	-33.429870000000264	1.42577715822672	45.54781275000005	1.0206840135369522	-28.790998124999977	0.8581591935258337	-20.43278887499973	1.0587097128225829	5	-8.8	0.1	0	Janssen
j6	1.1250003848317647e-06	5.5823717559299755e-06	3.2500000246216124e-06	5.687514487956473e-06	-6.25000013343424e-07	8.59661746113185e-06	-2.2499999973035757e-06	9.499227895552036e-06	-2.3749999098754417e-06	9.292028959163316e-06	-3.860188875	0.023388711472129314	0.0	0.0	-15.19096712500042	0.9200438974642888	33.57972787499996	1.1060512141476668	-35.60340937500007	0.7725741090629409	-21.074838375000066	0.645516067959744	6	-8.2	0.1	0	Janssen
j7	-4.956746124662459e-13	8.146010279110961e-06	-1.8749999806289001e-06	8.531018223264062e-06	3.0000000087682116e-06	7.583881085663165e-06	7.50000010327767e-07	6.154124063132638e-06	1.875000034488039e-06	1.1284511932361447e-05	-4.290782	0.04059545511697549	0.0	0.0	-30.191150500000127	1.2148558832117893	46.818792374999894	1.0543992665252055	-29.66621662500001	0.5404282393607116	-17.329353000000008	0.9471024728769756	7	-7.8	0.1	0	Janssen
j8	-3.7499996423662203e-07	5.384456568323147e-06	-2.6249999937988378e-06	9.164025591866478e-06	7.500000002380602e-07	8.807765400455385e-06	8.750000033330706e-07	8.6804367098711e-06	-2.000000069131147e-06	7.551602132419707e-06	-3.6812735	0.022230495562615825	0.0	0.0	-14.400680874999855	0.8995185412855528	31.674379750000075	0.8042883859705393	-34.584123125000026	0.426085590092724	-20.991701124999686	0.6792738610432455	8	-7.4	0.1	0	Janssen
j9	2.12500025781992e-06	1.139887024805408e-05	-1.8749999894041024e-06	8.055303958549213e-06	-2.5000007880748853e-07	8.83350408201884e-06	1.249999806063329e-07	7.891506728517317e-06	1.2499995875714375e-07	8.502248523614671e-06	-3.7473344999999982	0.025932930144089164	0.0	0.0	-22.79489799999996	1.7540081571518795	37.15800300000012	1.7167055582677286	-29.564761000000004	1.028672320958932	-18.948990249999934	0.9266146790514416	9	-7.3	0.1	0	Janssen
j10	1.0000003828736229e-06	9.633757334680735e-06	-1.8749999883382884e-06	9.090573441525516e-06	1.125000023627365e-06	9.480407286819665e-06	-3.749999888924549e-07	9.318099814937275e-06	7.500000128146665e-07	8.66328734119452e-06	-2.4906375	0.026066085579117916	0.0	0.0	-22.417916625000554	1.2183047782251468	26.900646999999967	0.8512143165188679	-21.59094349999995	0.7648553137367241	-19.598850000000038	0.7420504554170559	10	-6.3	0.1	0	Janssen
j11	1.374999867493898e-06	7.827482504988739e-06	3.7500003447377144e-07	9.370394310625787e-06	1.2499999589010713e-06	8.663656388384902e-06	2.875000018249807e-06	7.95709563435675e-06	3.749999330437959e-07	7.034603497231337e-06	-2.9280827499999997	0.02237082582388685	0.0	0.0	-19.431251500000343	0.8031613290864609	31.28769962499984	0.9156204443044029	-26.69042225	0.5377939137728394	-17.762050624999965	0.7150486547345943	11a	-5.6	0.1	0	Janssen
j12	3.375000175083187e-06	7.0685035592172225e-06	-2.5000002704445026e-07	7.649370130506728e-06	1.87500001189278e-06	7.287794550597235e-06	2.1250000014205738e-06	8.322016069866818e-06	1.8749999699707589e-06	7.350958961844031e-06	-2.8921431249999974	0.02153653929952249	0.0	0.0	-17.256864625000222	0.8643252719949556	27.865465000000054	0.9485128520382796	-24.26437699999999	0.5198516723448978	-16.54791074999983	0.8901785395888838	11b	-5.6	0.1	0	Janssen
g1	7.500000810978236e-07	8.992793162698269e-06	-6.250000173224634e-07	7.293382944343422e-06	-2.4999999754982127e-06	1.3048454861588253e-05	-1.250000031092213e-06	7.910347580089489e-06	-1.5000000230713797e-06	9.725465786980954e-06	-4.732658874999999	0.0442615256070829	0.0	0.0	-18.482681874999585	0.8822225105341085	35.13594687500005	1.038925315250658	-38.17049099999998	1.1032254948925544	-26.24989000000014	0.8747216748353029	THQ1	-9.607999999999999	0.1	0	THQ
g2	1.999999878989911e-06	9.22502049967653e-06	-6.250000223673169e-07	6.9000974403981625e-06	-1.499999992091716e-06	8.056553741557184e-06	7.500000031157583e-07	7.921549301129097e-06	-1.1510792319313625e-13	8.891854502510957e-06	-3.758174874999999	0.0275147174735665	0.0	0.0	-17.04412912499969	1.036696712952394	29.900472999999923	0.9314259347364	-31.271906374999862	0.518062423925064	-22.173736749999982	0.6892814267817285	THQ2	-7.6864	0.1	0	THQ
g3	6.24999975116225e-07	7.908080080237e-06	2.4999999496344573e-07	8.212190431003893e-06	-1.0000000163756797e-06	7.894372657997267e-06	-3.125000030266278e-06	7.905826974925121e-06	1.2499999137105534e-06	7.549865733414098e-06	-4.507228999999997	0.03863956463397462	0.0	0.0	-17.288993000000445	0.6355839500375949	33.20839187499996	0.6756203242027023	-37.25558199999996	1.093432258508903	-25.84341412500001	1.0875424698308338	THQ3	-9.33348	0.1	0	THQ
g4	2.37500001958324e-06	6.968085126159038e-06	1.2499998007342582e-07	8.708921966653669e-06	-2.0000000139930308e-06	8.796161919975747e-06	1.2499999910886572e-06	8.046619866724653e-06	1.875000016440253e-06	8.14196103388516e-06	-4.4527991249999985	0.03424785763147492	0.0	0.0	-20.24419624999975	1.3233036960639981	36.247947499999995	1.101283611569983	-36.51776137499993	0.7330417285457743	-24.96680562499996	0.9508202016196122	THQ4	-9.33348	0.127	0	THQ
g5	3.999999644292984e-06	8.179915973088872e-06	1.1250000098073088e-06	8.552780630751123e-06	-6.250000966190327e-07	9.229797816087936e-06	1.6250000155082486e-06	8.39204376873542e-06	1.8750000195666413e-06	8.147732319136974e-06	-4.677420499999998	0.05456879960943682	0.0	0.0	-19.437166749999886	1.0503041761901597	36.823389624999905	1.1930679389580228	-38.802272124999966	0.9143991357888509	-26.09346174999999	0.7409091376850382	THQ5	-10.8433	0.1	0	THQ
g6	6.250003616514732e-07	1.0462202392018944e-05	2.124999976729214e-06	7.650341896413315e-06	2.625000014404577e-06	8.840874432334508e-06	-1.2500000056547834e-06	1.1244830576287295e-05	-6.250000267016275e-07	8.339305326964674e-06	-4.988861	0.05791798578036906	0.0	0.0	-16.002364625000318	0.7577725287449678	36.9894065	1.0356389590178936	-38.34029525000005	1.0176133343740483	-22.342110874999886	0.8619019106673297	THQ6	-7.6864	0.1	0	THQ
g7	-1.8749997661871018e-06	7.4434139568065e-06	-2.625000013267709e-06	1.0362432316302918e-05	5.000000390964488e-07	9.221169672297874e-06	-2.124999983266207e-06	5.708325299961216e-06	-1.4999999244480478e-06	7.400340692905432e-06	-4.475873124999997	0.04001510341014045	0.0	0.0	-28.037158249999706	2.0670461363536123	45.13028062499993	2.3333099514855395	-39.794747374999965	2.126639958996344	-27.17750575000009	1.9559738003617395	THQ7	-7.96091	0.1	0	THQ
g8	2.500004461580829e-07	8.74587058808662e-06	3.2499999919366472e-06	6.755671336295598e-06	-7.50000047986532e-07	8.119905402792803e-06	1.6249999909234703e-06	7.2907020600772754e-06	-3.7499988422950994e-07	7.675448380388697e-06	-4.861737999999999	0.0413297171844551	0.0	0.0	-17.27491837499998	0.8301346176784375	35.8217765	0.9104611633065955	-38.24850375000001	0.6946057899740171	-24.56337962499973	0.5529661316312887	THQ8	-8.921710000000001	0.1	0	THQ
g9	-1.2499999513693185e-06	8.323879641759477e-06	2.125000014956413e-06	7.601164370687901e-06	1.374999958159151e-06	9.976385129615757e-06	-1.1250000222418066e-06	9.797562398933079e-06	-1.7499999913184186e-06	1.0259319613410646e-05	-5.0274740000000016	0.05440037052593465	0.0	0.0	-16.387266499999946	1.1451457278915382	34.88551762500001	1.0487083319530597	-39.2710304999999	0.6562214059118637	-25.800253999999928	0.8773319954304866	THQ9	-5.90206	0.1	0	THQ
g10	-2.249999945433956e-06	8.351319690467861e-06	-2.3749999671451862e-06	8.719423548157085e-06	-8.750000530710623e-07	8.86166861061685e-06	-2.3749999783717613e-06	8.841337221438643e-06	5.000001284827249e-07	9.863384956512414e-06	-5.332257499999998	0.08603558765461199	0.0	0.0	-25.57527475000024	4.741818874853289	41.60257312499998	4.927303463088116	-40.5232527499999	1.2844938183968229	-29.828219249999822	1.2759056969997906	THQ10	-10.4315	0.14	1	THQ
g11	-2.749999576963092e-06	8.548189369778827e-06	-2.99999998929934e-06	7.102049351532951e-06	-6.250000453178471e-07	8.23744625044699e-06	2.625000025204827e-06	1.0083008350363136e-05	-2.749999921007884e-06	8.16110945406215e-06	-5.462272125000003	0.05435404483753594	0.0	0.0	-25.722942875000076	3.9519434339134976	40.875164125000026	3.6991208932148765	-42.29356987499994	0.8264816682506368	-32.60362724999989	0.7075522637877733	THQ11	-9.33348	0.41	1	THQ
g12	1.750000164975063e-06	8.523378667294077e-06	-2.499999756366833e-07	7.9043123080894e-06	3.2500000122581696e-06	1.0810696452131614e-05	1.7500000350878509e-06	9.763865557580138e-06	-3.7499989815614746e-07	6.571846694649252e-06	-5.65653475	0.07544584348925472	0.0	0.0	-26.67723712499999	3.450877152330473	42.26445012499994	3.5021961900258542	-43.33595025000002	1.1302648696973063	-33.40526587500003	1.03898649669553	THQ12	-7.5491399999999995	0.1	1	THQ
g13	9.999999247156663e-07	8.79688163140499e-06	-1.375000058914111e-06	7.657768676812963e-06	6.250000829766123e-07	8.157716344271875e-06	3.124999986283683e-06	9.311733779919272e-06	9.99999996480483e-07	8.811492209564984e-06	-5.104490125	0.048430290390641804	0.0	0.0	-81.7998811250002	9.215558235379724	91.12824100000006	8.819217590668082	-36.0930752500001	1.1493616724768072	-31.86920112500031	1.7973858026504563	THQ13	-7.41188	0.1	-1	THQ
g14	-9.43600753089413e-14	8.14906300542337e-06	-6.250000231489138e-07	6.310586277300607e-06	1.99999995444955e-06	6.729303437825961e-06	1.1250000052598353e-06	7.710175978196857e-06	8.749998760038125e-07	7.936828942715759e-06	-4.920023374999999	0.042149670525918115	0.0	0.0	-86.33756224999979	10.464614043578273	94.37909225000007	9.278353068702568	-35.60543375	1.5669111556495432	-32.483923749999875	2.6953832781423244	THQ14	-9.19623	0.27	-1	THQ
g15	-1.8750002027445586e-06	8.436961652103348e-06	-2.4999999682506765e-06	8.802587130061383e-06	3.625000009179757e-06	9.133888308051524e-06	-1.5000000283293958e-06	8.348501899495292e-06	-4.99999919725269e-07	8.330124824409899e-06	-4.893106249999997	0.03503926096816346	0.0	0.0	-87.9538475000007	13.309727005660019	95.21236937499998	11.986123644814189	-36.12494662500002	2.1318089100938917	-33.75953374999986	3.3484079839364043	THQ15	-10.7106	0.14	-1	THQ
g16	-1.2499999911597114e-06	8.746288704297179e-06	-1.1250000056861608e-06	9.479991151103947e-06	2.500000046268269e-07	6.378419419695947e-06	1.000000002804313e-06	9.468607740847947e-06	-1.5000000327347606e-06	9.5256339739114e-06	-5.156301375000001	0.06712314304828508	0.0	0.0	-21.067295750000426	4.078702114807413	39.489102874999894	3.4760393735288666	-39.607089874999964	1.3282457503620717	-26.34158675000027	1.146456572656833	THQ16	-7.41188	0.38	1	THQ
