1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	ligname	paper-id	expt-dg	expt-err	q	dataset
4.744383624998561	2.8489517056370097	0.11772237500001025	0.3895847773857309	0.5897736250000492	1.362077508875075	1.5450848750000272	0.7442879503205069	1.6041058750001866	1.1490918249903566	-4.1651169999999995	0.08197950020406611	0.0	0.0	-16.890959750000757	4.537308010425386	23.016801249999947	3.2847592788664106	-38.98679300000008	1.1847189496401622	-28.42499812500019	1.7374064232294666	j1	1	-9.8	0.1	1	Janssen
-2.3337381249994564	2.643336798718232	-0.45675724999999895	0.4626597966344104	1.9871789999999765	1.3699395992987875	0.7597398750000846	0.6977744547892091	0.3356413750003995	1.097211314934646	-4.306496749999996	0.0776767870134023	0.0	0.0	-7.098097999999823	4.237769167058252	25.12680887499989	3.5784591079039627	-41.734259749999794	0.9644718189615492	-27.719980749999852	2.160883715803354	j2	2	-9.6	0.1	0	Janssen
1.0059936249990642	2.8542495253323428	0.1928666250000397	0.39950389136679576	1.2858741250000136	1.2681072342748183	-0.3499857500000054	0.6623594111346184	2.5023300000004483	1.0803632315909606	-3.596871	0.09116775324959396	0.0	0.0	-9.665196749999893	4.295264458544003	22.203160999999998	3.407073282265068	-32.433958749999945	1.1762966825677426	-18.855786875000206	1.6745815626599114	j3	3	-9.0	0.1	0	Janssen
-3.136422625000705	2.682321596911438	0.05243412500000488	0.4704477668594336	1.3394527500000208	1.415996491294108	0.17114012500007192	0.8228968869241265	0.7371631250000732	1.1951912365604913	-4.5459182500000015	0.0968863259542706	0.0	0.0	-28.3055344999994	4.415720802927448	44.44830474999999	3.4759074039726228	-42.942621374999966	1.1846816612514215	-32.18200187499991	1.8860048939219176	j4	4	-8.9	0.1	1	Janssen
0.34166249999873344	2.120149208016384	-0.08927637499995278	0.4508883802447031	1.9391115000000312	1.247894605173948	-0.15119237499995464	0.7334467825743177	1.1637131250001111	1.0909385303998074	-3.5143401249999955	0.0757661648860312	0.0	0.0	-10.173244624999967	4.449006758000978	24.96068937500005	3.491344728160011	-31.591792749999954	0.9506286226154392	-17.114669750000218	1.7974234010156362	j5	5	-8.8	0.1	0	Janssen
-0.3235027500001255	2.582687778813073	0.2311201250000128	0.3861357715187224	-1.5522719999999808	1.3202001411780964	1.0608552500000543	0.7135317529617876	1.7259636249999275	0.9939788093962632	-3.4828955000000006	0.09651939793756643	0.0	0.0	-7.794698124999182	4.336261376088944	21.25995300000004	3.525908683789321	-33.47492212499989	1.347709172439726	-22.3503985	2.1939766691396962	j6	6	-8.2	0.1	0	Janssen
0.27428099999917777	2.411636465249916	-0.16984199999991745	0.4377184708553132	0.32078224999999705	1.4370937947914475	-0.8280297500000202	0.7028525283836663	1.5813346250001672	1.0259322569470013	-3.6214137500000017	0.08015694167964738	0.0	0.0	-28.282662000000673	4.363456469904071	34.19253962499997	3.238576679565757	-30.49626550000004	1.2034303426849011	-27.02927549999993	1.9048748582515544	j7	7	-7.8	0.1	0	Janssen
4.307829374998992	2.8082833818589505	-0.27829524999996025	0.4236937852918467	0.6428886250000581	1.394413750966238	-0.6126959999999588	0.7535484900791833	2.2432847500004383	1.0874736152196574	-3.527491250000002	0.0740266318467911	0.0	0.0	-17.336100375000772	4.483891396165959	23.890803750000003	3.065820085368442	-33.261016875	0.9199619716605978	-23.93079325000004	1.936223845514517	j8	8	-7.4	0.1	0	Janssen
4.569391999999766	3.0461516143162037	-0.18711150000001894	0.4766071920867794	0.7281576250000477	1.2951294744771815	0.7747633750000569	0.7676079856994883	1.9108511249998938	0.9730981356535444	-3.5463514999999934	0.07482074941653978	0.0	0.0	-17.47211537500128	4.833199632454021	22.37329000000009	3.32844767870374	-30.149652874999703	1.026819765469715	-20.99877712499989	2.1307777263665635	j9	9	-7.3	0.1	0	Janssen
0.5964582500000972	2.610146474116001	0.27966237499998403	0.5247635695051825	0.4475760000000104	1.238650881861822	1.052054750000014	0.7724677399517743	3.217007750000185	1.0616359943765916	-2.541088250000005	0.08944147048607888	0.0	0.0	-19.288629375000607	4.639748984660106	20.893209624999965	3.769483058021779	-20.389412624999853	1.186051323940832	-15.73316149999986	1.7273311652629806	j10	10	-6.3	0.1	0	Janssen
4.812827874999044	2.670574670343107	0.03326474999991191	0.4298315199010356	1.5358978750001384	1.298437613146744	1.5903065000000227	0.7384595323762111	2.167778000000064	1.0056434655635973	-2.9997492500000007	0.09560504417031246	0.0	0.0	-19.337988500000733	4.862569029607399	21.482836625000076	3.786194428534942	-25.225065874999924	1.216439164166706	-15.939892000000045	1.9830154014514796	j11	11a	-5.6	0.1	0	Janssen
-0.21169337500089114	2.7737974023905974	0.03839150000000125	0.435341139521601	0.03606712500006637	1.3890899652032611	0.7613252500000591	0.7662106179531544	1.3766347500004237	1.204926750509987	-2.861509374999999	0.09597326004512197	0.0	0.0	-11.18169850000021	4.470910608361512	18.143586874999908	3.2492724274862272	-22.65395712500005	1.078555989836651	-16.552852875	2.1855481057678885	j12	11b	-5.6	0.1	0	Janssen
