ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	1.5517133790674909	2.846443431713219	0.4799105504849782	0.38656905867621066	2.279416198267532	1.3691748063582572	1.4049466634124992	0.7471136203664711	-1.0582077311249356	1.1431849286426947	-4.169107460975002	0.08241469308597132	0.0	0.0	-14.8506344890026	4.538784538930648	23.71902948818752	3.289457044174274	-37.83549319742252	1.1898126286120387	-28.498763212352475	1.735926556448315	1	-9.8	0.1	1	Janssen
j2	-13.403027393566973	2.8212950710888736	-0.1390259465550195	0.4643570085333691	3.4069295043174774	1.3650517350544378	0.6790326973024972	0.6917968540322978	-0.09702400308001126	1.0793662328717473	-4.423523407430002	0.07727876206872847	0.0	0.0	5.9627880822181805	4.389413348538674	24.47305586644748	3.5613817263579457	-42.483489663242494	0.956158372424456	-26.03372886145996	2.1822230645895933	2	-9.6	0.1	0	Janssen
j3	1.0843529074953138	2.8664602206085004	0.3947353444099984	0.3987439284263752	1.3116521622474948	1.2669101030340029	-0.21666418094997456	0.6594498676789382	1.9329769484975643	1.0763428915294933	-3.6220749886025017	0.0908024440846027	0.0	0.0	-9.983531465394982	4.287791817224463	22.600902864650003	3.3887369099861635	-32.345351850187505	1.1807327034436124	-18.794249760702435	1.6649347569649473	3	-9.0	0.1	0	Janssen
j4	-3.5153502041999856	2.677358986058377	-0.08181987751752963	0.4697692202204169	2.908340594447484	1.4128122885430574	-0.042117944957478094	0.8238709173461466	-1.7308726942024424	1.1942571008686298	-4.53616845539	0.09898927313604848	0.0	0.0	-32.41121871108951	4.4038743647952785	48.31751664486245	3.4595964925137443	-41.915842941415	1.1937973122083307	-33.036286382127514	1.8965433571509984	4	-8.9	0.1	1	Janssen
j5	1.0727240729925118	2.1235457575540435	-0.18960907889002165	0.4486155183085148	2.423023687867456	1.250298066151566	-0.1902092585474915	0.7307027367887129	0.10687009646755767	1.093706079075323	-3.5000940290400018	0.0759194896218686	0.0	0.0	-10.275008460799974	4.472906671868269	25.26067512314245	3.494818727915029	-30.98524056094746	0.9522485573567367	-16.24844029723001	1.8083249157681625	5	-8.8	0.1	0	Janssen
j6	-0.16962165566472545	2.5886975023025767	-0.014245069009996303	0.3867384212301432	-0.033107457870001966	1.3214755943641987	1.3430907039200093	0.7161972758533613	0.5698804346175435	0.9952681601923086	-3.48660460171	0.09645228817356014	0.0	0.0	-8.037022477864182	4.332880238269779	21.1848485113	3.530685851984264	-33.054053842560016	1.344165115332048	-21.66996108699743	2.2046130758922984	6	-8.2	0.1	0	Janssen
j7	0.4903552919925066	2.3955316336263763	0.3768138563474878	0.4387929844826762	0.8059551108424627	1.4318528671539037	-0.8929728207324978	0.7027708971667833	-0.9159431426124413	1.0271309147683847	-3.6657500282600033	0.08007779224028368	0.0	0.0	-28.38034107282225	4.372487739128959	34.284951829110014	3.229897340610013	-29.70902106865002	1.2033172004846089	-27.57040546863489	1.9121414714880889	7	-7.8	0.1	0	Janssen
j8	4.168954564124938	2.8064250474631	-0.28726184714503494	0.4229150056674988	1.2006951367799563	1.3949481001451698	-0.6081598212475091	0.7580090942918115	1.6762773357750236	1.0891153930473416	-3.5306725374875048	0.0746361877978514	0.0	0.0	-17.220358337520256	4.469000953287713	23.938043241574984	3.0828137859475326	-33.16539650396004	0.9198831436321824	-23.849844475407423	1.930308500701982	8	-7.4	0.1	0	Janssen
j9	3.860478359627564	3.0351746735965444	-0.24825174629500046	0.4760565253862946	1.420459810482459	1.2860281845152413	0.7274857242375244	0.7694059790951778	0.6081761757150247	0.970273717210195	-3.5399480199874995	0.07478456755321128	0.0	0.0	-16.338648995102478	4.837016934614424	22.505882829862472	3.3197123121990355	-29.652544587732464	1.0176425542505971	-20.66373125633244	2.1413039403691307	9	-7.3	0.1	0	Janssen
j10	0.3765040259751918	2.6157099651554043	0.2963900122550185	0.5267118216505166	0.5567314410249938	1.2462854213168568	1.1817949797324852	0.7739224119768521	3.4519901626175047	1.0617007662767624	-2.5518967888275017	0.08961496952935033	0.0	0.0	-19.092896155372518	4.6302593590732855	20.80444401934	3.7948388338199672	-20.395533588877527	1.1911468443555708	-15.354644683807475	1.7229442158150816	10	-6.3	0.1	0	Janssen
