ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	4.3749996734732115e-06	8.42564299754787e-06	-2.250000013361841e-06	7.146880457538219e-06	1.250000309482857e-07	4.5395027175300765e-06	8.749999847879053e-07	1.0507069062580376e-05	-2.5000000860586617e-07	8.562462139851444e-06	0.0	0.0	-7.659422375000495	2.131637416271747	-40.27417112500001	1.9207984297430432	20.60411987499997	2.505058740015859	-4.989245003999999	0.27144891269803945	-32.318715754	1.5436497711373338	1	-9.8	0.1	1	Janssen
j2	-1.8749997934719433e-06	7.907117713590315e-06	2.499999929739261e-07	6.555534816285043e-06	-4.249999982164354e-06	8.520701700049374e-06	4.999999961086132e-07	8.918353226886253e-06	6.249999478313839e-07	8.154923042836936e-06	0.0	0.0	-3.812219499999864	0.9410720418779452	-40.93021574999993	0.40024963399657204	17.29266875000004	1.064695095437121	-4.859253420299999	0.04871250258034994	-32.309024670300005	0.4313193287338695	2	-9.6	0.1	0	Janssen
j3	1.0000000111176631e-06	8.648328253119846e-06	4.999999980270787e-07	1.00261673583563e-05	1.1510792319313624e-14	9.274243193663825e-06	-9.999999940646377e-07	8.496142229601367e-06	1.8749999799183568e-06	8.248487114795143e-06	0.0	0.0	-4.2757409999999245	0.6263714648894065	-32.484293125000036	0.5725966861680722	16.068269374999947	0.5914726327615115	-4.269414697200006	0.05845367654206283	-24.961177072200112	0.6452533953742328	3	-9.0	0.1	0	Janssen
j4	4.999998009225237e-07	8.409150551795774e-06	1.249999951653535e-06	9.270348529779179e-06	-3.3749999656151887e-06	7.554619668429731e-06	1.50000004403239e-06	8.348297301403951e-06	2.3750000104882933e-06	1.0503149017865477e-05	0.0	0.0	-31.430323249999873	4.309260049790995	-44.13712562500004	1.0789401105906988	42.18763762499998	3.7472525620958548	-5.729873061599999	0.13675209665297097	-39.10968206159996	1.5221705036837037	4	-8.9	0.1	1	Janssen
j5	-1.7500001399639588e-06	9.231584887851764e-06	1.8750000121059434e-06	7.806788864009587e-06	-6.250000548391199e-07	7.960624521377536e-06	2.249999992756102e-06	7.629241802308476e-06	2.5000001031116875e-07	1.0596096346395192e-05	0.0	0.0	-10.634820999999906	1.8780993978833027	-32.66119474999993	0.6412678403421271	21.91588974999997	1.80984412748007	-4.512854863799997	0.09552468566081608	-25.892978863799886	0.6374745896872899	5	-8.8	0.1	0	Janssen
j6	-6.249996019391803e-07	8.097018731527264e-06	1.750000013558406e-06	7.751719867373853e-06	-2.1250000021666438e-06	9.736553348580987e-06	1.3749999840939608e-06	7.413378394579352e-06	-1.750000044324906e-06	8.660175691514795e-06	0.0	0.0	-10.718024374998993	0.6526938008047386	-35.21392087499999	0.6959967922306406	20.781290375000022	0.6234229749885596	-4.2319815525	0.055095261822392036	-29.382637802499968	0.6530107981612505	6	-8.2	0.1	0	Janssen
j7	-1.7499997147751857e-06	7.70912596880241e-06	2.500000204008757e-07	8.190636408507938e-06	-1.2499999982651386e-07	9.125806232576324e-06	1.2499999535009465e-07	9.46065972805396e-06	1.4999999557119282e-06	7.4784531401758605e-06	0.0	0.0	-19.934577124999613	1.0163660240038779	-31.50544037500002	0.40294368835994104	26.26308462500001	0.8281682410116602	-4.358173923000002	0.07684379479314793	-29.535106798000182	0.5473007612766491	7	-7.8	0.1	0	Janssen
j8	-8.749999959434263e-07	8.086166263094685e-06	-2.0000000066033858e-06	8.628894349311464e-06	7.499999777849098e-07	9.285536723687379e-06	1.6249999891471137e-06	8.804601908268787e-06	2.000000015698333e-06	9.341592589684306e-06	0.0	0.0	-10.663510750000436	0.7987679496727154	-33.97104225	0.35795508951602273	19.377141499999933	0.6916524210952538	-4.124769997499999	0.06347400964249503	-29.382179997499968	0.4001729266186221	8	-7.4	0.1	0	Janssen
j9	1.250000038908183e-06	9.310139601226907e-06	-1.37499998125179e-06	9.430529520045888e-06	-1.875000023687789e-06	9.351635788650869e-06	1.3322676295501878e-14	8.530266505421697e-06	2.499999731497837e-07	8.371164062386786e-06	0.0	0.0	-7.774383375000084	0.8701365924319839	-31.923417874999977	0.8792224283872904	18.291385375000022	0.9999480586585346	-4.366999659600001	0.1228427123699261	-25.77341728460003	0.8073800928115819	9	-7.3	0.1	0	Janssen
j10	1.8750000708678268e-06	7.061211768933377e-06	1.6250000300388481e-06	9.016510294819699e-06	1.1249999838724986e-06	8.619874835939039e-06	1.2500000018178526e-07	6.152174948043304e-06	2.499999146010623e-07	9.957271668240365e-06	0.0	0.0	-15.00567825000042	1.5964450598502982	-21.14153687500001	0.7893124332120567	15.99708137500005	1.1227504388293779	-2.9549313423000005	0.10000281039029524	-23.105060092300075	0.6955419249550283	10	-6.3	0.1	0	Janssen
j11	-1.7499994976333252e-06	9.652701164578847e-06	-1.499999989214018e-06	9.40096829629586e-06	2.875000039779252e-06	7.1110266483752825e-06	-1.999999993351764e-06	1.0107853517139367e-05	8.749998810486658e-07	9.327984099191757e-06	0.0	0.0	-9.074745750000886	0.486435531017717	-26.80805525	0.5461012327101596	17.92701900000003	0.4638715007087835	-4.041780602400004	0.06551830073084979	-21.997564102399977	0.5556478316834847	11a	-5.6	0.1	0	Janssen
j12	3.7499997472423278e-06	8.615462896405542e-06	-6.250000116736487e-07	7.342751542719693e-06	-6.249999866270173e-07	8.600475011141272e-06	2.249999991335016e-06	1.0436777380742862e-05	1.4999999926601504e-06	8.48120193841288e-06	0.0	0.0	-8.478393874999613	0.5009317897919742	-24.441219250000035	0.4473079964814606	15.840880750000036	0.4705517592121653	-3.595929056100005	0.08733133812788846	-20.674655181100047	0.4518352969558359	11b	-5.6	0.1	0	Janssen
g1	-4.75000013011595e-06	7.66735232095584e-06	-1.1250000090967658e-06	9.642810510598273e-06	-6.249999800900241e-07	1.0421314276933847e-05	7.50000001943363e-07	8.259049942303172e-06	9.99999923578798e-07	8.554529645388325e-06	0.0	0.0	-11.996102750000171	0.5077654854507657	-38.256977999999954	0.9826969759991212	22.617009124999978	0.5082408006477253	-4.964431573799999	0.13548968875635695	-32.60050794879999	1.0309243948350777	THQ1	-9.607999999999999	0.1	0	THQ
g2	-1.8750001231637725e-06	8.239511734113469e-06	-3.749999928004399e-07	8.943454173487629e-06	-6.250000411966994e-07	7.180086640066176e-06	3.5000000110940737e-06	9.716068905906212e-06	7.500000826610176e-07	7.472477425802182e-06	0.0	0.0	-10.165025875000387	0.34350063266176195	-31.10796675000005	0.5063707261535724	18.56526587500003	0.3492723284587027	-4.207506142500003	0.04195981776463289	-26.915231517499915	0.4898256307533305	THQ2	-7.6864	0.1	0	THQ
g3	-2.250000056847057e-06	6.29357024612262e-06	-1.874999987876436e-06	8.43531498890652e-06	-8.749999371104878e-07	6.979459514374861e-06	-2.5000000015751312e-06	8.191458909877536e-06	2.1250000381201062e-06	8.79067650420504e-06	0.0	0.0	-11.37839774999951	0.40849854584163003	-37.14870300000005	0.9677657137025624	21.44828512500001	0.3769506285274688	-4.863207225599998	0.11594632982509084	-31.942028225600005	1.1501714211452438	THQ3	-9.33348	0.1	0	THQ
g4	1.9999999653919074e-06	7.95401271486503e-06	-2.375000015462092e-06	9.80621894322642e-06	3.125000029768898e-06	7.997313085518784e-06	5.000000040666919e-07	7.319329092140594e-06	2.4999997933150547e-07	9.342067420989357e-06	0.0	0.0	-11.589607250000372	0.7263595137661969	-36.724491125000014	0.7048805441405606	22.95769212499998	0.6349338676990486	-4.7914568955000005	0.0876254984588628	-30.147859645499874	0.6128323008007085	THQ4	-9.33348	0.127	0	THQ
g5	-2.8750001683874873e-06	8.758181972924644e-06	1.7499999876235959e-06	1.0465531894569315e-05	2.3750000553945937e-06	7.5157213798842664e-06	-1.7499999819392543e-06	1.0959611141823628e-05	1.4999999213216596e-06	1.0790356769564927e-05	0.0	0.0	-12.189071625000407	0.6630470826065962	-38.822838374999975	0.9097210076994808	24.161131500000057	0.6536461056075374	-4.934696738399998	0.09622816051265144	-31.78547423839996	1.0539455829709428	THQ5	-10.8433	0.1	0	THQ
g6	2.4999998004204827e-07	8.339601662688046e-06	-1.8750000192824245e-06	8.857780572617156e-06	7.499999956905868e-07	8.835134410393385e-06	-1.0000000085597094e-06	8.916627884783557e-06	5.000000709287633e-07	6.480595263966543e-06	0.0	0.0	-10.63943174999961	0.5119299334710847	-38.00556324999995	0.9307730019856352	22.637496000000024	0.5698788056575603	-5.013069370199997	0.12270104276675035	-31.020569745199953	0.9682789673735396	THQ6	-7.6864	0.1	0	THQ
g7	-2.1249998144412533e-06	9.792945346709503e-06	2.124999986534704e-06	9.208871818498313e-06	1.2500001008675098e-06	9.43998102570883e-06	-1.2500000451609594e-07	9.378895097308694e-06	-2.375000059373633e-06	8.482794636165433e-06	0.0	0.0	-14.828733499999476	1.243519965103732	-39.74811949999999	1.9423148824812255	27.36408837499999	1.4680695401204014	-4.9001919354000005	0.1808907514869304	-32.11295781039999	1.5266680478711894	THQ7	-7.96091	0.1	0	THQ
g8	-3.375000160303898e-06	1.0619500064632746e-05	-8.749999672374999e-07	9.282689315138906e-06	-4.249999973353624e-06	8.096835023523178e-06	-8.750000258572753e-07	8.082927444149956e-06	8.749999948065581e-07	9.131285734634847e-06	0.0	0.0	-11.053950250000401	0.5466492076848922	-38.385694124999965	0.6964202897563048	22.613578500000052	0.6125150390233356	-5.0733086400000005	0.07386297247807977	-31.899383015000048	0.5789823030632606	THQ8	-8.921710000000001	0.1	0	THQ
g9	7.499995217585818e-07	6.020527979066688e-06	3.1249999715043947e-06	6.779811073321455e-06	5.000000501809154e-07	7.221919765389279e-06	1.874999958104695e-06	7.443408683031682e-06	3.7500003259083313e-07	6.338474289615907e-06	0.0	0.0	-10.657677249999246	0.5341513522312572	-39.32962187500007	0.5341583961213652	23.396733499999968	0.7099087745183793	-5.311601665200002	0.07017996433984466	-31.902160665199986	0.7801519007514388	THQ9	-5.90206	0.1	0	THQ
g10	-2.5000003233799357e-07	8.154612447766638e-06	-1.8749999884448695e-06	9.440207423846238e-06	2.2500000760317107e-06	7.522147115666489e-06	1.2500000029547208e-06	8.648922452927873e-06	-1.125000039223778e-06	9.182369191485139e-06	0.0	0.0	-5.392821750000569	2.8690543438558693	-40.30332199999995	1.281007472530463	17.98349524999994	2.8481186953083037	-5.126280681599999	0.16820561253617988	-32.83892893159991	1.1191561033864563	THQ10	-10.4315	0.14	1	THQ
g11	-6.249998318708093e-07	8.923081049536232e-06	-2.4999999470765037e-06	8.469130018207133e-06	-2.375000027114993e-06	7.566971847056282e-06	-1.2499999984072474e-06	1.1737462538840475e-05	-1.7499999762549125e-06	8.434790102414064e-06	0.0	0.0	-6.735943999999093	1.7623286594855767	-42.276601750000026	0.8290270266023565	18.693192624999984	1.893814115388782	-5.370873354	0.09200113859981156	-35.690234978999904	0.8120495146278499	THQ11	-9.33348	0.41	1	THQ
g12	1.4999999893916537e-06	8.113370987135077e-06	-2.500000015004389e-07	8.343100655492284e-06	1.6250000052764337e-06	8.440204043883019e-06	-2.500000067584551e-07	8.386046761099562e-06	2.7499999693247903e-06	9.367876301824803e-06	0.0	0.0	-6.3357984999995125	2.0007541901906727	-43.44693337499997	1.0685502224892145	19.10414162499997	2.063904280198986	-5.693516073	0.10705613006907612	-36.372100947999975	1.2015548319080975	THQ12	-7.5491399999999995	0.1	1	THQ
