1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	ligname	paper-id	expt-dg	expt-err	q	dataset	neg_tds_avg	neg_tds_se	dg_avg	dg_se
3.6040893508046	3.1009405626021005	0.2544017943547523	0.4622926006151932	-0.4870967580645385	1.3478276932898468	1.3603341451612678	0.8433459416966859	0.13954863709694365	1.14941703406019	-4.402262391129039	0.10072796862985736	0.0	0.0	-28.299782004031893	12.27486394806249	30.99849672983849	11.409188190175593	-39.498401374999965	1.3928790051487323	-36.33067187096808	2.4812280810927234	j1	1	-9.8	0.1	1	Janssen	20.44426750762312	1.336347550898744	-15.886404363344962	3.8175756319914673
-3.5138198991944023	2.8614669287803984	-0.3202090806451494	0.523329888721608	0.9358227419354536	1.3533971673433256	0.5675391451612928	0.8031086416074168	-1.1385966129029477	1.0909439634423954	-4.639662766129043	0.09870526564737256	0.0	0.0	-12.104570129033675	11.802266051102915	36.91028947983821	11.117727417905721	-43.18044175000011	1.2142443272712795	-26.48364887096801	2.8085422168219467	j2	2	-9.6	0.1	0	Janssen	6.395041668800599	0.37206339274573147	-20.088607202167413	3.180605609567678
-0.05149427419382846	3.094847132390418	0.3356696693547967	0.4672220065790469	0.21007449193570332	1.2489851970314227	-0.5394682298386559	0.7755097396115597	1.0290283870969432	1.068874554822266	-4.0150498911290375	0.10971073959274556	0.0	0.0	-20.91254987903295	11.627504590513814	32.878348979838854	10.603512458344277	-33.03616050000009	1.3984860891513269	-24.10160124596797	2.44374555257655	j3	3	-9.0	0.1	0	Janssen	8.089136902593532	0.3621160750713724	-16.01246434337444	2.8058616276479227
-4.176230274194381	2.9240163566531288	0.185856794354784	0.5306262127811044	0.2694728669354305	1.3968395643116025	0.007137520161309752	0.9172906372332896	-0.7333011129031703	1.187338509666594	-4.860780016129032	0.11285905868684475	0.0	0.0	-36.77758000403424	11.1190289785964	55.0681686048388	10.426207794086274	-44.450318124999896	1.394021406082758	-35.4675737459678	2.666439669656791	j4	4	-8.9	0.1	1	Janssen	19.960465830057398	1.2928381462802063	-15.5071079159104	3.9592778159369972
-0.7240200241948287	2.429307146067595	0.04670116935488622	0.5118730561424892	0.8786909919355672	1.236595636597919	-0.34011847983875754	0.8389019485527606	-0.30434523790324697	1.0840008387247526	-3.883128141129032	0.09743421043905287	0.0	0.0	-25.32341675403125	13.069868013795517	37.5790909798384	11.821845933045983	-31.25069462500014	1.2029097344846622	-23.321240120967733	2.6257341905715506	j5	5	-8.8	0.1	0	Janssen	8.339468900895325	0.48591397455806185	-14.981771220072408	3.1116481651296124
-1.4075943991937976	2.8260151091445684	0.3711299193547895	0.4559419746377126	-2.5916420080645146	1.299022028739638	0.8762981451613445	0.8240278825832742	0.25771201209681394	0.9872605851933101	-3.8276051411290384	0.11420913968113315	0.0	0.0	-16.354967254031887	11.834103104907394	35.30611847983839	11.037206930704064	-35.113174375000106	1.5184373020165445	-22.48372462096752	3.0699687031365657	j6	6	-8.2	0.1	0	Janssen	7.231936946040332	0.2887877293636436	-15.25178767492719	3.3587564325002095
-0.7768430241943634	2.6642545834530638	-0.028934705645202282	0.4999425553882818	-0.7377117580646804	1.427531986717863	-1.012491604838706	0.813018716845495	0.10517363709646688	1.0160298474574152	-3.9122058911290383	0.10069767983311144	0.0	0.0	-41.01316825403319	12.589645725587122	51.578379729838325	11.148593248957274	-30.87916862500019	1.408138587043179	-26.676970495967737	2.7111055873521472	j7	7	-7.8	0.1	0	Janssen	7.7635025025924005	0.3965044641886827	-18.913467993375335	3.10761005154083
3.340882850806228	3.0368613149999057	-0.13768370564524446	0.4905928251056358	-0.40917800806451865	1.3859494268209276	-0.8050256048387272	0.8503064996257357	0.7694682620972024	1.0806170189780198	-3.909828141129037	0.0950972288924668	0.0	0.0	-25.178466629031572	11.996618977594276	36.950594604838535	10.496710410931142	-34.84315962499983	1.1975719028164629	-24.222395995967968	2.6815235851093453	j8	8	-7.4	0.1	0	Janssen	5.626429725380623	0.2767317899977093	-18.595966270587347	2.9582553751070546
3.562500975806529	3.221698833998695	-0.05075770564515647	0.5354838210034437	-0.3317607580644868	1.2754836737504929	0.6157863951612796	0.8731792452248086	0.4403132620970549	0.9607362771504886	-3.9069586411290382	0.09516152066059287	0.0	0.0	-24.39367812903163	12.053716155184507	32.97852222983864	10.930295768735167	-30.857499874999995	1.2764068520156429	-21.943532245968385	2.8229777923130133	j9	9	-7.3	0.1	0	Janssen	7.971823438771636	0.42099929375827994	-13.971708807196748	3.2439770860712933
-0.3885110241945284	2.8793365741855084	0.4171997943548425	0.5829521911780826	-0.6025178830644009	1.2241572480263136	0.8867056451612996	0.8720741955761585	1.7451378870969378	1.0549912636655592	-2.9640913911290334	0.1085175941263011	0.0	0.0	-25.866235004033552	13.623091612202911	32.7400564798386	12.480925807771644	-21.860694499999966	1.4094968603832418	-15.892949995968475	2.7171365631728777	j10	10	-6.3	0.1	0	Janssen	6.356326085257803	0.4044037147062417	-9.536623910710674	3.1215402778791193
