ligname	pdbname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	pb_tot_avg	pb_tot_se	gb_tot_avg	gb_tot_se
j1	j1	1.249999911578925e-06	8.975922586402726e-06	1.374999998944304e-06	7.952904819891964e-06	6.250000237173481e-07	6.896950133866566e-06	2.624999993301458e-06	1.007818509958173e-05	-1.125000057129455e-06	6.601134302985136e-06	-4.622559750000002	0.1693859842434953	0.0	0.0	-19.745506500000133	5.0061287795707905	32.65512149999989	5.308403606406512	-39.358523500000025	2.0404230387546733	29.910090875000073	5.147645781777272	-5.310975798000003	0.26173891107891434	-31.071463499999915	1.2714641359436842	-34.504910172999786	1.7510031120069347
j2	j2	1.7500004082648958e-06	7.919129135328493e-06	4.6249999798675386e-06	9.155524343029468e-06	2.500000084637577e-07	8.049059893823664e-06	1.8750000112532916e-06	6.5528653092906e-06	4.2499999570111416e-06	8.246694275540313e-06	-4.410230875000005	0.03350427667330621	0.0	0.0	-1.075838000000449	1.7114033081162456	19.109104749999947	2.455000721532582	-40.47193724999994	0.4173493309549336	15.778450374999899	1.9840533998525358	-5.062084181099998	0.050217266581700434	-26.848888624999972	0.9327230507456006	-30.831396306099982	0.5411600075180425
j3	j3	1.2499976037361194e-07	7.981939939673375e-06	-8.750000222335075e-07	7.626955045427831e-06	-6.250000043905857e-07	1.0069972001278588e-05	3.453237695794087e-14	7.290432638428974e-06	8.750000043278306e-07	8.633856870717822e-06	-3.5207415000000015	0.041014092127833204	0.0	0.0	-11.53005612500025	1.0437791748073315	22.918677000000063	0.9739421693071604	-30.53195725000002	0.7141362251197723	19.306368500000016	0.8431844059214325	-4.4054419167	0.06168381778475649	-22.664078375000262	0.9014266674404743	-27.161087291699904	0.5700324955499285
j4	j4	-6.250001706575858e-07	8.466267091790421e-06	-1.4999999885390024e-06	1.0242724352588903e-05	-3.2500000440904843e-06	7.52606213922506e-06	8.749999724244618e-07	1.047307019502072e-05	-2.4999996099950296e-07	9.842974612391019e-06	-4.921887000000001	0.08516388672755042	0.0	0.0	-49.678576000000405	3.718274228478197	61.31103725000002	3.5189726462365387	-43.72558849999993	1.1662636571860878	58.54333275000016	3.4761820773535073	-6.064765065	0.11645531506307276	-37.01501900000001	1.3313055032774985	-40.92560156500004	1.128673962278533
j5	j5	-3.749999700630724e-07	8.451060581524398e-06	-1.750000010432018e-06	9.69142494876422e-06	-3.749999788738023e-07	6.514776311211578e-06	6.249999986351895e-07	7.810916356206472e-06	1.1250000661533477e-06	9.428785462890835e-06	-3.5881507500000054	0.06351554534408609	0.0	0.0	-20.50112549999972	1.8284067521232672	32.32724349999996	1.7847866498580822	-30.466433875000117	0.6632418338201396	28.099301999999895	1.897312319023076	-4.6944421524000015	0.09275499474768423	-22.22846737500021	1.1654358608350512	-27.562700277399994	0.7603946601744198
j6	j6	-2.4999998373687047e-07	8.321948117540237e-06	-3.124999992323296e-06	1.0097983664179516e-05	3.2500000189372713e-06	9.706427442095387e-06	-1.0000000182230905e-06	7.7969896798243e-06	2.874999892839014e-06	7.158792040652563e-06	-3.683417624999999	0.03511924675977781	0.0	0.0	-11.065714000000417	0.7162377747568269	25.927572124999998	0.9914671585773633	-34.999055874999996	0.7082037575925632	22.027418249999922	0.7602240489920508	-4.386726509400001	0.05383475703952721	-23.82061362500011	0.5687015516218774	-28.424076384400088	0.6471637615064251
j7	j7	1.2500038792495616e-07	7.102061117978434e-06	-2.7499999964675227e-06	8.666016022578761e-06	2.250000042920419e-06	9.628980646680418e-06	1.5000000202292085e-06	8.810040839693701e-06	-1.3749999786227817e-06	9.773404318728567e-06	-3.919949500000005	0.046403302243332195	0.0	0.0	-26.002538250000228	1.1572582549899748	37.28894724999997	1.0580538453874246	-30.31945799999999	0.4885923241340356	32.328490375000044	0.9474543089414635	-4.6215523044000015	0.07429025352843657	-22.95299875000006	0.751150161284233	-28.615058429399884	0.6118725115135136
j8	j8	1.5000004955822988e-06	1.2337670899291423e-05	2.37499998434032e-06	8.014896011910216e-06	1.5000000341558462e-06	6.252396663343271e-06	-3.4999999826368367e-06	8.627701724345314e-06	1.8750000236877895e-06	1.0136279388979035e-05	-3.5518721250000027	0.030832277293271013	0.0	0.0	-10.724191875000143	0.8430632574560312	24.796422374999953	1.0285496992172314	-33.76831937500002	0.38324481604791094	20.174345499999973	0.9011977879581273	-4.2663291597000015	0.06108523957731206	-23.24795725000011	0.4659070279750388	-28.584491159699866	0.4570095672355619
j9	j9	5.00000232932507e-07	8.8624827925161e-06	-2.3749999838784674e-06	8.533530110521792e-06	-2.499999840210876e-07	7.742604457413196e-06	6.249999854546217e-07	8.373240855755798e-06	1.4999999872600257e-06	7.557722275388837e-06	-3.7008081249999987	0.04916877530891231	0.0	0.0	-14.199274375000245	1.7075690798799166	26.414664750000007	1.6062288806247378	-30.687328125000036	0.996799363447725	22.903344000000008	1.602746711942907	-4.615795696499998	0.12432776206556548	-22.172745874999954	0.8113572409983048	-26.599054196499782	0.843749394483189
j10	j10	2.7499996281221683e-06	8.474161893318203e-06	-2.0000000129272164e-06	8.374590431543853e-06	-4.999999905308527e-07	6.652144650380378e-06	1.2500000092430242e-06	7.556553217223626e-06	-7.49999981977112e-07	9.42039200740859e-06	-2.4342641250000012	0.06270589416998283	0.0	0.0	-18.254903249999533	1.0339937695568762	21.652803999999932	1.039171365074716	-20.701630500000032	0.7430887098944163	18.89425125000005	1.012648164140896	-3.0855621554999986	0.09867738629231382	-19.73799312500009	0.6819747699244895	-23.147843905500327	1.0009617735332799
