0	3.43	0.77	0.73	0.14	 0.73	0.20
1	3.47	0.79	0.73	0.13	 0.76	0.21
2	3.66	0.88	0.76	0.10	 0.88	0.13
3	3.93	0.88	0.73	0.11	 0.88	0.13
4	4.05	0.81	0.71	0.11	 0.82	0.16
5	4.21	0.78	0.69	0.12	 0.78	0.18
10	4.93	0.75	0.68	0.13	 0.75	0.19
25	9.06	0.71	0.70	0.14	 0.75	0.21
50	12.18	0.72	0.69	0.15	 0.75	0.21
100	13.41	0.32	0.56	0.23	 0.39	0.32
200	12.80	-0.37	-0.44	0.26	 -0.28	0.32
