0	3.61	0.59	0.62	0.13	 0.58	0.13
1	3.89	0.62	0.62	0.12	 0.60	0.13
2	3.95	0.64	0.62	0.12	 0.63	0.13
3	4.00	0.66	0.61	0.11	 0.64	0.13
4	3.98	0.64	0.60	0.11	 0.63	0.12
5	3.98	0.63	0.59	0.11	 0.62	0.12
10	4.46	0.61	0.58	0.11	 0.61	0.12
25	8.00	0.60	0.53	0.12	 0.60	0.14
50	10.81	0.50	0.42	0.13	 0.51	0.15
100	10.46	0.42	0.41	0.12	 0.44	0.15
200	13.87	-0.23	-0.33	0.20	 -0.18	0.21
