0	2.67	0.39	0.40	0.17	 0.34	0.20
1	2.96	0.37	0.40	0.18	 0.32	0.23
2	3.05	0.40	0.39	0.18	 0.34	0.23
3	3.03	0.47	0.39	0.18	 0.41	0.21
4	3.03	0.49	0.39	0.18	 0.43	0.21
5	3.03	0.47	0.40	0.18	 0.41	0.21
10	3.36	0.43	0.38	0.18	 0.39	0.20
25	6.43	0.31	0.26	0.20	 0.25	0.23
50	9.50	0.13	0.09	0.24	 0.13	0.27
100	8.23	0.26	0.25	0.21	 0.24	0.24
200	6.05	0.28	0.21	0.22	 0.35	0.24
