ligname	pdbname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	pb_tot_avg	pb_tot_se	gb_tot_avg	gb_tot_se
j1	j1	-6.249996090446075e-07	8.835104366707055e-06	-2.249999977408379e-06	8.565096789783672e-06	-4.999999401889e-07	1.0058636443690344e-05	-4.999999973165359e-07	9.166280739638554e-06	-1.499999966085852e-06	8.830795614841028e-06	-5.246725250000002	0.10247528234109024	0.0	0.0	-36.701278500000434	4.693508535926356	49.77509137500012	4.686273714094045	-38.921518625000076	1.8843030814675095	46.89564899999996	4.591381888559522	-6.019035349500002	0.2125360727740739	-31.09443637500017	1.8468765015407496	-34.74618884950002	2.355477995949494
j2	j2	8.750000620239007e-07	8.400830295749837e-06	3.3750000198295994e-06	1.0122726119681405e-05	-7.500000094751158e-07	8.68723553392796e-06	-8.749999977908374e-07	9.78479581831562e-06	3.875000024464726e-06	9.817943462538898e-06	-4.740991374999997	0.04016030892747786	0.0	0.0	-5.744274250000106	1.3093623882301835	26.59778425000002	1.9902574844234595	-40.89537149999998	0.5760145913947103	22.086179625000018	1.29408786634868	-5.641297359300003	0.05824748960225907	-24.782846375	1.1597227054495383	-30.194756984300067	0.8196118142289511
j3	j3	-1.7499993600722519e-06	7.999097088566403e-06	-2.3749999952826784e-06	9.016315103095444e-06	6.249999930219019e-07	1.0529485617641597e-05	2.625000004741196e-06	7.971070775351685e-06	-1.4999998447251528e-06	1.1385241434444569e-05	-3.774064625000002	0.046104017062862414	0.0	0.0	-21.361113125000074	1.6105917171598865	32.951548749999944	1.1356935694110952	-29.693617875000005	0.9296677826464715	29.02523524999991	1.2113783936394158	-4.9664526759	0.06341307318748761	-21.877249250000048	1.0062153520900157	-26.995950800899823	0.9090045677200547
j4	j4	-4.3750002714659785e-06	9.48120063753178e-06	7.499999682636371e-07	7.3503455048965645e-06	-8.749999619794834e-07	8.599786497254991e-06	1.250000000894147e-06	9.525382428781864e-06	-1.2499982517510945e-07	6.47327195579892e-06	-5.472744625000002	0.07540640912755461	0.0	0.0	-58.16875425000005	4.27171818776873	72.20410924999996	4.315731386816492	-43.73716537499994	1.1622953935614562	68.67037212500006	4.1440927386385145	-6.7697966096999975	0.1236003560349458	-35.174558374999926	1.028475678062462	-40.0053474847001	0.9761795681951015
j5	j5	-1.5000003463683243e-06	7.125543915337877e-06	-6.250000194540916e-07	7.448827797614702e-06	2.49999976347226e-07	8.74551114974418e-06	1.124999998722842e-06	7.4515753319424405e-06	1.7500000991077513e-06	8.521382877830937e-06	-3.746197750000001	0.04747339471944884	0.0	0.0	-31.64768262500016	1.5454226844041494	43.39989787500006	1.3442170151015707	-29.363890875000017	1.1632215615643187	39.52737812500001	1.473901087094291	-5.234193363600003	0.1352370380004158	-21.357872375000067	1.3282466995159525	-26.718387738599787	1.2631587637353316
j6	j6	1.1249999366924613e-06	8.10140606059131e-06	-1.1249999975149195e-06	8.658044682785588e-06	-1.5000000072973308e-06	8.159179134146304e-06	2.5000001713237907e-07	8.241046995618773e-06	-6.249999955798557e-07	7.547189123992929e-06	-3.8425543749999944	0.02956362825267227	0.0	0.0	-13.719332374999631	0.77119455541627	31.444583375000125	0.825438814061921	-35.620551250000055	0.6740279077452103	26.60438912499995	0.6929812372484131	-4.8288518153999975	0.059681221377593345	-21.737856500000056	0.8683531418613655	-27.564348190399922	0.9254060675610871
j7	j7	-2.500003665772965e-07	1.0148727659188216e-05	-2.499999975213996e-07	8.086524913774067e-06	-3.625000034190862e-06	9.633910742895305e-06	-1.249999985333261e-06	8.66020195248954e-06	-7.500000052118594e-07	7.719217093891285e-06	-4.207112	0.05080035026428987	0.0	0.0	-29.720113000000012	1.233438401482678	44.94182875000005	1.2806232284179377	-29.52041687499996	0.5660980844019556	39.01457237499995	1.2526231576778113	-5.164511673599999	0.07577437519942315	-18.505819249999846	0.8463438171401203	-25.390475298599878	0.6598765357336335
j8	j8	3.750005522817901e-07	7.467568089223623e-06	8.750000134938318e-07	8.811126939495347e-06	-1.5000000607301446e-06	9.943813296937261e-06	-4.499999979046265e-06	7.5032426143787595e-06	-2.499999975213996e-07	7.649977781738059e-06	-3.66504975	0.03165029105139443	0.0	0.0	-13.170722249999576	0.9606767392102393	29.91862212500014	0.8201010388952895	-34.803965375000026	0.7692685515146744	24.32635874999989	0.8540300467173675	-4.702603604400001	0.07281720938612618	-21.721120249999817	0.8602912116076373	-28.350937479399935	0.9447719457689548
j9	j9	8.749994685786077e-07	7.68918395383815e-06	-2.5899282718455652e-14	9.955482347186012e-06	-6.24999972274054e-07	9.310074613049728e-06	9.999999753418364e-07	6.046418336438882e-06	-2.3749999495237262e-06	8.492368997087678e-06	-3.754628875000001	0.02566417360692918	0.0	0.0	-19.55997887499972	1.4645869215120564	34.21936074999989	1.3241107167254853	-30.445079750000026	0.8878480038170937	30.08042725000001	1.4745871017785412	-5.126464268100001	0.11408761787644667	-19.540327874999907	1.1903209153827687	-25.051096768099896	0.9781370562587312
j10	j10	7.500003749782991e-07	7.927230993576074e-06	-8.749999927104568e-07	8.507487601161689e-06	-3.3750000178400795e-06	8.33611999034622e-06	-4.999999874399918e-07	8.975194715652527e-06	-1.2499993946590847e-07	9.860281954970877e-06	-2.5355336250000002	0.042848836630404404	0.0	0.0	-18.76453325000024	3.2150808908418647	24.957537875	1.4427391734286128	-23.22789212499999	1.8992424452991195	19.842498250000038	3.0945720814823505	-3.5713962872999985	0.14293454736342004	-19.57042525000007	0.8638848267034727	-25.7213275373	2.011452151792071
