ligname	pdbname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	pb_tot_avg	pb_tot_se	gb_tot_avg	gb_tot_se
j1	j1	1.875000637028279e-06	9.717012748424355e-06	3.0000000076313426e-06	8.72461776072343e-06	-9.999999795695657e-07	9.134307108548325e-06	3.624999994826794e-06	8.997120628945814e-06	3.750000873026238e-07	8.976928710126492e-06	-6.250274250000001	0.03974756643764031	0.0	0.0	-105.3312465000005	4.175000619145245	143.51111075000009	5.272779013918744	-60.27538737500003	1.7788039712455797	145.240270125	6.349140826215963	-11.583228712500002	0.08731923270948504	-28.345789500000137	3.605389593465051	-31.94958458749995	4.858153900553701
j2	j2	-1.249998308594513e-07	8.96563483614306e-06	-2.4584778657299466e-14	7.007517850438507e-06	8.750000094437382e-07	7.475830290578884e-06	1.999999998432145e-06	9.839099574031695e-06	-2.2499999681713234e-06	1.0125420725140203e-05	-5.078596375000002	0.05822443365579079	0.0	0.0	-19.46779075000035	0.8234994183597546	65.3852261250001	2.2739158670570236	-54.68800037499997	0.7402189886421061	48.14679925000003	1.5521588392070462	-8.639291576699998	0.13954072292833963	-13.849160875000289	1.4846861970682002	-34.64828295170009	0.8365619295875063
j3	j3	2.50000102823833e-07	9.363419454701929e-06	-3.3749999904841844e-06	8.383509414471051e-06	-1.624999858620413e-06	8.582733102346392e-06	-7.500000181437371e-07	1.0909041339936035e-05	-1.2500006832283361e-07	8.418420461005944e-06	-4.032667625	0.014894269785873835	0.0	0.0	-42.857686999999885	1.6449372356175718	71.10386112500004	1.068120567865243	-40.385134124999944	0.706541345292842	73.91120437500004	1.3002544897118804	-7.602968309399995	0.043272428338951105	-16.17163324999977	1.176538335318954	-16.934590684399996	0.9445488205431829
j4	j4	-3.1249996436599757e-06	6.913204024451122e-06	-2.3749999706979e-06	9.688779768671182e-06	-3.6250000687232385e-06	8.223097136891754e-06	9.999999925724978e-07	8.653383939015178e-06	-1.4999999663700692e-06	1.0834382628164453e-05	-6.0783675	0.03712305682927637	0.0	0.0	-101.1739931250002	3.8654486808653483	137.73237475000002	4.1703653358379205	-63.107894875000014	0.9810785548169335	141.52035850000004	4.062792626890087	-11.543206212900005	0.11260571144158021	-32.62789037499974	1.7687051018159603	-34.30474533789996	1.2262007908424843
j5	j5	-2.4999996458063835e-06	9.714345410993441e-06	1.6249999689676998e-06	1.1293982861945308e-05	-7.499999975379979e-07	1.0057221397559683e-05	-1.3750000108103676e-06	1.050306270892558e-05	-2.000000016693093e-06	6.8477914134791614e-06	-3.681532249999998	0.01906813275660411	0.0	0.0	-42.67973674999991	1.3387748712778025	65.77824962499993	0.901444924164191	-36.061939249999966	0.8120446761140088	72.933980875	1.2095991368775147	-6.924832667999999	0.03835512907471206	-16.644963624999956	1.2343479150550112	-12.73253279300021	1.1110740664918752
j6	j6	-2.4999998815644633e-06	6.845931579512184e-06	-8.749999896195959e-07	1.0808526658144796e-05	7.500000458549039e-07	9.646113665972926e-06	-1.2499998646831046e-07	8.82028635552889e-06	8.750001455837264e-07	9.774896918714909e-06	-3.8148767500000043	0.016541287897980185	0.0	0.0	-19.048478000000756	0.7209771815251502	50.43314087500012	0.9296711478392304	-43.499456500000086	0.6847030686875067	49.46825124999993	0.9011880045629542	-6.401110793400003	0.0363167597184765	-15.92967224999989	1.2393677165380925	-19.480795918399977	1.251786195685098
j7	j7	-2.1250000963846105e-06	6.888393423133856e-06	1.2499995506232152e-07	8.559597127728323e-06	-5.00000055012606e-07	8.732296621767737e-06	3.7499999753265457e-06	9.390299536953216e-06	-2.1250001127270935e-06	8.96208845955447e-06	-4.558205500000004	0.018608693675693923	0.0	0.0	-45.51129637499976	0.9370808703889147	85.2325141249998	1.095721983819352	-44.21138937499995	0.541378741677328	88.26102112500016	1.233499097904922	-8.793706170599997	0.05122073809579399	-9.048377999999852	1.1198960756822962	-10.255371670599931	1.0973549193638712
j8	j8	-5.2499994329480156e-06	8.954786525242912e-06	-1.6249999720940878e-06	1.0718430152516056e-05	-9.999999649323853e-07	1.0321938448259088e-05	-1.374999991909931e-06	8.843426481622765e-06	-4.999999556787315e-07	8.127120332986074e-06	-3.6559203749999964	0.014778032491931131	0.0	0.0	-18.302076749999518	0.7169061910318126	47.59916825000005	0.8109508268053421	-42.306727375000044	0.38997793981212914	46.190949749999916	0.8876326866238232	-6.220117196999997	0.025376080047097224	-16.66556599999982	0.8751040268137522	-20.637981322000147	0.7404757576100023
j9	j9	2.8750001990829334e-06	8.964222901119318e-06	1.8749999884803969e-06	8.96073518304749e-06	3.250000054464408e-06	9.105097801008687e-06	-1.7500000128478633e-06	7.830203647370812e-06	1.0000000237653238e-06	9.590346322045409e-06	-3.6105530000000003	0.019366525711311443	0.0	0.0	-30.153924124999747	1.3905349218457213	52.31407425000012	1.7437039408742672	-35.98543924999997	0.8142484288554106	50.717640749999916	2.2216811712246316	-6.418991211299999	0.04374557493623191	-17.435834874999937	1.3559378280746985	-21.84070658629978	1.6952304579864401
j10	j10	-1.999999837494215e-06	8.768849019444098e-06	-1.8750000220535413e-06	6.18490414660941e-06	-1.7500000739545385e-06	1.0644437813603674e-05	1.124999998971532e-06	8.378582644692008e-06	-1.249998349805992e-07	6.2137445086160636e-06	-2.5227431249999976	0.01564951792203359	0.0	0.0	-21.66226012499948	0.7784382378412338	35.56421500000002	1.4792590891761122	-26.7250952499999	0.369460606997898	32.143468625	1.5726037442381364	-4.321695500099995	0.051551987290076755	-15.345888124999709	1.298369378505744	-20.56558687509992	1.380771435339352
j11	j11	9.999997894283297e-07	7.98949440489369e-06	-5.99999997128009e-06	7.600618453572695e-06	-7.499999348681285e-07	9.68858828506514e-06	-1.1249999963425238e-06	4.492799559959703e-06	1.874999984892156e-06	1.004335810086622e-05	-2.843136000000003	0.01931510480338737	0.0	0.0	-21.724316124999675	0.8609198952013668	38.61051162500016	0.7862711685593233	-30.691854750000015	0.4815115696657596	34.39341787500011	0.8468838767575316	-5.310420275699998	0.02785406164244042	-16.648800250000175	0.9922997063280896	-23.333178275700103	1.1696366438959773
j12	j12	1.6249998850526027e-06	7.102099429259122e-06	1.3750000172052523e-06	8.618304677173288e-06	8.750000179702511e-07	8.983430724117706e-06	-2.2500000039826774e-06	6.345326616328368e-06	-2.374999922523102e-06	7.784812882353149e-06	-2.8703427499999985	0.016939952558082397	0.0	0.0	-18.18844350000022	0.810422208123094	37.040762125000015	1.0935792515805838	-29.15393262500008	0.491744134605388	35.02353400000003	0.8878974072101998	-5.348118997800002	0.0314617310324853	-13.171957499999928	0.9511422110520045	-17.666961872800037	0.7334577138793215
