1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	ligname	paper-id	expt-dg	expt-err	q	dataset
-2.7401927500008867	3.0665281990255338	0.3210848750001105	0.6049195694624434	1.7011052500000616	1.2998211575156378	0.2742577499999825	0.8436701973043618	-2.667246125000013	1.0933533310989612	-4.248419875000005	0.06282637353710879	0.0	0.0	-6.804376250000483	4.907049571697414	24.06473062500009	2.834957584469947	-39.05140500000016	1.2766332909608091	-29.150461500000233	1.9663329298456484	j1	1	-9.8	0.1	1	Janssen
-11.562723375001669	3.0653974149382344	0.4632476250000082	0.4112677384866497	1.1865916249999202	1.5552893853137004	-0.061156124999920174	0.8545504119598285	-0.5296201250001253	1.1958490889888198	-4.357024874999995	0.08759731814906442	0.0	0.0	9.849192499999477	5.879601501598677	18.416034125000028	3.5140578396317075	-42.00599100000007	1.2218347457355128	-28.601449624999876	1.8412519558203264	j2	2	-9.6	0.1	0	Janssen
-0.2293960000009747	2.704774698605458	0.2431707661290652	0.4567572855231258	-0.1630671088708766	0.9660323797358531	0.12224286693550113	0.8318370499990574	-0.8037553306447123	0.7757334364333671	-3.5729113830645134	0.1052934893762182	0.0	0.0	-4.518916907259778	5.281969798358656	21.08066216532252	4.0047152780671205	-32.29231568951605	1.0689795275039382	-20.134286620967373	1.5236547952527284	j3	3	-9.0	0.1	0	Janssen
0.1593111250003858	2.5191049616177086	-0.25674700000000783	0.5012199727312364	1.4734321250001798	1.3554152889642574	-0.24926900000005855	0.9659924522801786	-2.809818624999899	0.9772101267537244	-4.617928875000007	0.08812700581387457	0.0	0.0	-33.82232849999991	4.583890223910112	46.34831637499987	3.7910758979019934	-42.70791100000017	1.128694610774083	-36.48294337500022	2.2133600405555884	j4	4	-8.9	0.1	1	Janssen
0.2348709999998277	3.9018031116381766	-0.04238399999988296	0.5937686321234221	0.7525068749998134	1.5044757721821744	-0.09038824999994333	1.0366177092174729	-1.0182775000000106	1.245452429140865	-3.5416542499999952	0.08422850809069822	0.0	0.0	-11.405691874999278	6.742946111640736	28.320186500000048	3.6529647636253326	-32.196157249999985	1.1878150758674524	-18.986988750000137	2.0680580830403112	j5	5	-8.8	0.1	0	Janssen
0.34986849999905445	2.6395607183156837	-0.17574012499998834	0.4714676163215118	0.9818972499999924	1.3214198732775022	0.0344785000000325	0.788153642280772	-1.034417875000237	1.0738410866851398	-3.615352250000004	0.0699366121051749	0.0	0.0	-10.804058874998958	4.623605705227251	24.064366500000048	3.0423563546579366	-35.055251499999926	1.203459660874987	-25.25420987500017	2.4103455377705	j6	6	-8.2	0.1	0	Janssen
-0.37709399999982907	1.9932283282581251	0.5925682499999674	0.4855889044408708	0.6683397499998094	1.260601136912137	0.26037712499999266	0.8778210047571442	-2.1513265000003443	1.1372983189680077	-3.653782250000009	0.11309042480469655	0.0	0.0	-19.72389400000088	4.6121753202880145	29.846183374999914	3.37021057098965	-30.64219249999986	1.371666997178792	-25.180820750000237	2.870593755618171	j7	7	-7.8	0.1	0	Janssen
-0.2240505000007822	2.7968566115493423	0.03085812499997332	0.44132159021036826	0.5706421249997861	1.3319727049717909	0.18000975000003014	0.9851753707737892	-0.5532106249998421	0.7966941244504575	-3.5071424999999983	0.0914548304784022	0.0	0.0	-10.40153774999844	6.00611021881721	23.60954924999989	4.2479172683258914	-34.240017375000036	1.5256307463407348	-24.53489950000023	1.8803009172366625	j8	8	-7.4	0.1	0	Janssen
-0.7015627499987147	2.900293606772334	0.013912999999981857	0.4791535723073045	0.6671534999998627	1.3510090994399726	0.13928537500003468	0.9138314919793868	-1.3888339999999104	1.1391793267767767	-3.5513487499999985	0.09399844395544273	0.0	0.0	-6.32766200000117	5.7700899027228765	19.922610499999976	3.842376709662764	-31.84464450000001	1.2378717332045777	-23.071089624999985	2.5926955812404064	j9	9	-7.3	0.1	0	Janssen
-0.11615737499697333	2.6120780345905565	-0.04967762499999395	0.498565602950787	0.10785037499997507	1.2913644022297126	0.08340487500007754	0.6336446826145855	0.016368749999706722	1.0102923643170918	-2.562396875000005	0.07783066067759742	0.0	0.0	-11.776383749998784	4.376255629431232	17.934830749999897	3.444861878137459	-22.88811175000027	1.3360564396987666	-19.250272625000008	2.5296313441053497	j10	10	-6.3	0.1	0	Janssen
