ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	-0.9768255152321248	2.9958092521405257	0.31922024994254783	0.5657829196852396	0.4795833697350863	1.2869972710905409	0.06225605033247492	0.8251135810177517	-1.7665622065375337	1.0723058838952495	-3.950562762862503	0.08010617591337517	0.0	0.0	-11.540708258832511	5.1478380319306325	24.443513007862478	3.353704758503841	-37.698113975697524	1.3207893760208669	-30.612374477582456	2.202402169012725	1	-9.8	0.1	1	Janssen
j2	-11.650402743844696	3.0541225119287305	0.3984773729775044	0.463500956347048	1.7178260576800215	1.4243596914413388	1.3539411916799768	0.843778062388631	-0.8257971934999305	1.1506323351197207	-4.333875651767501	0.08827355375461228	0.0	0.0	6.9649105968472735	5.715506494083687	21.836173019312454	3.5901677553364992	-44.03543377210496	1.2319503684051554	-28.587457094317497	2.187840682198133	2	-9.6	0.1	0	Janssen
j3	5.887115160817423	2.7949370851011652	0.4546621744385864	0.49008968439421	-0.4680830974019729	1.1292841088355965	0.7139586453144979	0.8323524559744213	0.3969438772890515	0.9187492175448709	-3.4657196422090335	0.09839748164547699	0.0	0.0	-11.972534693215447	5.350951767808959	20.737219833634647	3.844982157846928	-30.99768331378376	1.163264756460194	-18.69861511598656	2.038081786967645	3	-9.0	0.1	0	Janssen
j4	-2.1740293134474205	2.714429220388461	0.4039315806325168	0.5117082679600999	3.0271460078650114	1.3284009261474274	-0.7928452350475313	0.9075909668821429	-3.1631742521225585	1.0230013627388037	-4.4391072129500015	0.09200446009574068	0.0	0.0	-25.863852799845052	5.082074796580256	43.36403800331748	3.7509998617840776	-42.914704885880056	1.1890328861910815	-32.533879344555025	2.3718087068357097	4	-8.9	0.1	1	Janssen
j5	1.4556126616800569	3.3945128304530363	0.13636635135503752	0.5535679470831929	1.3181421693799693	1.3778723256980832	-0.3743660314950082	0.9398809997101872	-0.3054875238499973	1.156953271805646	-3.456729314367499	0.0868150564199954	0.0	0.0	-11.824604501204432	6.146483278801261	27.81309280255497	3.7268817562066734	-32.70908663544001	1.2294026433103715	-17.937023860532477	2.2863042846026924	5	-8.8	0.1	0	Janssen
j6	-3.160317216769759	2.766451409895484	0.1070731213975364	0.4940001331382586	1.5697195364150476	1.2930024827761721	0.6029511824674727	0.8096696826719814	-2.3786680162650327	1.0728959542297407	-3.4122275115074987	0.08060782726613419	0.0	0.0	-2.7172953475974557	5.0155212502086615	19.811686642534944	3.4007795690386162	-32.847138991525014	1.2203301274894165	-22.423478015547452	2.428120404708456	6	-8.2	0.1	0	Janssen
j7	0.12325940097248746	2.4783079650600444	1.0760298657050396	0.4989724586721766	2.19035186597503	1.2599088853199003	0.10186600777247876	0.8639239197602374	-0.9532807945800444	1.096383062952941	-3.4469258698450007	0.1030643864420095	0.0	0.0	-21.628113683775428	5.002909165520992	29.741400558917494	3.5095039326728665	-29.42057320523253	1.2912310037985102	-22.205734241607537	2.655316013551024	7	-7.8	0.1	0	Janssen
j8	1.0215660924627517	2.8363801914526863	0.3208316181850259	0.4744107329645566	1.1775360143599911	1.3121360756736669	0.2360893218774819	0.9131167616024624	0.3236153892650026	0.9450017781673826	-3.418097902992501	0.08899170647777313	0.0	0.0	-12.626165935549716	5.7096921489223975	24.471917006022487	3.9607644473884958	-34.13381924079252	1.371187332091247	-22.613411462310037	2.1882513524067484	8	-7.4	0.1	0	Janssen
j9	-0.8191132656025818	2.8987418129518185	0.048531520480017916	0.4919354016029209	3.0221167980200505	1.3127608365070982	-0.22007824838002302	0.8657552315572149	-1.1649635374674825	1.0947687403423294	-3.5510613487500007	0.09240611828161956	0.0	0.0	-10.590641124809892	5.573162665009884	22.81543025176747	3.8062147796278616	-31.896223829322505	1.2527676987219192	-22.35844972634	2.5389134008277607	9	-7.3	0.1	0	Janssen
j10	0.22427708880315494	2.733702058109873	-0.009096869269961809	0.5046736828496731	0.5956615279975092	1.2782965812018612	0.11235314600498383	0.7304956596312743	1.004912848349995	1.027688705443617	-2.533501901205	0.08243958476238028	0.0	0.0	-10.869424137365275	4.939445169332539	17.968072839137477	3.5762313005463984	-21.5535560747725	1.3092260866922958	-15.109495067744913	2.4975496968646795	10	-6.3	0.1	0	Janssen
