ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	-0.9768255152321248	2.9958092521405257	0.31922024994254783	0.5657829196852396	0.4795833697350863	1.2869972710905409	0.06225605033247492	0.8251135810177517	-1.7665622065375337	1.0723058838952495	0.0	0.0	-11.540708258832511	5.1478380319306325	-37.698113975697524	1.3207893760208669	22.520530287665004	3.24571995528135	-4.748194673253055	0.14105963495678944	-33.32682576321691	2.077248060951532	1	-9.8	0.1	1	Janssen
j2	-11.650402743844696	3.0541225119287305	0.3984773729775044	0.463500956347048	1.7178260576800215	1.4243596914413388	1.3539411916799768	0.843778062388631	-0.8257971934999305	1.1506323351197207	0.0	0.0	6.9649105968472735	5.715506494083687	-44.03543377210496	1.2319503684051554	19.517576549757507	3.497066791502776	-5.007506830289897	0.15716567813116442	-31.556369834081398	2.2055841533029525	2	-9.6	0.1	0	Janssen
j3	5.887115160817423	2.7949370851011652	0.4546621744385864	0.49008968439421	-0.4680830974019729	1.1292841088355965	0.7139586453144979	0.8323524559744213	0.3969438772890515	0.9187492175448709	0.0	0.0	-11.972534693215447	5.350951767808959	-30.99768331378376	1.163264756460194	17.93371183750798	3.8516000466352778	-4.034021176320777	0.1725456964675522	-22.093534941569885	1.9675912296512812	3	-9.0	0.1	0	Janssen
j4	-2.1740293134474205	2.714429220388461	0.4039315806325168	0.5117082679600999	3.0271460078650114	1.3284009261474274	-0.7928452350475313	0.9075909668821429	-3.1631742521225585	1.0230013627388037	0.0	0.0	-25.863852799845052	5.082074796580256	-42.914704885880056	1.1890328861910815	41.48656810200245	3.6928270468322224	-5.5477616925109325	0.17020802909064245	-35.50123770940636	2.10437624219304	4	-8.9	0.1	1	Janssen
j5	1.4556126616800569	3.3945128304530363	0.13636635135503752	0.5535679470831929	1.3181421693799693	1.3778723256980832	-0.3743660314950082	0.9398809997101872	-0.3054875238499973	1.156953271805646	0.0	0.0	-11.824604501204432	6.146483278801261	-32.70908663544001	1.2294026433103715	23.254318652687527	3.7297388222824086	-4.3634482612353365	0.14969713158838074	-23.390696494214648	2.146436249937075	5	-8.8	0.1	0	Janssen
j6	-3.160317216769759	2.766451409895484	0.1070731213975364	0.4940001331382586	1.5697195364150476	1.2930024827761721	0.6029511824674727	0.8096696826719814	-2.3786680162650327	1.0728959542297407	0.0	0.0	-2.7172953475974557	5.0155212502086615	-32.847138991525014	1.2203301274894165	18.005152645582463	3.2961163337462542	-3.9789507642336384	0.15374734021277364	-24.7827829462803	2.2891795617965007	6	-8.2	0.1	0	Janssen
j7	0.12325940097248746	2.4783079650600444	1.0760298657050396	0.4989724586721766	2.19035186597503	1.2599088853199003	0.10186600777247876	0.8639239197602374	-0.9532807945800444	1.096383062952941	0.0	0.0	-21.628113683775428	5.002909165520992	-29.42057320523253	1.2912310037985102	27.548625020444998	3.5300568942417514	-4.151647542459978	0.17930427607982885	-25.07604678443885	2.620580684640576	7	-7.8	0.1	0	Janssen
j8	1.0215660924627517	2.8363801914526863	0.3208316181850259	0.4744107329645566	1.1775360143599911	1.3121360756736669	0.2360893218774819	0.9131167616024624	0.3236153892650026	0.9450017781673826	0.0	0.0	-12.626165935549716	5.7096921489223975	-34.13381924079252	1.371187332091247	20.76313431457244	3.9179807694803017	-4.154985310420044	0.17352590336357832	-27.050018208127238	1.9927354000171895	8	-7.4	0.1	0	Janssen
j9	-0.8191132656025818	2.8987418129518185	0.048531520480017916	0.4919354016029209	3.0221167980200505	1.3127608365070982	-0.22007824838002302	0.8657552315572149	-1.1649635374674825	1.0947687403423294	0.0	0.0	-10.590641124809892	5.573162665009884	-31.896223829322505	1.2527676987219192	22.8131897569825	3.8471830418870656	-4.44852921708853	0.18782763983342907	-23.26065802370871	2.2417546333415364	9	-7.3	0.1	0	Janssen
j10	0.22427708880315494	2.733702058109873	-0.009096869269961809	0.5046736828496731	0.5956615279975092	1.2782965812018612	0.11235314600498383	0.7304956596312743	1.004912848349995	1.027688705443617	0.0	0.0	-10.869424137365275	4.939445169332539	-21.5535560747725	1.3092260866922958	13.305646009714973	3.5561214486906483	-3.0074978711034364	0.15438624443253238	-20.247139370337703	2.3673213931171446	10	-6.3	0.1	0	Janssen
j11	-1.514803656872544	2.7232427160913466	0.5024013911875195	0.471989755467361	1.0614784446075642	1.3784721507460316	-0.07049192826501363	0.7275985431163041	-1.1033149148675003	1.0364973482252535	0.0	0.0	-6.490265316277357	5.0758987109128	-27.20723288754255	1.1813711036702583	17.781014566789988	3.501999223255449	-3.849338459152297	0.14013985568925638	-20.818409000001505	2.0776812195166383	11a	-5.6	0.1	0	Janssen
j12	-0.8472357931348057	2.624075786584803	-0.16814197651247148	0.4482668110087709	0.6885574922499551	1.2321695964300252	1.0780342165324897	0.8101786105961296	-1.4428378419550234	1.1187101672996136	0.0	0.0	-6.188633447549997	4.886894445533302	-25.142942298800012	1.33037394477424	14.925717368004975	3.802904411169717	-3.541586821805629	0.17260049039496292	-20.649914198571373	2.1168994166078705	11b	-5.6	0.1	0	Janssen
g1	0.8419002819901106	2.565661122369728	0.3944313477200416	0.5459776657407938	0.34607434952002003	1.2348335029342423	0.3221658565849781	0.9878210061988366	-1.1068500865499356	1.0996321160921227	0.0	0.0	-14.679063400277686	4.8952282363145185	-37.786488282985026	1.1067731944280306	22.243373606924944	3.6005104676521755	-4.802478429083329	0.14440945051700746	-34.17517136402251	2.281993484491835	THQ1	-9.607999999999999	0.1	0	THQ
g2	2.143085630910272	2.6460793892336687	0.08766158931002174	0.4517330297132885	0.4711432856499448	1.2847065763390453	0.381824134137466	0.7750715644096199	0.5767812202950403	1.085340688004886	0.0	0.0	-17.182771397764355	4.9729225224730405	-30.194169380577513	1.2193528448138249	21.305436574570013	3.464236987834336	-4.111289322418006	0.1555249133051865	-26.590703711306855	2.1793066600920006	THQ2	-7.6864	0.1	0	THQ
g3	1.9111510276751416	2.4403684581027014	-0.0860646171674578	0.4732318025936996	0.3246113765924816	1.2499376868916348	0.25891909704498994	0.7799124599853885	0.08244427966995806	1.081137257060894	0.0	0.0	-13.746904968120091	4.7997892450546935	-35.3738578735425	1.2515821092899435	19.18103838636248	3.429438730662988	-4.54488252962818	0.1609874755032013	-32.073772621577746	2.0851120775788408	THQ3	-9.33348	0.1	0	THQ
g4	-1.2809478633821316	2.960182737503008	-0.037269311922480494	0.4805737655370361	0.5101641853525213	1.380513103072407	0.8184856266949815	0.9542733359541422	-0.8460376416274763	1.0766405981434433	0.0	0.0	-12.09354895393006	5.497094352553148	-36.721082400620006	1.281449402387404	24.75140705743995	3.876967133015994	-4.766433723957982	0.17254199839173312	-29.603747664452143	2.4927816998334245	THQ4	-9.33348	0.127	0	THQ
g5	2.5231674559305888	2.8607834681144952	1.0218667992800319	0.4868119041023756	1.0990599373875225	1.2047380545976327	-0.10681850730750847	0.9054133960220434	-0.2834459291899901	1.117609375030571	0.0	0.0	-14.702944979054552	5.661362955598944	-38.57395543088495	1.1115527405264662	23.148722827690005	3.4177586868016787	-4.846312984464774	0.1465229665249365	-30.6786033627335	1.948707786940017	THQ5	-10.8433	0.1	0	THQ
g6	-0.13065833742987362	2.9471093593946103	0.26423408104753304	0.4558840934640389	0.34226703837754185	1.2281539066509424	0.8795236172425063	0.8374705960498625	-0.3589757070800409	1.270564828185854	0.0	0.0	-7.205937762307418	5.954035517108772	-34.858394535657474	1.2804187469687127	21.03421689464249	4.152425219390981	-4.743807230328082	0.1745340234627082	-24.677314185236483	2.150970509959103	THQ6	-7.6864	0.1	0	THQ
g7	1.0590058401102678	3.0353527422103936	0.2711081012675288	0.5033392942701262	3.0621430814275605	1.26084337715256	0.7552461395499817	0.7745703107486842	-0.4087929131750133	1.1405112413819327	0.0	0.0	-13.808423511985184	5.505590773999932	-36.150269577055006	1.2288854849685418	24.97426312067	3.505149771163248	-4.83240855639087	0.15402851706854453	-25.136472684609448	2.050366827789699	THQ7	-7.96091	0.1	0	THQ
g8	-1.5386391700197	2.8426158108889275	0.25516699741502197	0.527000080756095	0.017854439909953806	1.3073828349208718	-0.5944518652100153	0.7775442609250085	1.1713362435474186	1.1716302404797847	0.0	0.0	-10.670821943220014	5.8574284822543605	-39.167821560112536	1.3157704589673958	21.85341517335997	3.671070498567029	-5.033841614157316	0.15096658228694415	-33.735964858319306	2.5273165791993373	THQ8	-8.921710000000001	0.1	0	THQ
g9	-4.334635305539465	2.7795685857040393	1.293862618577513	0.4760379572720419	1.4062301966275266	1.3655690471411608	0.18138400018997236	0.7663234708820851	2.712062781167515	0.9957761952878064	0.0	0.0	-7.253461093317559	4.5644279840897655	-38.153519239955	1.1499464242033883	18.68212684652244	3.158259395688122	-5.1739135673521695	0.14522808867389006	-30.6487453705972	2.1554443684102926	THQ9	-5.90206	0.1	0	THQ
g10	4.249100502087644	2.677700824805216	0.1692827592300234	0.4855382907228952	0.8578329592899725	1.1530649399127777	-0.9316791087475224	0.7459075798035366	1.0699783714399942	0.9252297554461326	0.0	0.0	-11.729467934002596	4.524208046523535	-38.92242382995504	1.3656067136617491	18.264035488572468	3.808564139625751	-4.905491557598536	0.1843900152494701	-31.875300927726727	2.031248992949147	THQ10	-10.4315	0.14	1	THQ
g11	-1.031436185844704	2.6342164101443903	0.17826019095254986	0.4694742303140089	1.5845144318650308	1.2803433543044358	0.1638203656849884	0.8120084358752958	-1.7808199121799009	1.1728747028362967	0.0	0.0	-8.470869855592179	5.491088247299206	-40.63821615098747	1.137755395073102	20.358460649300024	3.6747021038492607	-5.277698483939012	0.15208074347818165	-34.87190649594965	2.0763697793977323	THQ11	-9.33348	0.41	1	THQ
g12	-1.075075375152161	2.63812123080881	0.7361775694000438	0.5175900774094081	0.6233857642300171	1.2950012323193358	0.7660475751199851	0.7708531061140886	0.5144801462774117	1.065354693171483	0.0	0.0	-8.044893900084936	5.131503313398967	-39.52416212146251	1.1087026760483072	17.575896037605016	3.710328484439208	-5.185542426243859	0.14608846178203266	-33.64688437556694	2.1058395635562377	THQ12	-7.5491399999999995	0.1	1	THQ
g13	-0.2469640955949231	3.0583687226089684	0.7224605923275329	0.5361197431698822	0.314148947540018	1.29358280962266	-0.6751125164025245	0.912074272762702	-0.024410090012482382	1.1737504733153756	0.0	0.0	-27.18908126898572	5.478314117352912	-39.327760564622494	1.1986870000669412	38.02968572298251	3.378693203507824	-5.169955166148835	0.13326506639265026	-33.53284509967218	2.372687264103534	THQ13	-7.41188	0.1	-1	THQ
g14	3.512467727212505	2.5011221783171176	0.42010284545503856	0.5329754849765751	1.9038752811675208	1.215713092032754	0.17739322279495678	0.831966520188487	0.11428800451502437	0.9847979511363018	0.0	0.0	-37.13117692309729	5.095063105469821	-38.475135574747576	1.2636549942255568	43.44662872386253	3.545937559460984	-5.288650297923637	0.15441657671251394	-31.355891368723068	2.3231310516030863	THQ14	-9.19623	0.27	-1	THQ
g15	1.5472749184225267	2.902784812605294	0.09483820033254106	0.49997334784318104	0.9832966862100254	1.182750574866033	-0.2820793690675052	0.7843449467675387	0.7267652057050948	1.1166726144211627	0.0	0.0	-34.73674652418999	5.294803282491894	-40.338726154462506	1.1948698443638224	43.678258195467514	4.065860223733764	-5.307581523933936	0.18245776149690104	-33.61741184716765	2.083760008784371	THQ15	-10.7106	0.14	-1	THQ
g16	-4.547466903147279	3.134683300059334	-0.9940142851249532	0.4716685538601584	1.6919441006350402	1.4016725981727882	-0.6766126902925217	0.7843478013318516	3.855807035782617	1.1312330121146308	0.0	0.0	5.103426831140099	5.8578346708812425	-38.95937062133249	1.2106658497950518	13.820129074730026	3.62644114141711	-4.799014783064301	0.15892361369164448	-25.541572804967192	2.0865162396364	THQ16	-7.41188	0.38	1	THQ
