ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j11	1.4999995994458004e-06	9.728217931502663e-06	-1.125000014035038e-06	7.167134176664381e-06	-1.3642420526593923e-14	9.402612224075234e-06	-2.999999998785085e-06	7.020478000713877e-06	8.750000388602075e-07	9.167065375136393e-06	0.0	0.0	-8.937599250000114	0.7235595386272523	-26.729171499999996	0.7074209371046472	17.62140787499995	0.6285626393459638	-4.023821610900004	0.0939646715294304	-22.06918623590003	0.7752518245688556	11a	-5.6	0.1	0	Janssen
j12	2.4999998231578498e-06	7.44190889315127e-06	-1.1249999773355058e-06	9.270081707036412e-06	2.749999903102207e-06	1.031714721124297e-05	2.5000000063002397e-06	7.1766768850184875e-06	1.1249999456452995e-06	7.441916342210458e-06	0.0	0.0	-8.312790250000175	0.5567210484386096	-24.466812125000025	0.4590967225041948	15.572985499999973	0.7616349050507137	-3.613005738900004	0.08454931613958508	-20.81961486390005	0.4573989488463223	11b	-5.6	0.1	0	Janssen
g1	-7.500004812754923e-07	9.151442324023604e-06	-2.124999991650611e-06	7.33806033771885e-06	1.875000051683173e-06	1.0503710278352333e-05	-1.1250000036966411e-06	8.048210762617828e-06	1.4999999905285219e-06	8.43504386025094e-06	0.0	0.0	-11.446779000000689	0.5653700869124765	-38.74827600000004	1.0813859095332543	22.052344624999915	0.7054969623874106	-5.015683120499999	0.15396201962445238	-33.1583941204999	1.1927970898562124	THQ1	-9.607999999999999	0.1	0	THQ
g2	-1.2500002321758075e-06	8.882465987949701e-06	8.749999862800449e-07	7.317763539435533e-06	-1.000000082456154e-06	9.34489470121723e-06	-1.8750000282352631e-06	8.826921662211713e-06	-2.874999929076694e-06	1.0453687038808096e-05	0.0	0.0	-10.211264749998977	0.5242643110193593	-31.033740000000037	0.3859758260173383	18.436283250000017	0.5123923954352203	-4.196470927499998	0.04362557709191963	-27.00519855250013	0.4814993834189469	THQ2	-7.6864	0.1	0	THQ
g3	-1.7500001490589058e-06	8.479304630424083e-06	-9.99999990227707e-07	9.921854634157074e-06	3.749999316937647e-07	1.01907475346692e-05	1.6249999932682612e-06	8.060559963480274e-06	-1.2499997055215314e-07	8.079382423865822e-06	0.0	0.0	-11.085230375000158	0.6072212509168315	-36.73146499999998	0.9282130776369156	21.15820424999994	0.6450339232465107	-4.8352154400000025	0.08689409451198057	-31.493707439999948	0.9074246237171391	THQ3	-9.33348	0.1	0	THQ
g4	2.250000129606633e-06	7.927594565474385e-06	1.8750000019451816e-06	7.717503744198245e-06	-1.2499998675252755e-07	1.0370884413216023e-05	1.2499999918702543e-06	1.0384299425606728e-05	-1.749999925522161e-06	9.68481047383323e-06	0.0	0.0	-11.242203125000405	0.8596259541412724	-37.056986374999966	0.6755004181412381	22.537453124999992	0.926875669635047	-4.8032230599000005	0.08133450450297622	-30.56495593490004	0.7589730651696484	THQ4	-9.33348	0.127	0	THQ
g5	1.375000183543307e-06	9.354498000004448e-06	1.5000000135501068e-06	7.613343703530831e-06	-6.249999754004421e-07	7.961419067872659e-06	1.5000000220766198e-06	9.135604863994679e-06	-4.999999990218385e-07	9.081897566831604e-06	0.0	0.0	-11.954808874999587	0.6160356958125004	-38.74447574999999	0.4224083390857396	23.883976500000035	0.7572176161667109	-4.932729944999997	0.06775375917823502	-31.74803481999989	0.4415360354106916	THQ5	-10.8433	0.1	0	THQ
g6	-1.2500001412263372e-06	7.510043895560617e-06	-6.250000043905857e-07	9.586041110341706e-06	-1.8749999644285251e-06	7.172104868318941e-06	-2.2499999803926586e-06	8.082347924893084e-06	9.999999730325728e-07	9.42099919703465e-06	0.0	0.0	-10.498092999999367	0.6981044156134734	-37.976971374999955	0.9810061604869406	22.503682124999976	0.8295471533111793	-5.022166986899994	0.10628155701559226	-30.993554236899968	0.8282697830021734	THQ6	-7.6864	0.1	0	THQ
g7	3.750000450963853e-07	7.623810106324397e-06	-2.032152224273886e-14	1.0722917972256257e-05	2.3874235921539362e-14	7.867431714565602e-06	3.124999995023359e-06	7.397198842985437e-06	1.2500001034254635e-07	8.814900819627666e-06	0.0	0.0	-12.781633250000555	1.7182222057326961	-39.48426724999997	1.4765575124801118	25.55523137499999	1.880795884082612	-4.965918480900002	0.1645701870888155	-31.67658398090003	1.3472301671715703	THQ7	-7.96091	0.1	0	THQ
g8	1.249998672392394e-07	6.344016151663796e-06	-1.7500000049608388e-06	7.0147431530510465e-06	2.499999530414243e-07	7.592690462725906e-06	-1.7500000006975826e-06	8.620372445792618e-06	6.249999128726814e-07	7.903690620292774e-06	0.0	0.0	-11.166390124999822	0.5557215084298424	-39.192646999999994	1.3049334273954591	22.696335125000004	0.6268547154802998	-5.1712694055	0.1657879140694455	-32.83397390550008	1.5673131626387815	THQ8	-8.921710000000001	0.1	0	THQ
g9	5.00000127203748e-07	8.083853358012235e-06	9.99999991364575e-07	6.660835101150476e-06	-1.249999988459649e-06	1.1892916343789287e-05	-7.500000061355648e-07	9.187831435761748e-06	-8.750000068857843e-07	9.884850461326167e-06	0.0	0.0	-10.658746625000257	0.4051107214979197	-40.02279024999999	0.7497145008254982	22.4235107499999	0.9834099880607964	-5.417656472699997	0.0922567565581265	-33.675683972700035	1.2851764652324382	THQ9	-5.90206	0.1	0	THQ
g10	1.9999997221020746e-06	1.0391697797787943e-05	7.49999985885097e-07	7.714152202400639e-06	1.37499993869028e-06	9.886123535204567e-06	-1.5000000134790526e-06	9.355810762187156e-06	-3.8749999494314115e-06	9.904896112536431e-06	0.0	0.0	-4.093256625000131	1.7957456989548566	-40.43233800000005	0.7444937162060726	16.556160499999972	1.669051702052536	-5.099719956300001	0.0973653994483835	-33.06915533129996	0.7054619811084661	THQ10	-10.4315	0.14	1	THQ
g11	3.750000101945261e-06	7.18631316056685e-06	2.1250000041561632e-06	8.912938808595174e-06	-3.7499999970691534e-06	8.980043605635679e-06	4.374999998262296e-06	1.0418672686833244e-05	2.0000001178743788e-06	8.382109569040719e-06	0.0	0.0	-5.891106499999966	2.4961521334109262	-42.19430099999999	0.7763285913788623	17.667245	2.3470968601130195	-5.3909447867999996	0.07053733173687171	-35.80909878679991	0.9891951070947328	THQ11	-9.33348	0.41	1	THQ
g12	2.5000001255648385e-06	9.683159908657923e-06	-1.6249999961814862e-06	9.448348904686467e-06	-3.75000014116722e-07	8.355303770333071e-06	2.3750000039513e-06	8.014516710528681e-06	2.499999750682491e-07	8.141492567079832e-06	0.0	0.0	-5.4945996249996485	2.185979170923865	-43.39428650000003	1.1018832558420286	18.19568975000001	2.4869127039686894	-5.650851872699997	0.12512577450521725	-36.3440451226999	1.3517642940558623	THQ12	-7.5491399999999995	0.1	1	THQ
g13	1.4999998597886587e-06	8.74913035702381e-06	3.750000151114817e-07	8.897081857956636e-06	-3.250000038832468e-06	1.177813972630316e-05	-2.4999999901353933e-07	1.0957717932574074e-05	-4.1211478674085816e-14	9.401853535242873e-06	0.0	0.0	-27.796591375000844	4.39643853208884	-41.32487162500001	1.1872149967811525	39.570681750000055	4.415931912316529	-5.627842895700001	0.14838240953729182	-35.17862577070008	1.30766148559739	THQ13	-7.41188	0.1	-1	THQ
g14	-1.2500003924742487e-06	8.47004011434366e-06	8.750000182544681e-07	8.174244246579976e-06	-6.250000204488515e-07	8.923045268431352e-06	-7.500000084803559e-07	6.326465737803041e-06	-2.6249999545768793e-06	8.997204133696773e-06	0.0	0.0	-31.08933324999966	4.831586329521122	-40.248245125000075	1.4174438438126382	42.183824500000064	4.9855952122581675	-5.395044324600001	0.2487153734071792	-34.54880257460001	1.4870286705574578	THQ14	-9.19623	0.27	-1	THQ
g15	-2.500000180134521e-06	7.442351758419577e-06	-1.87499999526608e-06	8.284765727391292e-06	7.500000275229013e-07	7.770742353353323e-06	-1.249999792918288e-07	8.255209253736834e-06	1.8750001405010155e-06	8.576442793289169e-06	0.0	0.0	-29.389371374999623	4.8038929400548245	-40.61205275	1.5362627528666557	41.327624500000034	4.842004817997092	-5.336132216399999	0.2720265956548513	-34.009933716399935	1.872992989957473	THQ15	-10.7106	0.14	-1	THQ
g16	1.2500012871896615e-07	8.728731395520781e-06	-2.500000141480996e-07	8.616477701705256e-06	6.250000102170361e-07	8.573427435082341e-06	1.2500000288184767e-07	9.50885022298757e-06	-9.999999974752427e-07	9.403317433284668e-06	0.0	0.0	-2.6839163749995762	2.395551211118543	-39.733793874999975	0.9424017567672236	16.104344000000047	2.021769683133035	-4.885790288400002	0.1164622714319192	-31.19915691339991	1.4537829708247887	THQ16	-7.41188	0.38	1	THQ
