ligname	pdbname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	pb_tot_avg	pb_tot_se	gb_tot_avg	gb_tot_se
j1	j1	2.5000004382036423e-06	8.616638854814634e-06	-2.4999998572639014e-07	8.640844858262806e-06	1.2499998376824807e-07	8.554265159239793e-06	2.375000018801643e-06	7.147601278872717e-06	1.12500006153482e-06	7.948829417754796e-06	-6.260988499999999	0.043751100472245286	0.0	0.0	-92.68156812499952	4.359754880117752	130.52814149999998	4.222774011178012	-56.06545387500004	1.72682950640837	123.23268800000005	4.71357857098089	-11.2724623422	0.06354834916688767	-24.479863124999973	2.7182834338186352	-36.78679046720007	3.778002208102208
j2	j2	-2.5000003688546713e-07	7.69708300324067e-06	1.8750000107559118e-06	8.479449874145033e-06	1.5000000257714418e-06	1.0387286089234824e-05	-1.5000000338716291e-06	9.881141336514311e-06	-8.750000199597708e-07	7.685043812267621e-06	-5.072937750000001	0.051243456957416424	0.0	0.0	-17.139831000000232	1.1550086448309476	61.73568412500008	2.183494342305666	-53.21999962500001	0.7229180943205239	43.173907124999936	1.4747034491706281	-8.5432287213	0.11577884448788309	-13.697083500000245	1.4962766623643569	-35.72915147129997	0.7990773071135114
j3	j3	2.1250000781947164e-06	7.881702304308812e-06	1.3750000326240298e-06	8.002340674578563e-06	4.99999982537247e-07	8.457004414808726e-06	1.500000010494773e-06	8.005322858501427e-06	1.2500018470973372e-07	9.459653348023163e-06	-4.025415874999999	0.019674042514704344	0.0	0.0	-42.72249312499911	1.3456697518862848	70.75328937499998	1.0753982330058476	-39.229906375	0.7846238165401627	68.3098556250001	1.2862811432893657	-7.588979149499997	0.04267631488837004	-15.224520374999935	1.3594690666731455	-21.231517399499754	1.2751482760038235
j4	j4	-6.250000978980097e-07	9.756482263454356e-06	1.6250000027184797e-06	8.701426434562619e-06	1.4999999854126144e-06	8.10652152883281e-06	-1.1249999827356305e-06	7.172812235110562e-06	-8.74999873019533e-07	6.879480851764765e-06	-6.116527625	0.04854732385776405	0.0	0.0	-96.4843787500007	3.6492595180166054	135.3182937499999	3.545155384018714	-59.893541250000006	1.0751809311351312	128.853976125	3.674637242293335	-11.413221162300001	0.10115019082509982	-27.17615337499974	1.2940241526672795	-38.937164537300006	1.054285298834086
j5	j5	9.999996746046236e-07	9.749516592976547e-06	1.2500001432158569e-07	8.226192089317724e-06	3.7499994220979715e-07	7.607307924153793e-06	1.6249999789152981e-06	6.063763639911435e-06	-4.973799150320702e-16	8.05596200061466e-06	-3.6834471250000003	0.018170482718078078	0.0	0.0	-42.22810312499992	1.3962331697009576	65.57780875000007	1.4134087481045916	-35.705057625	1.065247371864592	67.105748875	1.52605062677438	-6.9024112929	0.04040844377382378	-16.03879600000006	1.7769663866073215	-17.72982004290008	1.6957233197083172
j6	j6	2.499999926826035e-06	1.0511598000074675e-05	-7.499999771454213e-07	8.670739502431269e-06	4.999999757160368e-07	7.737930406260598e-06	-1.7500000005554738e-06	8.161035613577895e-06	-1.999999972213118e-06	9.359514064809404e-06	-3.821726375000001	0.0199906616304875	0.0	0.0	-18.161141500000134	0.8553498499899067	49.41156487499998	0.7833377224562095	-42.910202	0.5380595613606098	44.29749137499996	0.7510972201815858	-6.354603657000004	0.04669344776560446	-15.481506500000103	0.9133381042806203	-23.12845728200018	1.1003956075431933
j7	j7	-2.500000073268893e-07	1.018483446826067e-05	1.1249999754170403e-06	1.0273998589548172e-05	-3.750000604441084e-07	8.437989542084716e-06	2.2500000083880424e-06	8.391782491612675e-06	-3.3750001337295997e-06	8.971084963642593e-06	-4.5762069999999975	0.027242627389469816	0.0	0.0	-45.34472137499994	1.4932650662586686	84.27019187500004	1.4536438366969602	-42.38267850000002	0.5315582783637428	79.89245987499991	1.5531097127277191	-8.767407069000003	0.051970849965833274	-8.0334156250003	1.3048578000686122	-16.602347693999974	0.9689014186559165
j8	j8	-9.99999965074494e-07	8.435200647864412e-06	-1.0000000082754924e-06	8.085128830366974e-06	-1.4999999413589649e-06	9.524809236435185e-06	-2.374999974392722e-06	7.445381894666348e-06	3.2684965844964606e-14	8.565831938710415e-06	-3.661130874999999	0.020197024746295988	0.0	0.0	-17.7021691250009	1.2704190052974182	46.989015750000064	1.2274614458021975	-41.97020412500005	0.5511359128729536	41.33031987500019	1.2959770734987308	-6.193083473999999	0.05053095001239206	-16.344494249999965	1.0705584911953296	-24.535142723999808	0.9509833239252752
j9	j9	-3.749999950741767e-07	9.040213212712115e-06	-8.749999800627961e-07	7.316464735871808e-06	8.749999791746177e-07	6.703350347824172e-06	-1.125000015598232e-06	1.0041997379214616e-05	-2.250000016061904e-06	7.206814131438099e-06	-3.630093625	0.026487987622729418	0.0	0.0	-27.422700874999663	1.6798987278351276	50.25469800000008	1.884208869039795	-36.11172825000003	0.6788684467022624	45.55453625000003	2.005500054488658	-6.352317096299999	0.06893925580939758	-16.909828500000167	1.4581535073522698	-24.33221372130023	1.4757871950837393
j10	j10	-1.9999995345187926e-06	9.417281080612188e-06	5.000000371779833e-07	7.833061941236599e-06	3.2499999639412634e-06	7.834770713391346e-06	-4.999999994836913e-07	7.584875721987738e-06	1.2500005588833574e-07	7.933310130609424e-06	-2.524360000000001	0.014848148885936054	0.0	0.0	-19.232295000000118	2.1934832423439943	32.778143250000085	2.355260703077878	-27.253320749999972	1.0800969035797234	26.464263499999998	3.332369582760347	-4.211582657400002	0.07777842099748379	-16.231831124999957	1.3663691498939359	-24.232933532400057	2.211801530172943
