0	3.42	0.57	0.67	0.17	 0.55	0.25
1	3.50	0.75	0.72	0.12	 0.70	0.20
2	4.00	0.93	0.76	0.09	 0.90	0.09
3	4.37	0.93	0.77	0.08	 0.93	0.07
4	4.59	0.91	0.77	0.08	 0.91	0.08
5	4.75	0.92	0.77	0.08	 0.92	0.08
10	5.39	0.88	0.76	0.08	 0.88	0.11
25	6.50	0.87	0.74	0.09	 0.88	0.12
50	6.57	0.88	0.76	0.08	 0.88	0.10
100	5.41	0.57	0.61	0.16	 0.55	0.26
200	6.31	-0.51	-0.56	0.19	 -0.48	0.26
