0	3.97	0.61	0.63	0.12	 0.60	0.13
1	4.14	0.66	0.66	0.11	 0.64	0.12
2	4.62	0.68	0.67	0.10	 0.67	0.12
3	5.04	0.68	0.68	0.11	 0.67	0.12
4	5.35	0.68	0.68	0.11	 0.66	0.12
5	5.59	0.67	0.67	0.11	 0.66	0.12
10	6.53	0.66	0.65	0.11	 0.64	0.13
25	7.43	0.62	0.61	0.12	 0.60	0.14
50	7.43	0.62	0.62	0.12	 0.59	0.14
100	6.45	0.59	0.58	0.12	 0.55	0.14
200	5.14	-0.13	-0.17	0.23	 -0.15	0.22
