ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	-3.000000141355485e-06	9.627295601029612e-06	2.625000018809942e-06	6.477070422006874e-06	3.7500000448176246e-06	6.904455046070602e-06	2.875000009510132e-06	8.751083270626727e-06	-9.99999989232947e-07	9.269393665254187e-06	-6.257547625000003	0.04069821634092408	0.0	0.0	-91.66702262499979	4.5010072396485965	128.7879019999998	5.347684626654528	-56.360692000000064	2.051182304429384	-25.4973549999999	3.1506198914895025	1	-9.8	0.1	1	Janssen
j2	2.374999937728717e-06	7.470314892517337e-06	2.4999999460817433e-07	1.1432436707933555e-05	1.1249999562323863e-06	9.957907679126417e-06	8.750000040436134e-07	7.415715931448297e-06	-1.625000107168262e-06	7.139583244500716e-06	-5.078106875000001	0.05835089441396951	0.0	0.0	-17.729600875000298	0.9283907797409632	62.683594999999904	2.3753708828142908	-52.97480162499996	0.7070042536718414	-13.09891137500026	1.4427948788498488	2	-9.6	0.1	0	Janssen
j3	1.6250000271611496e-06	9.847148727508588e-06	-1.6250000126660783e-06	1.0078924012674506e-05	-1.4999999747544736e-06	1.0803138784773704e-05	-5.000000176380581e-07	9.38144218038172e-06	-1.249999992580797e-06	7.246999621702164e-06	-4.0327030000000015	0.01450504170584022	0.0	0.0	-42.35773212499943	1.6520084922299778	70.18039125000018	1.0751777536316145	-39.21042287500004	0.7177492693816755	-15.420469999999796	1.1746504384824157	3	-9.0	0.1	0	Janssen
j4	-1.2500035154516806e-07	8.890229992632979e-06	-8.749999993540314e-07	7.673255457639348e-06	1.2499996614678822e-07	6.813925643555394e-06	-3.6249999938320336e-06	7.263272640559451e-06	-1.3750000158552211e-06	6.6188851746879645e-06	-6.080184124999998	0.037837013421410264	0.0	0.0	-98.69587849999952	4.052894104023487	136.64188799999994	4.070792689324082	-60.02633200000003	1.005054301688315	-28.16051250000053	1.5765384350701783	4	-8.9	0.1	1	Janssen
j5	-1.4999998120401868e-06	7.0875954901474075e-06	-6.250000087959506e-07	9.39262555010787e-06	1.2499996714154803e-07	9.207225339298206e-06	-2.2499999882086285e-06	9.969757391329499e-06	3.2499999995394544e-06	8.894877565641464e-06	-3.680984750000003	0.019379326980403084	0.0	0.0	-42.6730172499999	1.31581139282536	65.68903275000011	0.811919500663282	-35.34311549999997	0.8220348745408014	-16.008085750000227	1.2188546144768373	5	-8.8	0.1	0	Janssen
j6	1.3749998414169794e-06	8.526628941905788e-06	3.7499999820056475e-07	8.164715417376445e-06	3.499999938156861e-06	9.618704162808083e-06	4.625000043532168e-06	9.479227535088226e-06	-2.9999999831886725e-06	7.6753886312605e-06	-3.814367124999999	0.016755007880293108	0.0	0.0	-18.79727375000048	0.7311798770015945	49.998317874999984	0.9072259651537171	-42.801053125000024	0.6960929667372155	-15.414369250000286	1.2389287934759678	6	-8.2	0.1	0	Janssen
j7	-1.3749998379353202e-06	8.253988398549413e-06	5.000000378174718e-07	1.0525606324774276e-05	6.25000041338808e-07	8.709100998961265e-06	-4.000000005817128e-06	1.0764506621581843e-05	-9.999999136311998e-07	7.215697465855417e-06	-4.557710625	0.018481301692858342	0.0	0.0	-44.95611399999972	1.0082811406570067	83.73678275000006	1.1205223858132656	-42.5230841249999	0.5538202954031748	-8.300131249999938	1.1521774655485573	7	-7.8	0.1	0	Janssen
j8	7.500003898996965e-07	6.631516361002486e-06	4.625000030671345e-06	7.034359923096707e-06	3.7499995670486896e-07	1.0625296938807207e-05	8.749999913959526e-07	1.0250714430663753e-05	-7.499999384208422e-07	7.907719418963356e-06	-3.655604124999997	0.01482823886130617	0.0	0.0	-18.12147062499964	0.7436083975029645	47.28627425000007	0.7865676978188666	-41.64996012500001	0.3886045788431241	-16.140754750000166	0.8934125174315587	8	-7.4	0.1	0	Janssen
j9	7.500000754134815e-07	7.662305213644325e-06	1.7499999836800838e-06	8.061206729718457e-06	-1.8750000957368228e-06	7.99214596930339e-06	-3.374999994072425e-06	9.313246177637673e-06	2.4999999921959668e-06	8.089925811912553e-06	-3.611257250000003	0.019519234933390292	0.0	0.0	-29.881404124999428	1.4577683568062068	51.93783362499985	1.7221383554069436	-35.406634375	0.8329523585562836	-16.961462374999776	1.3611695547849731	9	-7.3	0.1	0	Janssen
j10	5.12499983926773e-06	7.549023457206204e-06	-1.2500001272286455e-07	1.1108473083419467e-05	-1.5000000585985163e-06	1.043081802315261e-05	-2.5000000072950003e-06	8.016960871983297e-06	-2.5000000853481196e-07	1.0492630807513992e-05	-2.52272825	0.015199486623970318	0.0	0.0	-21.640085749999667	0.8354338020758578	35.539436750000036	1.5253903961717086	-26.38217825	0.3864720643754824	-15.005554749999812	1.3137903997958154	10	-6.3	0.1	0	Janssen
j11	4.999997133836587e-07	8.98168717032262e-06	-8.750000100476995e-07	7.996360203876772e-06	-1.9999999844344532e-06	7.5498947981200105e-06	-9.99999987918443e-07	6.295125884190452e-06	4.999999646315701e-07	7.977206843773985e-06	-2.8431171249999982	0.01960229622526573	0.0	0.0	-21.659663500000285	0.8501018606641854	38.504535999999945	0.7600253661224278	-30.388982500000022	0.4860036915276583	-16.387229999999914	0.991282209268693	11a	-5.6	0.1	0	Janssen
j12	-1.1249999135998224e-06	7.060014844366336e-06	2.0000000250064437e-06	6.905140740518558e-06	-2.249999948560344e-06	9.16728233958647e-06	1.7499999887604644e-06	6.675105745253865e-06	1.625000029648049e-06	1.1795743853607618e-05	-2.870118000000001	0.016871864123655534	0.0	0.0	-18.131965625000127	0.8474227493064891	36.96045000000001	1.1574482223228215	-28.809576749999987	0.4908686886740498	-12.851208375000004	0.9759701625463018	11b	-5.6	0.1	0	Janssen
g1	-1.6249999453066266e-06	7.713315840000289e-06	3.0000000086261023e-06	1.1963164674343511e-05	-2.6249999760352694e-06	9.512872536624476e-06	-5.6843418860808026e-15	8.708977296517176e-06	6.250002017793577e-07	7.287185024577945e-06	-4.973169000000001	0.015977670237071563	0.0	0.0	-27.4531102500002	0.8405378819332314	69.103343125	1.3421429803949017	-50.15824987499998	0.7135840747167127	-13.481186625000102	1.321611109740489	THQ1	-9.607999999999999	0.1	0	THQ
g2	1.7280399333685634e-13	7.661479175389017e-06	-9.999999704746187e-07	9.244723468296737e-06	-6.249999628948899e-07	8.375665754520427e-06	-2.5000000171360167e-06	6.844605286342393e-06	-4.999999255517196e-07	8.657049107529041e-06	-3.728307625000003	0.015557822306099756	0.0	0.0	-21.803921375000353	0.7865389295375256	48.11377937500011	0.9291726217628772	-38.86764800000001	0.4390277297646671	-16.286102250000013	0.8696506259770771	THQ2	-7.6864	0.1	0	THQ
g3	1.2499981039582053e-07	6.470010482638977e-06	-1.6250000533091225e-06	8.346655152975253e-06	9.999999988963279e-07	7.635312795536853e-06	6.249999852769861e-07	9.143381298661863e-06	-2.125000062989102e-06	6.835673611859636e-06	-4.614422750000002	0.023435608743302076	0.0	0.0	-25.194279874999786	0.738386797949354	62.091974625000105	1.5137399595624992	-47.528928125	0.698158945000529	-15.245658124999904	1.669499714399744	THQ3	-9.33348	0.1	0	THQ
g4	-6.250000592444849e-07	8.063438295052503e-06	-1.7499999701442447e-06	8.430109034161898e-06	-6.608047442568933e-14	1.0049919793299022e-05	1.2499999745330116e-06	7.499261516276739e-06	-2.6250000352945333e-06	7.215813066287186e-06	-4.521543500000001	0.02017277697707166	0.0	0.0	-30.336692374999355	1.2678197484876026	66.12500824999998	1.6560205966486623	-46.56030712500004	0.5983259270028279	-15.29353849999998	1.0931731478857516	THQ4	-9.33348	0.127	0	THQ
g5	1.7500002672932167e-06	7.073918524097012e-06	7.499999838955773e-07	1.060624471103336e-05	5.000000317068043e-07	7.540976629541177e-06	-3.750000063718062e-07	7.3037246716238206e-06	-1.2500002938509172e-07	9.770802333293125e-06	-4.8293513750000026	0.019484703766722605	0.0	0.0	-30.54238825	0.9334840231106322	69.54543799999992	1.1762117466810955	-50.01972174999993	0.7161653198038747	-15.84602087500033	1.5810932777576152	THQ5	-10.8433	0.1	0	THQ
g6	1.999999763029337e-06	8.427604631031433e-06	1.749999999702823e-06	7.07430558337253e-06	-7.499999098570242e-07	8.395812972217044e-06	1.7500000287640202e-06	6.7386205589569986e-06	1.2500000879356318e-06	8.20438852518216e-06	-5.180032624999999	0.023776859656183674	0.0	0.0	-25.249636000000148	0.8857262822630487	70.43642787500008	1.233890869405311	-50.749961749999926	0.775355174859923	-10.743196499999865	1.468281999994797	THQ6	-7.6864	0.1	0	THQ
g7	-7.500000083382473e-07	8.209125991407757e-06	-2.749999975009132e-06	6.071190172607758e-06	6.249999694318832e-07	1.0244124563957865e-05	8.750000033330706e-07	7.87067944491987e-06	6.249999508156635e-07	6.306529846752324e-06	-4.583805124999998	0.028534156193100024	0.0	0.0	-33.414029750000125	0.8011983666075133	69.12849687499991	1.740078029138471	-49.862084250000045	1.7874611318622806	-18.731423625000005	2.943049614476873	THQ7	-7.96091	0.1	0	THQ
g8	-8.750005054025679e-07	8.488459785670827e-06	2.1249999674921583e-06	8.369340164405211e-06	-1.2499998831572153e-07	9.533906892428123e-06	-1.999999993813617e-06	6.562140848475375e-06	-1.7499999962922176e-06	9.908825674874542e-06	-5.176418124999999	0.02211523679538293	0.0	0.0	-26.68426112499937	0.7971945869047775	71.09736912499986	0.9185378514370138	-51.17839037500003	0.6144799061948737	-11.941703125000005	1.1464422873303757	THQ8	-8.921710000000001	0.1	0	THQ
g9	3.7500011103475116e-07	9.377679202008143e-06	-1.875000010755912e-06	6.616636946051243e-06	2.3750000177358286e-06	8.801597819231568e-06	4.999999981691872e-06	8.523091589848606e-06	-1.4999998727205366e-06	8.530941301282503e-06	-5.322309249999998	0.023216580403547047	0.0	0.0	-25.834127124999327	1.3593973113931643	70.08553374999994	1.3291560587599347	-52.21648349999999	0.7194228862121532	-13.287381750000009	1.1378360623937338	THQ9	-5.90206	0.1	0	THQ
g10	-1.999999840336386e-06	8.785626589712409e-06	1.000000007849167e-06	9.292054275234547e-06	-7.500000026539054e-07	7.038976641657245e-06	1.5000000037446169e-06	8.61346386274999e-06	-1.3750000979939614e-06	9.643527217869533e-06	-5.8394788749999975	0.03006683172989466	0.0	0.0	-61.926912999999495	3.982820844427308	101.161693	4.095910775353222	-56.225505625000096	0.8899019426071194	-22.830206125000156	1.3967183218864487	THQ10	-10.4315	0.14	1	THQ
g11	-2.124999920170012e-06	8.33026655940505e-06	1.2500000084969541e-06	8.885092925002817e-06	1.000000014670377e-06	8.467990331049102e-06	2.3749999803612808e-06	7.3464342247277e-06	3.7500011316637934e-07	8.670294952347334e-06	-5.976588375	0.024858143510156663	0.0	0.0	-61.90652000000031	3.5826467397786543	101.79689362499987	3.2935661581848077	-58.51131899999999	0.7195386520186857	-24.59753087500039	0.9589833799465276	THQ11	-9.33348	0.41	1	THQ
g12	-3.749999950741767e-06	9.96514024591304e-06	-4.999999700316948e-07	6.418778690770328e-06	2.1249999656447477e-06	8.459816061349428e-06	1.8749999643574711e-06	9.886032396841867e-06	5.000000162169725e-07	7.781175529115186e-06	-6.193311500000001	0.022429971933231072	0.0	0.0	-63.011464999999895	3.3078724299349203	103.22270862499994	3.138955085613412	-59.588139125	0.8971479002182875	-25.57020675000004	1.4986372272258188	THQ12	-7.5491399999999995	0.1	1	THQ
g13	-1.5000003145360096e-06	7.51400405109289e-06	4.124999989585376e-06	7.428784753678788e-06	1.500000025203008e-06	9.678056374308082e-06	-8.81072992342524e-15	8.007985587649345e-06	-9.999998962939569e-07	8.41177439202292e-06	-5.1342567500000005	0.028223308118427937	0.0	0.0	-138.0479333750003	4.738515119812488	155.0482941249999	4.059843688663928	-45.82799025000005	1.148580619524805	-33.961883124999986	2.3672687719547403	THQ13	-7.41188	0.1	-1	THQ
g14	1.499999652878614e-06	1.081286080566116e-05	-2.250000008530151e-06	7.486173578364163e-06	1.6249999742967703e-06	7.4611122177462955e-06	-6.250000391361255e-07	8.920897904976843e-06	4.999999195831606e-07	8.13605418466162e-06	-4.9265332499999985	0.026562434032187176	0.0	0.0	-139.5410885	3.7783226164592985	153.70220275000003	3.550069701736214	-45.14563512500002	1.4122679780803125	-35.91105337500006	4.041199947105072	THQ14	-9.19623	0.27	-1	THQ
g15	-1.250000254913175e-06	9.755775059118198e-06	2.499999868632585e-07	7.657283751787481e-06	-1.499999993086476e-06	9.24122906297927e-06	-1.8749999915712574e-06	1.0083455477984397e-05	-2.749999932802893e-06	1.1543391857748255e-05	-4.929669249999998	0.022390993186970447	0.0	0.0	-136.565111875	4.409664093461061	150.98810975	2.4982996334477714	-45.644108375000016	1.8595757062542144	-36.150786875000094	4.805239234405657	THQ15	-10.7106	0.14	-1	THQ
g16	-1.625000008971256e-06	8.381055860781551e-06	-1.0000000062859727e-06	7.4361306179365985e-06	-2.1249999375072542e-06	6.232344664374019e-06	-4.999999791266417e-07	9.08090854600455e-06	-8.750000165491655e-07	8.175816370571228e-06	-5.8445987499999985	0.031605651440818235	0.0	0.0	-56.81646225	4.336371896801989	101.8540327500001	4.099700607112749	-55.670489750000065	1.1676738130930129	-16.47752412500005	1.4389648121058305	THQ16	-7.41188	0.38	1	THQ
