ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	-3.000000141355485e-06	9.627295601029612e-06	2.625000018809942e-06	6.477070422006874e-06	3.7500000448176246e-06	6.904455046070602e-06	2.875000009510132e-06	8.751083270626727e-06	-9.99999989232947e-07	9.269393665254187e-06	0.0	0.0	-91.66702262499979	4.5010072396485965	-56.360692000000064	2.051182304429384	121.88395275000008	5.850605809764064	-11.318548757399995	0.05942967872680195	-37.46230538240007	4.243116353975839	1	-9.8	0.1	1	Janssen
j2	2.374999937728717e-06	7.470314892517337e-06	2.4999999460817433e-07	1.1432436707933555e-05	1.1249999562323863e-06	9.957907679126417e-06	8.750000040436134e-07	7.415715931448297e-06	-1.625000107168262e-06	7.139583244500716e-06	0.0	0.0	-17.729600875000298	0.9283907797409632	-52.97480162499996	0.7070042536718414	43.796003124999885	1.5782421411141794	-8.629356438899997	0.136729489488013	-35.537752813900035	0.6874858221308597	2	-9.6	0.1	0	Janssen
j3	1.6250000271611496e-06	9.847148727508588e-06	-1.6250000126660783e-06	1.0078924012674506e-05	-1.4999999747544736e-06	1.0803138784773704e-05	-5.000000176380581e-07	9.38144218038172e-06	-1.249999992580797e-06	7.246999621702164e-06	0.0	0.0	-42.35773212499943	1.6520084922299778	-39.21042287500004	0.7177492693816755	67.68529362500003	1.2828602401692808	-7.601723970299997	0.0433149856279187	-21.484588595299822	0.8171491959817251	3	-9.0	0.1	0	Janssen
j4	-1.2500035154516806e-07	8.890229992632979e-06	-8.749999993540314e-07	7.673255457639348e-06	1.2499996614678822e-07	6.813925643555394e-06	-3.6249999938320336e-06	7.263272640559451e-06	-1.3750000158552211e-06	6.6188851746879645e-06	0.0	0.0	-98.69587849999952	4.052894104023487	-60.02633200000003	1.005054301688315	131.0514433750001	4.019218360452399	-11.4268653234	0.095594997518009	-39.09763832340005	1.0499307971612408	4	-8.9	0.1	1	Janssen
j5	-1.4999998120401868e-06	7.0875954901474075e-06	-6.250000087959506e-07	9.39262555010787e-06	1.2499996714154803e-07	9.207225339298206e-06	-2.2499999882086285e-06	9.969757391329499e-06	3.2499999995394544e-06	8.894877565641464e-06	0.0	0.0	-42.6730172499999	1.31581139282536	-35.34311549999997	0.8220348745408014	67.76359412500004	1.07648280352148	-6.924791317499999	0.038263275812342186	-17.17733094249969	1.0156527459818403	5	-8.8	0.1	0	Janssen
j6	1.3749998414169794e-06	8.526628941905788e-06	3.7499999820056475e-07	8.164715417376445e-06	3.499999938156861e-06	9.618704162808083e-06	4.625000043532168e-06	9.479227535088226e-06	-2.9999999831886725e-06	7.6753886312605e-06	0.0	0.0	-18.79727375000048	0.7311798770015945	-42.801053125000024	0.6960929667372155	45.208162	0.8008016712049397	-6.401156831100002	0.036284537193390365	-22.79131483110032	1.0286097955682207	6	-8.2	0.1	0	Janssen
j7	-1.3749998379353202e-06	8.253988398549413e-06	5.000000378174718e-07	1.0525606324774276e-05	6.25000041338808e-07	8.709100998961265e-06	-4.000000005817128e-06	1.0764506621581843e-05	-9.999999136311998e-07	7.215697465855417e-06	0.0	0.0	-44.95611399999972	1.0082811406570067	-42.5230841249999	0.5538202954031748	79.70426937500008	0.9777958658791212	-8.778579881400004	0.049514644545507226	-16.553513881400054	0.9091717310883216	7	-7.8	0.1	0	Janssen
j8	7.500003898996965e-07	6.631516361002486e-06	4.625000030671345e-06	7.034359923096707e-06	3.7499995670486896e-07	1.0625296938807207e-05	8.749999913959526e-07	1.0250714430663753e-05	-7.499999384208422e-07	7.907719418963356e-06	0.0	0.0	-18.12147062499964	0.7436083975029645	-41.64996012500001	0.3886045788431241	42.2087680000001	0.8576867062488631	-6.220084532399997	0.025345852813573	-23.782741407400078	0.6115328385198975	8	-7.4	0.1	0	Janssen
j9	7.500000754134815e-07	7.662305213644325e-06	1.7499999836800838e-06	8.061206729718457e-06	-1.8750000957368228e-06	7.99214596930339e-06	-3.374999994072425e-06	9.313246177637673e-06	2.4999999921959668e-06	8.089925811912553e-06	0.0	0.0	-29.881404124999428	1.4577683568062068	-35.406634375	0.8329523585562836	47.94730149999997	1.9500415129812985	-6.418883875499997	0.04369995857719928	-23.759621125499912	1.3879576386764902	9	-7.3	0.1	0	Janssen
j10	5.12499983926773e-06	7.549023457206204e-06	-1.2500001272286455e-07	1.1108473083419467e-05	-1.5000000585985163e-06	1.043081802315261e-05	-2.5000000072950003e-06	8.016960871983297e-06	-2.5000000853481196e-07	1.0492630807513992e-05	0.0	0.0	-21.640085749999667	0.8354338020758578	-26.38217825	0.3864720643754824	30.507985500000004	1.4614591825673673	-4.321704544199998	0.05148936001050089	-21.835982294200072	1.2245433907587666	10	-6.3	0.1	0	Janssen
