1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	ligname	paper-id	expt-dg	expt-err	q	dataset	neg_tds_avg	neg_tds_se	dg_avg	dg_se
1.6890916250002306	2.996073628424955	-0.10885702419346187	0.5544828484508727	-1.9862669354837263	1.318396777695784	-0.2310870362903241	0.8410405327826974	0.623607983871068	1.0991567954760693	-4.306356407258068	0.12619159324598758	0.0	0.0	-23.707300616934845	12.113422544519524	28.321499032257762	10.813810758122084	-37.85176945161282	1.379191174207929	-37.557438830645616	2.2471034943320687	j1	1	-9.8	0.1	1	Janssen	20.24454024363877	1.2473795862830968	-17.312898587006845	3.4944830806151654
-0.2622728750000647	2.8630360857083863	-0.1736800241935441	0.4488040802437841	-0.27427931048369913	1.4568531826980893	1.4099190887096853	0.8506359625452625	-0.5670140161290291	1.1595730015906491	-4.845575907258072	0.12969278579156418	0.0	0.0	-5.7098511169347415	13.600520827961715	28.486791532257897	12.204805575923347	-43.77382357661274	1.2608330275083521	-25.70978620564506	2.4659403371203568	j2	2	-9.6	0.1	0	Janssen	8.147704638976595	0.29653575711829816	-17.562081566668464	2.762476094238655
5.9678134999994645	2.7682810357987453	0.10843710080643733	0.4711137192195309	-1.0985476854836311	1.1693383971260891	0.6143135887096136	0.8476971517633229	0.9294157338707478	0.9477723492216578	-4.098526282258069	0.13752979443386565	0.0	0.0	-28.103148116937266	14.608072068820094	35.85975928225788	13.298558041121776	-30.412416701612678	1.2758733800274262	-20.232899580644528	2.326422399787585	j3	3	-9.0	0.1	0	Janssen	10.65289748181464	0.4472715566296063	-9.580002098829889	2.773693956417191
-2.4393462500004257	2.7197718174440686	0.5608454758065342	0.4956475245673072	0.7917999395163804	1.3590464518618446	-0.5313327862903456	0.9033068508078204	-0.6279135161291265	1.0525935890139175	-5.042155407258068	0.1319703255241192	0.0	0.0	-32.445609866936586	13.310335788943489	50.78438890725798	12.167743620314493	-44.33798120161284	1.2436325166768696	-33.28730470564534	2.5579938331943284	j4	4	-8.9	0.1	1	Janssen	21.43996882930644	0.996955512752406	-11.8473358763389	3.5549493459467345
0.9996847500000854	3.3871793263247367	0.06733922580651885	0.5417561563061462	-0.19492356048358767	1.4194672411399885	-0.30986366129032383	0.9501799987221834	0.43297198387109503	1.1630738175122095	-4.2067296572580695	0.13030787020984946	0.0	0.0	-36.13219824193635	14.347124690008357	50.69029715725771	11.875362154577148	-31.329281451612808	1.3020227776280764	-19.982703455645094	2.4599380707427803	j5	5	-8.8	0.1	0	Janssen	9.926950323223219	0.49947891378561565	-10.055753132421875	2.9594169845283957
-3.5656903750002567	2.760733460462203	0.17528035080642468	0.4848032036792744	-0.19488281048372613	1.3258024991826278	0.5780362137096038	0.8152529470381356	-1.6126935161289602	1.0840739618899229	-4.126848032258067	0.12588938443276326	0.0	0.0	-24.78265474193489	11.876990012922466	47.451481032257654	10.712483063253725	-33.56222770161263	1.298201338716302	-19.6401995806452	2.4878897108915807	j6	6	-8.2	0.1	0	Janssen	7.6766154011569	0.37868510367735125	-11.963584179488299	2.866574814568932
0.4949458750004396	2.454502694230086	0.37174272580641693	0.4884563661638029	0.7596949395164074	1.2919885749534883	-0.15940866129035136	0.8800736928437604	0.9215341088712208	1.1059299619747314	-4.057877907258065	0.14196148029124314	0.0	0.0	-37.09619274193511	12.369255657303796	52.461497907257964	11.206388284369268	-29.41086432661293	1.3230753368903525	-15.714928080644937	2.9490014820144905	j7	7	-7.8	0.1	0	Janssen	8.924567623117792	0.4022954049610674	-6.790360457527145	3.351296886975558
1.0857047500010282	2.8363087645058447	0.1853736008065265	0.4633524462875793	-0.18311443548376616	1.3477632611512556	0.0657667137096194	0.9169697165107378	0.6138017338707833	0.9540217714740672	-4.180061907258072	0.13128123450831586	0.0	0.0	-42.96268999193572	14.243512358905052	60.09113890725827	12.725977026355924	-34.552992076612604	1.4125468715018104	-19.83707270564552	2.5489647109165565	j8	8	-7.4	0.1	0	Janssen	6.562807468970687	0.37482067887718035	-13.274265236674836	2.923785389793737
-0.16380425000016885	2.9105948197560205	-0.07578652419357113	0.4771548440668312	1.5614029395163271	1.3444164671917107	-0.31972428629036465	0.8696713792211538	-0.04561464112916447	1.1066420323931374	-4.311488157258074	0.13564006519628358	0.0	0.0	-32.922586866936115	13.547296557768636	49.45999290725784	12.165886821659196	-31.9514080766127	1.312084919595666	-18.7690169556452	3.08286610496507	j9	9	-7.3	0.1	0	Janssen	9.548557802971324	0.45778780861265744	-9.220459152673875	3.5406539135777275
0.17135512499994832	2.7437023499272333	-0.06846364919342829	0.4913858560582737	-0.29373681048369704	1.3162010034858616	0.044186588709733236	0.7342471528090773	0.7191106088710519	1.0497250343033793	-3.3817819072580697	0.12758602721314508	0.0	0.0	-46.905520491934425	12.519691426520927	58.60868565725788	11.331044084853435	-22.13575182661285	1.399952440118683	-13.241916705644991	2.996097684400232	j10	10	-6.3	0.1	0	Janssen	6.460087490903277	0.6283910784043973	-6.781829214741714	3.624488762804629
