ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	3.7500006101254257e-07	9.366003127245253e-06	-4.999999902111085e-07	8.829889242485009e-06	-8.749999670953912e-07	7.83726790073035e-06	-1.5000000102816104e-06	7.2799690926567714e-06	3.750000658442332e-07	6.389519885031828e-06	0.0	0.0	-40.566331249999536	4.774723635078924	-39.0346828749999	1.9041660007104162	51.31229712500008	4.620401396553089	-6.238851781500001	0.2131820046089528	-34.52757090650029	2.4132023530860245	1	-9.8	0.1	1	Janssen
j2	2.2499996453007043e-06	1.0589242171050704e-05	-2.6250000384209214e-06	8.406538461143404e-06	1.125000066224402e-06	7.0666586894077515e-06	5.000000086141654e-07	9.788461169408234e-06	3.749999926583314e-07	9.118634085658417e-06	0.0	0.0	-7.18313549999941	1.3196863062468558	-41.145896375000035	0.6344680125916908	24.10792849999993	1.3966598784377198	-5.808433522500003	0.06004930748803846	-30.029535272500173	0.8413747634501396	2	-9.6	0.1	0	Janssen
j3	6.250000660656951e-07	8.188981389601138e-06	3.374999982952432e-06	7.853236151003696e-06	-1.6250000177819858e-06	8.216842244886363e-06	-5.00000040233317e-07	7.494631572319659e-06	-1.6250000753359473e-06	1.1104754056039813e-05	0.0	0.0	-23.936158375000787	1.6051854256083538	-29.513030999999934	0.9750493486841008	32.297369999999965	1.177059146167087	-5.133739446000002	0.06209017705554255	-26.28555857099998	0.9628060849427464	3	-9.0	0.1	0	Janssen
j4	1.5000001030784917e-06	6.744660134828827e-06	-6.249999934482275e-07	6.847760207658096e-06	-3.874999900403964e-06	8.585499836383099e-06	3.5000000085005922e-06	9.331269451061904e-06	1.8749999745182323e-06	6.119604908842334e-06	0.0	0.0	-60.6935649999998	4.332763464195466	-43.880796625	1.1254784837407832	71.92389587500007	4.269456321260785	-6.976865925000002	0.12628719953643805	-39.62732929999989	0.9685733871275329	4	-8.9	0.1	1	Janssen
j5	-2.000000113184796e-06	1.1139296416162577e-05	-2.6250000104255376e-06	9.251231446830952e-06	-7.49999931883849e-07	7.302052490153676e-06	-7.499999817639491e-07	9.027293720995771e-06	1.374999994752102e-06	9.687882951807292e-06	0.0	0.0	-33.779211250000074	1.4615810924103951	-29.18685612500001	1.2072337117451624	42.26498674999984	1.4024454925590242	-5.3705712438	0.13103600402408144	-26.07165661879987	1.3227894151737307	5	-8.8	0.1	0	Janssen
j6	-1.2499988486069924e-07	1.0988772160136202e-05	-8.750000169754914e-07	8.275009876591425e-06	-2.9999999665619722e-06	7.992180886994564e-06	3.749999970636964e-07	7.818142275316644e-06	1.8749999912870412e-06	1.012865782668147e-05	0.0	0.0	-14.756153375000796	0.7996272220236471	-35.91001912500001	0.6854337991072547	28.26600225000001	0.6768084260296209	-4.958431763400001	0.0589812135536375	-27.358603763399888	0.9736431772212882	6	-8.2	0.1	0	Janssen
j7	-5.000004694011295e-07	8.764976115956469e-06	-2.50000048538368e-07	8.84588192248535e-06	-1.7499999879078133e-06	9.487290286961516e-06	1.1250000177653874e-06	7.065377855542077e-06	-1.0000000388288299e-06	8.564149941322384e-06	0.0	0.0	-30.980492125000573	1.2090494758619337	-29.532142124999986	0.6008689629293933	41.308111125	1.2076664369043046	-5.3406712467	0.07443015898017394	-24.545196746699773	0.6760689580119538	7	-7.8	0.1	0	Janssen
j8	-3.1249997763893588e-06	7.654648267727563e-06	1.5000000446008244e-06	9.439644623194253e-06	-3.2500000335744516e-06	7.926125509673113e-06	2.8749999854227332e-06	8.556012878623587e-06	-3.750001633306965e-07	9.19002841395046e-06	0.0	0.0	-14.035324374999789	0.916172785986434	-35.09704874999998	0.7906851088747665	25.732664750000037	0.744309064086012	-4.829916360599999	0.0746308160640537	-28.229627110599914	0.8816378150685892	8	-7.4	0.1	0	Janssen
j9	-7.500000992877177e-07	9.493913185994587e-06	2.5000000825059493e-07	9.099289606707353e-06	-3.6249999538995322e-06	9.454334308036631e-06	-1.2499997946946454e-07	8.351222827940485e-06	-1.6250000265216611e-06	9.30277192539479e-06	0.0	0.0	-21.192640249999968	1.6172958856869764	-30.538404250000035	0.928993737252228	32.11527037499999	1.57566827161664	-5.251101434999998	0.10957749059157776	-24.866881435000124	1.0265562618312152	9	-7.3	0.1	0	Janssen
j10	8.750000250756784e-07	9.975037406377963e-06	2.250000014569764e-06	8.103964771391682e-06	2.500000062752861e-06	8.441680104902679e-06	-3.7500000235723976e-07	8.169480510378798e-06	7.499998356763626e-07	1.0305057743717746e-05	0.0	0.0	-18.918640249999786	3.242149124099794	-23.553720375	1.8970132890708955	20.359280249999944	3.1974141244311847	-3.6601670564999997	0.12997719825560075	-25.77324143150012	2.0529680759429283	10	-6.3	0.1	0	Janssen
