ligname	pdbname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	pb_tot_avg	pb_tot_se	gb_tot_avg	gb_tot_se
j1	j1	4.000000147925675e-06	7.992595869220403e-06	-2.3750000309519236e-06	6.86610036421585e-06	1.374999967538315e-06	9.744179083794616e-06	3.749999861923925e-07	7.971353380680897e-06	-7.49999946663138e-07	8.118491931967428e-06	-4.82503375	0.11846777169274664	0.0	0.0	-27.3265416250009	4.485508598423138	39.532912999999965	4.55229219235901	-38.94281175000004	1.8569740458080863	36.881552500000055	4.446721963403242	-5.544162900000003	0.2209916936362835	-31.56147150000001	1.5087100532253648	-34.931961149999914	2.0100286458867105
j2	j2	-6.821210263296962e-14	9.471853612616904e-06	-2.6250000156124997e-06	9.225029190117433e-06	-2.9999999426877366e-06	5.696552134206674e-06	1.249999728969442e-07	1.0176910803234862e-05	3.7499983676525514e-07	6.97253521465964e-06	-4.527082375000003	0.03545762348902782	0.0	0.0	-2.629392749999066	1.4567806380155148	21.20522537499991	2.1683954323839347	-40.64553637499996	0.5552653352035396	17.52487737500001	1.455502445340959	-5.2726704047999995	0.05312278588585346	-26.596791250000134	1.2461658422010158	-31.02272727980015	0.8737922591295586
j3	j3	4.999999237043084e-07	8.530028316159137e-06	-4.6249999567749e-06	7.806009394359261e-06	-2.499999965692723e-06	8.1538530651626e-06	-5.000000439991937e-07	9.75072447576733e-06	-6.250000629393071e-07	5.302310569636744e-06	-3.564534	0.05315930598667427	0.0	0.0	-16.359310124999514	1.4088225176953482	27.24491762500003	0.9082395044529351	-30.517766875000017	0.9137459309830483	22.68560150000001	0.9428554017239773	-4.619997944099997	0.06428859449310156	-23.19670112499981	0.943798174161347	-28.811481194099926	0.8497645252282052
j4	j4	7.499999310311978e-07	8.593260673539819e-06	-3.125000044974513e-06	8.193105581347758e-06	3.625000015574642e-06	9.564663338240646e-06	-2.499999725813495e-07	7.599929982105316e-06	1.9999999435071913e-06	8.466195567794841e-06	-5.159625625000001	0.08990394322579445	0.0	0.0	-52.04708724999965	4.461922999705109	64.23598374999992	4.370427096978892	-43.63303687500011	1.1194363887233991	61.233360874999974	4.220713927922977	-6.320387795400002	0.13103211681778051	-36.603762999999965	1.0247242844495907	-40.7671480453999	0.9244345133795446
j5	j5	-1.24999787658453e-07	8.279820472347818e-06	-4.99999990069e-07	8.98433565799426e-06	-3.750000415436716e-07	9.48755883941848e-06	-2.500000154270765e-07	9.590795805217098e-06	-3.874999962221181e-06	6.682113782625325e-06	-3.6720508749999983	0.06654584271193022	0.0	0.0	-27.514696250000142	1.5839189300160916	38.443616500000005	1.3898076432317352	-30.116716625	1.0432015232727065	33.96653500000003	1.578257332572709	-4.922482388400001	0.15170159891762694	-22.85985237499991	1.2428072126547898	-28.587365388399927	1.1118087635104303
j6	j6	-9.999995821630137e-07	8.142960828084743e-06	-6.250000184593318e-07	8.658220357066201e-06	-9.999999538479188e-07	8.327355584461481e-06	2.000000001061153e-06	8.80245156762822e-06	4.49999991744221e-06	8.207231816642049e-06	-3.762882625000002	0.03093789566036998	0.0	0.0	-11.614927249998402	0.7824411826889822	27.670015624999845	0.9274800325562224	-35.26361275000001	0.6246941547041794	23.245798499999992	0.8163908107989998	-4.552668322199999	0.06002469760245211	-22.971403125000073	0.7612401140689312	-28.185405947200028	0.8260664290774438
j7	j7	2.2499996703118084e-06	8.903685353683337e-06	1.2499999780857253e-06	7.604084254428408e-06	2.124999940207317e-06	8.739256769760296e-06	-1.0516032489249483e-14	8.392259948266643e-06	3.250000033858669e-06	6.873047478063854e-06	-4.000691749999996	0.042637261415665664	0.0	0.0	-27.53678712500035	1.1799904203703961	40.281012000000004	1.2883867913723461	-29.727528999999933	0.5145535339850359	34.69416675	1.1612029269543338	-4.801840378199998	0.0769052955647826	-20.983987000000027	0.7633852091682798	-27.37198087819979	0.552803315086223
j8	j8	-1.8750001123635229e-06	5.446191124585251e-06	-3.749999853397412e-07	9.022476795844518e-06	5.000000034272034e-07	7.690445060915138e-06	1.2500000028126124e-06	8.799769040569888e-06	-2.8749999592037055e-06	8.158946761241378e-06	-3.600015000000001	0.03635299541269771	0.0	0.0	-11.36773449999971	0.7433235857082909	26.47603525000004	0.7849203449552018	-34.39071087499994	0.7416705509080392	21.412532874999897	0.6868888979749215	-4.4305433811000015	0.07329198121637463	-22.882428499999705	0.7068545321830147	-28.7764592561001	0.843089571456228
j9	j9	-6.249997863960743e-07	8.612954994157859e-06	-7.49999996010331e-07	7.5271419588850455e-06	1.2500004558546607e-07	8.112679317583845e-06	2.500000107019673e-07	8.560226693538067e-06	8.75000087319222e-07	5.76013162141463e-06	-3.735953624999995	0.043128724281708546	0.0	0.0	-15.294580874999896	1.3594327906080115	28.95359025000011	1.2688975857686369	-30.752743874999965	0.8382476400968716	24.88040062500006	1.4035103708232253	-4.837741566300002	0.12331337536928048	-20.8296882500002	1.0674716177564345	-26.004665816300086	0.8415621963889988
j10	j10	-1.87500017034381e-06	8.879972431487958e-06	5.000000021482265e-07	8.910741232100885e-06	-1.7500000364734091e-06	1.0739860366255385e-05	-5.00000006162793e-07	1.110774300125269e-05	8.749999238233386e-07	9.820693102943609e-06	-2.538038749999997	0.07783704825943498	0.0	0.0	-17.62054599999923	2.74252253585093	22.901220499999944	1.6836287451482679	-22.608622624999935	1.8189074996308892	18.140178374999913	2.67594072172419	-3.369013323300003	0.16020287707597744	-19.865989624999802	0.6095163193439463	-25.458006323299923	2.0025470467984454
