ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	-7.499999753690646e-07	9.093228560442708e-06	1.874999976934077e-06	7.706867116738054e-06	-3.3749999568044587e-06	9.007506027971255e-06	-2.3749999935063216e-06	7.566508623891765e-06	-1.1249999700169158e-06	1.0037178050118183e-05	0.0	0.0	-31.450977999999555	4.489593839587769	-38.906144250000025	2.070927627984713	41.282335124999925	4.63248509912659	-5.828900921099996	0.24564997583019815	-34.90369379610005	2.3100697874551552	1	-9.8	0.1	1	Janssen
j2	-2.000000210955477e-06	8.381072849654021e-06	2.380318164796336e-14	7.966094915672887e-06	-9.999999738852241e-07	9.000658516900098e-06	3.7500001042189975e-07	1.1288125472438992e-05	-1.1249999693063731e-06	6.893226618252223e-06	0.0	0.0	-4.0917107500006695	1.356519469895436	-40.33340274999994	0.4683111653018419	20.161645125000046	1.6633769044364017	-5.4311157279	0.051546375343300685	-29.694587852899968	0.6007054054052939	2	-9.6	0.1	0	Janssen
j3	2.5011104298755534e-13	8.484708502313063e-06	-1.375000004912863e-06	1.3415703604610824e-05	-1.4999999892495453e-06	8.983015585204055e-06	-4.7499999989497616e-06	1.0089594452716707e-05	-1.2500014918259694e-07	6.872057640867531e-06	0.0	0.0	-18.540623875000065	1.4001732698479166	-29.923911750000013	0.7599938569342571	25.366811499999887	1.062495483814195	-4.809191016599999	0.0555444016613641	-27.906922891599887	0.6451720727111407	3	-9.0	0.1	0	Janssen
j4	-1.1249999715801096e-06	6.841037980513512e-06	1.5000000007603375e-06	9.685628602969347e-06	-5.000000527388692e-07	9.556928769954177e-06	-1.624999996820975e-06	1.0354600383895018e-05	2.5000020684728954e-07	6.7259896000056015e-06	0.0	0.0	-57.47950712500062	3.8509336905803457	-43.73132275	1.1571065451049496	67.30666287500017	3.6776292980531866	-6.569725267799997	0.08999776666793535	-40.473893767799794	1.0562644622110942	4	-8.9	0.1	1	Janssen
j5	-2.3749997649247238e-06	8.360347257622566e-06	-1.0000000239074325e-06	7.980513824581892e-06	-2.4999993684104995e-07	5.9225611951695385e-06	-2.0000000294118083e-06	6.310295883069778e-06	-2.624999902991476e-06	7.328278234187877e-06	0.0	0.0	-28.707533624999773	1.6266474589426303	-29.41309412500001	0.8083441979318576	36.08420199999993	1.6034772762799765	-5.072733942300001	0.09728308846956217	-27.10916794229988	0.7713768098549906	5	-8.8	0.1	0	Janssen
j6	-1.7500003802695118e-06	6.317849724620561e-06	-2.2499999776925963e-06	9.309679111586044e-06	-2.4999999546082563e-06	5.375393688748714e-06	1.0000000127519116e-06	9.176693744308219e-06	1.2500000296711278e-06	1.035932309858869e-05	0.0	0.0	-13.154116000001011	0.8314823744625228	-35.125961000000075	0.7466253614070257	25.561704875000032	0.8612380314624803	-4.682406480299997	0.055413306989610916	-27.400782855300122	0.7666597902645078	6	-8.2	0.1	0	Janssen
j7	7.499997263948898e-07	8.710425343593644e-06	-1.8750000042189187e-06	8.47291758437837e-06	2.7500000497582283e-06	8.813137444876163e-06	-2.4999998821328967e-07	7.758917849038943e-06	-1.499999891763082e-06	7.65778920453625e-06	0.0	0.0	-27.77254525000039	1.2148757060254574	-29.672821375000066	0.5266079856613295	36.16696087499993	1.0588617959312143	-4.9801514364	0.07381296593706765	-26.258557311400036	0.7247185307272762	7	-7.8	0.1	0	Janssen
j8	-1.8750003444267803e-06	7.90501649172302e-06	-1.375000014220973e-06	8.883270928436423e-06	-5.000001050348147e-07	8.13159191188935e-06	-6.249999996299494e-07	7.6043137307581544e-06	2.2500000289937816e-06	9.237201578744648e-06	0.0	0.0	-12.339968874999874	0.7456275635679556	-34.060776749999995	0.4630966448044216	22.99698887499993	0.8640446900844231	-4.541437441800004	0.05481183970026037	-27.945196316799866	0.5784531526220494	8	-7.4	0.1	0	Janssen
j9	6.249998114071787e-07	8.912198435959236e-06	-1.4999999544329512e-06	8.348150375169651e-06	1.124999989343678e-06	9.35247530843327e-06	-1.1250000160245577e-06	7.991013134149864e-06	-3.749999896029976e-07	9.911474121399178e-06	0.0	0.0	-18.852000999999863	1.5709400589405444	-29.69084987500006	0.9762900261681934	28.64099724999999	1.6090021930223295	-4.9342437873	0.11994518867396922	-24.83609866229982	0.9210009139361541	9	-7.3	0.1	0	Janssen
j10	-9.999997666909622e-07	8.791776459017986e-06	-4.999999950427992e-07	7.746734761140435e-06	-2.624999998097621e-06	8.598683724490614e-06	6.249999931284833e-07	1.0108082582856288e-05	6.250000178908975e-07	6.183428804407983e-06	0.0	0.0	-21.524308499999837	1.2558811633167508	-20.881931749999932	0.7630716744868766	22.311890875000152	1.2120646074503612	-3.317138839800001	0.08760274512285826	-23.411491089799963	0.9973404239241268	10	-6.3	0.1	0	Janssen
j11	3.749996392343746e-07	8.805388905677888e-06	2.499999986262935e-06	7.862257202416498e-06	2.5000000383101904e-06	1.2304318761547607e-05	-1.2499998231163545e-07	7.046455896364587e-06	-1.7499998929793037e-06	1.1694460170519272e-05	0.0	0.0	-17.426405374999767	0.7452661905410861	-26.301450625000008	0.5616314154794526	24.361028874999963	0.7383635678342682	-4.438225021500001	0.05683059236623358	-23.80504864649993	0.6677362990758706	11a	-5.6	0.1	0	Janssen
j12	-3.7499963241316435e-07	8.624286913808042e-06	4.999999766752694e-07	9.844986019726757e-06	1.7499999819392543e-06	7.358455159847345e-06	1.749999986095929e-06	1.1254597496525786e-05	8.750000314705629e-07	9.031905665778592e-06	0.0	0.0	-15.350028125000035	1.031092860262653	-23.966574500000032	0.5155266520693667	21.084165874999933	0.8633933229742743	-4.037698564200001	0.07130178320373222	-22.270130814199725	0.5962379185140849	11b	-5.6	0.1	0	Janssen
g1	-2.874999593132088e-06	1.1395973806336213e-05	-1.6250000189188541e-06	7.021519768794528e-06	8.749999363999451e-07	9.327532247305856e-06	-1.6249999890050047e-06	9.56976685234672e-06	-6.250001510466065e-07	9.875452676443204e-06	0.0	0.0	-16.273968374999864	0.79624704712417	-37.95169487499996	1.0055751424845225	29.334881125000038	0.7740359662027717	-5.5435651479	0.11950711930618295	-30.434353147899863	1.2751607310305066	THQ1	-9.607999999999999	0.1	0	THQ
g2	-1.3750002312917786e-06	1.1145378253426352e-05	-1.6249999535489225e-06	1.2945850537754148e-05	-1.8750000258194176e-06	6.9015809907609405e-06	-1.6484591469634323e-14	9.3589298796319e-06	2.999999948798404e-06	1.0913538402233557e-05	0.0	0.0	-14.494948375000305	0.9620702866500168	-30.9325381249999	0.5506908827663601	24.56157562500001	0.620725083894754	-4.730799778199998	0.0418962136962003	-25.596712528199877	0.6567397565647067	THQ2	-7.6864	0.1	0	THQ
g3	1.499999959833076e-06	1.0271786047193381e-05	1.6249999852391286e-06	9.597005404624027e-06	-3.7500000175327843e-07	6.447440769570851e-06	9.999999971199713e-07	9.802415762205102e-06	-2.500000518068646e-07	7.3283127583314225e-06	0.0	0.0	-15.111660250000016	0.5494371368587415	-36.9680918750001	1.0552204614030134	27.497204124999968	0.5552700719335062	-5.425929374400002	0.10551800722295017	-30.008473874400124	1.2572352433906842	THQ3	-9.33348	0.1	0	THQ
g4	1.2499975582613842e-07	8.512470038350092e-06	-1.4999999665121774e-06	8.885466921169706e-06	-3.125000009163159e-06	1.1275423709354957e-05	1.8750000069900357e-06	9.723446748257125e-06	-1.500000057745865e-06	9.562861170124602e-06	0.0	0.0	-17.1281724999997	1.0631973988596226	-36.480453875000045	0.6544511489473653	30.558310875000032	0.8164775843406792	-5.3658852696	0.07375250882731793	-28.41620489460021	0.6221742659285849	THQ4	-9.33348	0.127	0	THQ
g5	-1.624999929390469e-06	9.568907732518753e-06	2.500000054794782e-07	8.141868802276773e-06	1.2499999016313268e-07	9.734233300694161e-06	1.624999996323595e-06	6.37721099242534e-06	8.749999695112366e-07	7.5784583370861055e-06	0.0	0.0	-16.873814250000336	0.9396596482805116	-38.582116125	0.941491383526491	30.951645374999966	0.9833736937160218	-5.5236589074000015	0.09617335315797586	-30.02794265740012	1.1542467116086104	THQ5	-10.8433	0.1	0	THQ
g6	1.2500012871896615e-07	1.0021281891415517e-05	-4.62499995094845e-06	9.265369149774097e-06	1.250000004517915e-06	7.745776461411861e-06	1.7500000080872268e-06	7.755388735813043e-06	2.624999909528469e-06	1.1642848041312978e-05	0.0	0.0	-13.779090625000293	0.6944773008538894	-38.00778499999999	0.9824172597096142	29.895696625000078	0.7339911678935344	-5.692044189599999	0.11545455981218128	-27.583222064600182	1.0697578985579108	THQ6	-7.6864	0.1	0	THQ
g7	-1.3749997151535354e-06	9.59240934810608e-06	2.750000022047061e-06	6.752511975221484e-06	3.609557097661309e-14	1.041181200403632e-05	1.2499999761672598e-06	8.89231111442449e-06	-1.7499999944448064e-06	1.0314090475839543e-05	0.0	0.0	-25.232524375000047	2.2229676314212954	-39.53736099999997	2.039592290302927	38.94586049999999	2.5922364942717158	-5.468262972300002	0.182415666935228	-31.292286972300143	1.6860451277740511	THQ7	-7.96091	0.1	0	THQ
g8	2.999999724124791e-06	7.689392567332954e-06	1.7500000292614003e-06	8.790335883254909e-06	2.4999998061048245e-07	7.911242762346742e-06	-1.3749999855150462e-06	8.156871752616936e-06	-1.5000000857412487e-06	9.687733445758516e-06	0.0	0.0	-15.756541374999626	0.7651675802113341	-37.96438837499995	0.7103692265890461	29.925350000000066	0.8558691038353405	-5.677435485900003	0.06847128016700059	-29.473013110900308	0.7324041702153442	THQ8	-8.921710000000001	0.1	0	THQ
g9	-1.4999998154507919e-06	9.022465893565652e-06	1.874999997824034e-06	7.79875741433165e-06	-4.999999454469162e-07	1.1309170558215888e-05	-8.750000102963896e-07	1.1806166083812732e-05	2.500000229588295e-07	1.1410007137942587e-05	0.0	0.0	-14.704228249999678	0.9784094687090021	-38.99678849999996	0.6344345826402836	29.91367124999996	1.126672559805891	-5.9154135993	0.0711251043596396	-29.702759849300147	0.8544095192473923	THQ9	-5.90206	0.1	0	THQ
g10	-3.888089850079268e-13	7.610979271683397e-06	-7.50000005638185e-07	4.445929789668445e-06	1.2500003677473614e-07	9.213403025781913e-06	-1.749999983999828e-06	7.704818198887707e-06	-2.2499999789715732e-06	1.09285429142481e-05	0.0	0.0	-19.834949250000093	4.898418021723157	-40.053750624999964	1.2805285809806342	30.86937849999993	4.714968696334852	-5.959521210599997	0.154783068004133	-34.97884721059981	1.3057823653994691	THQ10	-10.4315	0.14	1	THQ
