ligname	pdbname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	pb_tot_avg	pb_tot_se	gb_tot_avg	gb_tot_se
j1	j1	1.4999997529230313e-06	7.520478119831413e-06	-1.0000000028753674e-06	8.071700158177063e-06	-8.749999685164766e-07	7.824401059740573e-06	-1.8750000054978955e-06	7.1313432368376135e-06	2.374999992440507e-06	7.958544691119773e-06	-6.383498375000004	0.04067337794580311	0.0	0.0	-77.17850375000025	4.375866838634363	103.07763512499996	4.845561596067437	-46.83302724999998	2.5973107994429476	98.768933125	5.236649824246529	-9.450901289699999	0.14815485422455885	-27.3173941249998	2.70193162459146	-34.6934990397001	3.767448221458088
j2	j2	-7.49999790059519e-07	6.74753193707365e-06	2.5000002665365176e-07	7.902064627930155e-06	-7.499999838955773e-07	7.4123152513889555e-06	9.999999858933961e-07	8.8941548951288e-06	8.749999747692528e-07	6.761314434791858e-06	-5.106192750000002	0.0606809604498018	0.0	0.0	-15.853250499999119	1.127900677920296	52.13005699999995	2.0607780006583143	-48.892394750000015	0.566274417603592	39.65977400000002	1.5949120403122863	-7.9778232188999985	0.07786124668736953	-17.72178037499984	1.0381421119875907	-33.0636938438998	0.7448039972317572
j3	j3	2.875000022868335e-06	8.411115235841541e-06	-2.625000006872824e-06	7.839770727968725e-06	-1.3750000226764315e-06	8.84587432696448e-06	-4.999999852373093e-07	6.875920482456974e-06	-1.750000038498456e-06	9.134712684354493e-06	-4.054951375000003	0.015107544001666173	0.0	0.0	-41.04711037499969	1.5942750344172396	63.69149587499998	0.7888226984343671	-36.34538612500005	0.8169710389829262	60.96296099999997	1.127570059160863	-7.1843942556	0.03204457063639317	-17.755955374999928	1.01981824583062	-23.613933130599918	0.743508123695694
j4	j4	-2.500005484762369e-07	8.41180829367808e-06	1.6250000001605258e-06	8.110969142875016e-06	5.000000601285137e-07	7.752891346474125e-06	-1.250000173058652e-07	7.318312375052989e-06	3.7500002235901776e-07	1.050472950738017e-05	-6.205947250000001	0.04297243785815102	0.0	0.0	-91.49393787500023	3.989481953587439	120.61880912499997	3.8237665589814838	-52.400632625	1.1577037506218248	115.91489000000006	3.7761192496485294	-9.986500192499998	0.06832626215272461	-29.481706499999927	1.4347160622810577	-37.96617856750001	1.0325783663708923
j5	j5	2.5000024379551177e-07	7.807812579712798e-06	1.1250000272156057e-06	8.238264622424745e-06	-1.999999904001015e-06	8.74293310580762e-06	-2.3749999927247245e-06	9.657552354625511e-06	2.7500000060598494e-06	9.48740753412886e-06	-3.681717749999998	0.018473974815355728	0.0	0.0	-41.937967499999885	1.2968898668639897	63.421173999999944	0.721197408770605	-33.89645687499999	0.8581163152082696	61.50579475000009	1.0695848095088576	-6.835049980199999	0.04259553213354306	-16.09496837499996	1.0657866432632521	-21.16367985520004	0.9669711533421614
j6	j6	-6.249999523078032e-07	7.06295657583836e-06	7.500000000959517e-07	8.260269240487404e-06	1.7499999218273388e-06	8.88977960226691e-06	4.999999998034355e-07	6.6063214565326e-06	2.8750000645061393e-06	8.923190105881689e-06	-3.8154138749999986	0.01685586040419402	0.0	0.0	-18.455275625000798	0.7021588449355359	47.956032625000006	0.9104103259917926	-41.42607149999994	0.7391590784395315	40.82320612500004	0.736054906887997	-6.334683012899998	0.03664918933491443	-15.740723125000063	1.1080088152351906	-25.392818762899847	0.9579438705640068
j7	j7	3.750001951630111e-07	8.539485812671307e-06	-6.250000041063686e-07	8.512732369087266e-06	-1.7500000461723176e-06	9.030051677907631e-06	4.999999850952008e-07	8.405416195737228e-06	3.7500000632917364e-06	7.945742782333742e-06	-4.6302912499999955	0.01805180655915346	0.0	0.0	-43.754467874999335	1.0186472135831315	73.66963062499994	1.063104656058572	-37.67364774999998	0.6434701059272004	70.05385087500002	0.8969246447969844	-7.893400544100001	0.039316175892742264	-12.388774000000263	1.043201363590703	-19.267663044100072	0.9315581520589966
j8	j8	1.2500004267224085e-06	6.118550182137653e-06	-2.500000013796466e-06	8.610085529900705e-06	3.37500002416391e-06	6.951212438138152e-06	3.886668764607748e-14	9.626106654191362e-06	6.250000396335053e-07	8.827915500809585e-06	-3.655618625000001	0.014637998034701871	0.0	0.0	-17.823578375000224	0.806138166667896	45.74347000000009	0.7265669926850756	-40.38651199999998	0.39040791481077153	38.120940125	0.9071224025133245	-6.173391757500003	0.024167858394743624	-16.122236250000014	0.7664637356141831	-26.26253925749987	0.5469221713814992
j9	j9	-3.750002940705599e-07	7.410672520859124e-06	-1.7500000141623673e-06	7.611665034916942e-06	-1.500000080341124e-06	8.06117530246999e-06	-6.249999983509724e-07	9.875912380881544e-06	-8.306244581035571e-14	1.2657611569810137e-05	-3.6113117500000005	0.018973079680275028	0.0	0.0	-28.95014724999939	1.5240759192018376	50.02070750000008	1.5733494398078045	-34.27591112499993	0.913478975530753	44.33061174999996	1.7419428024414072	-6.3745764308999995	0.034780369202918736	-16.81666687500007	1.226047183902898	-25.27002730589983	1.1978557042612825
j10	j10	6.249999529472916e-07	9.951767158978828e-06	-1.124999980248731e-06	1.0109878413290417e-05	3.7500005735324747e-07	8.58168174995392e-06	2.500000054794782e-07	6.37398531669449e-06	1.3749999301637672e-06	9.3258685343271e-06	-2.5222008750000007	0.015069537217320607	0.0	0.0	-21.641970374999172	0.925477323671778	35.13140362499999	1.5230476176458925	-25.60860499999999	0.4537343054677796	28.291288125	1.3491219567539525	-4.312784784600001	0.04769572275405793	-14.641371125000198	1.360028717235243	-23.272070534599834	1.1443587696733415
j11	j11	-2.1250000020245354e-06	8.656628446121148e-06	-2.500000011878001e-06	8.963811374321358e-06	3.7499995400480654e-07	9.861416892563024e-06	4.999999977783886e-07	1.0114583276230363e-05	1.5000000867360087e-06	7.968830092367397e-06	-2.8429541250000003	0.019179660359934868	0.0	0.0	-21.466368624999433	0.8724002845910661	38.159371000000036	0.7663195470216424	-29.848734499999978	0.5004329230875543	31.70946037499999	0.7840826419042687	-5.309541727200002	0.028142001454978936	-15.998688500000014	0.9848882678843335	-24.915186727200197	0.8955552570678947
j12	j12	1.6250001306161722e-06	6.818003884050486e-06	-1.3216094885137864e-14	7.862063803945678e-06	3.12500003744276e-06	8.924612193411958e-06	-1.499999970207e-06	9.722961596967268e-06	-1.2499996742576514e-07	7.570078980849725e-06	-2.869419875000001	0.01681621512164815	0.0	0.0	-17.914496000000778	0.8601600481948496	36.279572124999966	1.1198875599915432	-28.10996449999993	0.49922475416122414	30.028106625000017	0.8930951962817626	-5.331595969800002	0.029110748059584142	-12.614305124999873	1.0057184936422148	-21.327946719799957	0.6943985126936774
g1	g1	-1.5000000121290214e-06	9.764270419628191e-06	-2.499999816052423e-07	7.020319050070093e-06	-6.250000289753643e-07	8.038127653325098e-06	-3.749999795132908e-07	9.729121368401463e-06	7.49999936004997e-07	8.357448621064888e-06	-5.0227798749999994	0.019235261212791815	0.0	0.0	-27.218421750000513	0.8772735923394471	60.48515537499984	0.9648530739556663	-46.215482749999985	1.020687971342479	59.301444624999846	1.7470484857047655	-8.260902857700001	0.04896244751690303	-17.971530999999924	1.003723577472939	-22.393364732699762	2.09781018489882
g2	g2	-1.6249998975581547e-06	9.89413608423298e-06	1.125000005970378e-06	9.600517554175718e-06	-6.249999756846591e-07	8.340969253524085e-06	7.500000214122338e-07	1.0058348483261207e-05	1.3750000562140486e-06	8.93427742038155e-06	-3.7298094999999973	0.015046356547460898	0.0	0.0	-21.371443124999452	0.7324277239842644	45.780087000000066	0.9062598839653414	-37.418785125000085	0.46579191885658433	43.50940112500001	0.8151644855489035	-6.526905291900002	0.028972325588609158	-16.739949750000047	0.8324076454985145	-21.807731416899824	0.8122062902643203
