0	4.09	0.66	0.62	0.19	 0.64	0.20
1	4.01	0.75	0.67	0.14	 0.73	0.17
2	4.06	0.82	0.72	0.11	 0.80	0.15
3	4.32	0.85	0.73	0.11	 0.84	0.13
4	4.46	0.83	0.74	0.10	 0.83	0.14
5	4.59	0.83	0.74	0.10	 0.83	0.14
10	5.46	0.81	0.74	0.10	 0.81	0.15
25	6.72	0.80	0.73	0.11	 0.80	0.15
50	6.86	0.84	0.75	0.10	 0.84	0.13
100	5.90	0.60	0.62	0.16	 0.59	0.24
200	5.46	-0.55	-0.54	0.22	 -0.50	0.29
