0	2.41	0.67	0.54	0.13	 0.65	0.17
1	2.60	0.61	0.56	0.14	 0.58	0.18
2	2.72	0.65	0.57	0.15	 0.62	0.18
3	2.90	0.58	0.57	0.15	 0.54	0.21
4	3.09	0.59	0.58	0.15	 0.54	0.20
5	3.27	0.59	0.57	0.16	 0.54	0.20
10	3.63	0.49	0.52	0.18	 0.43	0.23
25	4.27	0.41	0.41	0.21	 0.35	0.23
50	4.56	0.41	0.48	0.19	 0.33	0.24
100	4.98	0.53	0.49	0.19	 0.46	0.22
200	4.30	0.40	0.42	0.17	 0.35	0.23
