0	3.57	0.65	0.62	0.12	 0.66	0.11
1	3.70	0.65	0.65	0.11	 0.65	0.11
2	3.96	0.70	0.68	0.11	 0.70	0.11
3	4.28	0.69	0.68	0.11	 0.68	0.12
4	4.57	0.69	0.69	0.11	 0.68	0.12
5	4.79	0.69	0.68	0.11	 0.68	0.12
10	5.61	0.66	0.67	0.12	 0.64	0.14
25	6.29	0.62	0.62	0.12	 0.61	0.14
50	6.36	0.63	0.65	0.11	 0.62	0.14
100	6.21	0.60	0.60	0.11	 0.59	0.13
200	5.19	-0.15	-0.11	0.21	 -0.14	0.21
