ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	2.5000004382036427e-06	8.616638854814633e-06	-2.4999998572639014e-07	8.640844858262807e-06	1.2499998376824807e-07	8.554265159239792e-06	2.375000018801643e-06	7.147601278872717e-06	1.12500006153482e-06	7.948829417754796e-06	0.0	0.0	-92.68156812499953	4.359754880117752	-56.06545387500004	1.72682950640837	123.23268800000004	4.71357857098089	-11.2724623422	0.06354834916688767	-36.78679046720007	3.7780022081022078	1	-9.8	0.1	1	Janssen
j2	-2.5000003688546713e-07	7.69708300324067e-06	1.875000010755912e-06	8.479449874145031e-06	1.5000000257714418e-06	1.0387286089234824e-05	-1.5000000338716291e-06	9.881141336514313e-06	-8.750000199597708e-07	7.685043812267621e-06	0.0	0.0	-17.139831000000232	1.1550086448309476	-53.21999962500001	0.7229180943205239	43.173907124999936	1.474703449170628	-8.5432287213	0.11577884448788307	-35.729151471299964	0.7990773071135114	2	-9.6	0.1	0	Janssen
j3	2.1250000781947164e-06	7.881702304308812e-06	1.37500003262403e-06	8.002340674578563e-06	4.99999982537247e-07	8.457004414808726e-06	1.5000000104947732e-06	8.005322858501429e-06	1.2500018470973372e-07	9.459653348023165e-06	0.0	0.0	-42.72249312499911	1.3456697518862848	-39.229906375	0.7846238165401627	68.30985562500011	1.2862811432893655	-7.5889791494999965	0.04267631488837004	-21.231517399499754	1.2751482760038235	3	-9.0	0.1	0	Janssen
j4	-6.250000978980097e-07	9.756482263454356e-06	1.6250000027184797e-06	8.701426434562619e-06	1.4999999854126144e-06	8.10652152883281e-06	-1.1249999827356305e-06	7.172812235110562e-06	-8.74999873019533e-07	6.879480851764764e-06	0.0	0.0	-96.4843787500007	3.649259518016605	-59.89354125000001	1.0751809311351312	128.853976125	3.6746372422933353	-11.413221162300001	0.10115019082509982	-38.937164537300006	1.0542852988340858	4	-8.9	0.1	1	Janssen
j5	9.999996746046236e-07	9.749516592976547e-06	1.2500001432158569e-07	8.226192089317723e-06	3.749999422097972e-07	7.607307924153792e-06	1.6249999789152981e-06	6.063763639911435e-06	-4.973799150320702e-16	8.055962000614661e-06	0.0	0.0	-42.228103124999926	1.3962331697009576	-35.705057625	1.065247371864592	67.105748875	1.5260506267743799	-6.902411292899999	0.04040844377382378	-17.72982004290008	1.6957233197083172	5	-8.8	0.1	0	Janssen
j6	2.4999999268260347e-06	1.0511598000074677e-05	-7.499999771454212e-07	8.670739502431269e-06	4.999999757160368e-07	7.737930406260598e-06	-1.7500000005554738e-06	8.161035613577895e-06	-1.999999972213118e-06	9.359514064809404e-06	0.0	0.0	-18.161141500000134	0.8553498499899067	-42.910202000000005	0.5380595613606098	44.297491374999964	0.7510972201815858	-6.354603657000004	0.04669344776560446	-23.12845728200018	1.100395607543193	6	-8.2	0.1	0	Janssen
j7	-2.500000073268893e-07	1.018483446826067e-05	1.1249999754170405e-06	1.0273998589548172e-05	-3.7500006044410844e-07	8.437989542084718e-06	2.2500000083880424e-06	8.391782491612675e-06	-3.3750001337296e-06	8.971084963642592e-06	0.0	0.0	-45.344721374999935	1.4932650662586686	-42.382678500000026	0.5315582783637428	79.8924598749999	1.5531097127277191	-8.767407069000003	0.05197084996583328	-16.602347693999974	0.9689014186559164	7	-7.8	0.1	0	Janssen
j8	-9.99999965074494e-07	8.435200647864412e-06	-1.0000000082754924e-06	8.085128830366974e-06	-1.4999999413589647e-06	9.524809236435183e-06	-2.374999974392722e-06	7.445381894666347e-06	3.2684965844964606e-14	8.565831938710415e-06	0.0	0.0	-17.7021691250009	1.2704190052974182	-41.970204125000045	0.5511359128729536	41.330319875000185	1.2959770734987308	-6.193083473999999	0.050530950012392065	-24.53514272399981	0.9509833239252752	8	-7.4	0.1	0	Janssen
j9	-3.7499999507417673e-07	9.040213212712117e-06	-8.74999980062796e-07	7.316464735871808e-06	8.749999791746176e-07	6.703350347824172e-06	-1.125000015598232e-06	1.0041997379214616e-05	-2.2500000160619042e-06	7.206814131438098e-06	0.0	0.0	-27.422700874999666	1.6798987278351276	-36.111728250000034	0.6788684467022624	45.55453625000003	2.005500054488658	-6.352317096299998	0.06893925580939758	-24.33221372130023	1.4757871950837391	9	-7.3	0.1	0	Janssen
j10	-1.9999995345187926e-06	9.417281080612187e-06	5.000000371779833e-07	7.833061941236599e-06	3.2499999639412634e-06	7.834770713391346e-06	-4.999999994836914e-07	7.584875721987738e-06	1.2500005588833576e-07	7.933310130609424e-06	0.0	0.0	-19.23229500000012	2.1934832423439943	-27.25332074999997	1.0800969035797234	26.4642635	3.3323695827603466	-4.211582657400002	0.07777842099748379	-24.232933532400054	2.2118015301729437	10	-6.3	0.1	0	Janssen
