ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	pb_tot_avg	pb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	2.5000004382036427e-06	8.616638854814633e-06	-2.4999998572639014e-07	8.640844858262807e-06	1.2499998376824807e-07	8.554265159239792e-06	2.375000018801643e-06	7.147601278872717e-06	1.12500006153482e-06	7.948829417754796e-06	-6.260988499999999	0.043751100472245286	0.0	0.0	-92.68156812499953	4.359754880117752	130.52814149999998	4.222774011178012	-56.06545387500004	1.72682950640837	-24.479863124999966	2.7182834338186352	1	-9.8	0.1	1	Janssen
j2	-2.5000003688546713e-07	7.69708300324067e-06	1.875000010755912e-06	8.479449874145031e-06	1.5000000257714418e-06	1.0387286089234824e-05	-1.5000000338716291e-06	9.881141336514313e-06	-8.750000199597708e-07	7.685043812267621e-06	-5.072937750000001	0.05124345695741642	0.0	0.0	-17.139831000000232	1.1550086448309476	61.73568412500008	2.183494342305666	-53.21999962500001	0.7229180943205239	-13.697083500000243	1.4962766623643569	2	-9.6	0.1	0	Janssen
j3	2.1250000781947164e-06	7.881702304308812e-06	1.37500003262403e-06	8.002340674578563e-06	4.99999982537247e-07	8.457004414808726e-06	1.5000000104947732e-06	8.005322858501429e-06	1.2500018470973372e-07	9.459653348023165e-06	-4.025415874999998	0.019674042514704344	0.0	0.0	-42.72249312499911	1.3456697518862848	70.75328937499998	1.0753982330058476	-39.229906375	0.7846238165401627	-15.224520374999935	1.3594690666731457	3	-9.0	0.1	0	Janssen
j4	-6.250000978980097e-07	9.756482263454356e-06	1.6250000027184797e-06	8.701426434562619e-06	1.4999999854126144e-06	8.10652152883281e-06	-1.1249999827356305e-06	7.172812235110562e-06	-8.74999873019533e-07	6.879480851764764e-06	-6.116527625	0.04854732385776405	0.0	0.0	-96.4843787500007	3.649259518016605	135.3182937499999	3.545155384018714	-59.89354125000001	1.0751809311351312	-27.17615337499974	1.2940241526672795	4	-8.9	0.1	1	Janssen
j5	9.999996746046236e-07	9.749516592976547e-06	1.2500001432158569e-07	8.226192089317723e-06	3.749999422097972e-07	7.607307924153792e-06	1.6249999789152981e-06	6.063763639911435e-06	-4.973799150320702e-16	8.055962000614661e-06	-3.683447125	0.01817048271807808	0.0	0.0	-42.228103124999926	1.3962331697009576	65.57780875000007	1.4134087481045916	-35.705057625	1.065247371864592	-16.03879600000006	1.7769663866073215	5	-8.8	0.1	0	Janssen
j6	2.4999999268260347e-06	1.0511598000074677e-05	-7.499999771454212e-07	8.670739502431269e-06	4.999999757160368e-07	7.737930406260598e-06	-1.7500000005554738e-06	8.161035613577895e-06	-1.999999972213118e-06	9.359514064809404e-06	-3.8217263750000012	0.0199906616304875	0.0	0.0	-18.161141500000134	0.8553498499899067	49.41156487499998	0.7833377224562095	-42.910202000000005	0.5380595613606098	-15.481506500000105	0.9133381042806205	6	-8.2	0.1	0	Janssen
j7	-2.500000073268893e-07	1.018483446826067e-05	1.1249999754170405e-06	1.0273998589548172e-05	-3.7500006044410844e-07	8.437989542084718e-06	2.2500000083880424e-06	8.391782491612675e-06	-3.3750001337296e-06	8.971084963642592e-06	-4.5762069999999975	0.027242627389469816	0.0	0.0	-45.344721374999935	1.4932650662586686	84.27019187500005	1.4536438366969602	-42.382678500000026	0.5315582783637428	-8.033415625000298	1.3048578000686122	7	-7.8	0.1	0	Janssen
j8	-9.99999965074494e-07	8.435200647864412e-06	-1.0000000082754924e-06	8.085128830366974e-06	-1.4999999413589647e-06	9.524809236435183e-06	-2.374999974392722e-06	7.445381894666347e-06	3.2684965844964606e-14	8.565831938710415e-06	-3.6611308749999987	0.020197024746295988	0.0	0.0	-17.7021691250009	1.2704190052974182	46.989015750000064	1.2274614458021975	-41.970204125000045	0.5511359128729536	-16.344494249999965	1.0705584911953296	8	-7.4	0.1	0	Janssen
j9	-3.7499999507417673e-07	9.040213212712117e-06	-8.74999980062796e-07	7.316464735871808e-06	8.749999791746176e-07	6.703350347824172e-06	-1.125000015598232e-06	1.0041997379214616e-05	-2.2500000160619042e-06	7.206814131438098e-06	-3.630093625	0.026487987622729414	0.0	0.0	-27.422700874999666	1.6798987278351276	50.254698000000076	1.884208869039795	-36.111728250000034	0.6788684467022624	-16.909828500000167	1.4581535073522698	9	-7.3	0.1	0	Janssen
j10	-1.9999995345187926e-06	9.417281080612187e-06	5.000000371779833e-07	7.833061941236599e-06	3.2499999639412634e-06	7.834770713391346e-06	-4.999999994836914e-07	7.584875721987738e-06	1.2500005588833576e-07	7.933310130609424e-06	-2.524360000000001	0.014848148885936054	0.0	0.0	-19.23229500000012	2.1934832423439943	32.778143250000085	2.355260703077878	-27.25332074999997	1.0800969035797234	-16.231831124999953	1.366369149893936	10	-6.3	0.1	0	Janssen
