1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	ligname	paper-id	expt-dg	expt-err	q	dataset
1.6836375483880772	2.99564645191786	-0.1077768427419521	0.5564424658223067	-1.9741357903225136	1.328178079277107	-0.2322456935483235	0.8356302170928208	0.6299913911292236	1.0972937400310097	0.0	0.0	-33.05261010080523	17.902697814346837	-54.272983762096864	1.5201263129375957	32.9200470967739	17.78181376516337	-7.745618769387091	0.5392538255031372	-62.15169492261371	3.4364634209600404	j1	1	-9.8	0.1	1	Janssen
-0.2606324516116274	2.875953290709852	-0.17255384274188754	0.44813921992837663	-0.28117404032256843	1.4571729089335572	1.4235078064516742	0.8509736241793966	-0.5558494838705244	1.1607817482949443	0.0	0.0	-37.56620472580488	19.04696021963128	-53.24265838709669	1.5023045867333686	58.962008096774035	18.596896132628586	-8.613036113487103	0.5411639368721938	-40.30659314171328	3.759418701953362	j2	2	-9.6	0.1	0	Janssen
5.957895548389048	2.7831885278525905	0.10900415725815547	0.4706050945922996	-1.0894052903226417	1.1635442556084674	0.6147060564516504	0.8435498352717505	0.9293496411293098	0.9450734576408748	0.0	0.0	-58.030052475806656	19.38832963387276	-39.936161637096646	1.5111835461669876	77.98831834677398	18.98372720432084	-8.051900112987102	0.5478058499505053	-21.50824576621289	3.5522382014207836	j3	3	-9.0	0.1	0	Janssen
-2.4375573266116817	2.6935198555873487	0.5571509072580874	0.4952394024604069	0.7695638346774487	1.35931488271358	-0.527623693548307	0.904223020616157	-0.6292134838709842	1.050722937739232	0.0	0.0	-47.79051622580539	18.646623882786898	-59.31053163709696	1.5148163387982967	71.24900384677446	18.63257888073529	-9.489620343687104	0.5465022815960617	-47.609344121913345	3.497911834060619	j4	4	-8.9	0.1	1	Janssen
0.9948721733877052	3.3807333346077764	0.06862053225811415	0.53972409027393	-0.19358316532284192	1.414534442138761	-0.3041325685484928	0.9464406108797234	0.4354381411291435	1.1642184467085022	0.0	0.0	-85.76596560080719	19.799995451380717	-39.10378988709698	1.600828836134366	124.29434384677391	18.786807997050854	-9.376812785787097	0.541901141328809	-8.951009314012849	3.366377871537693	j5	5	-8.8	0.1	0	Janssen
-3.5625982016123903	2.7561385546515482	0.1739694072581166	0.4840256965211954	-0.2017535403225992	1.3375978452790052	0.5881635564517165	0.8257013566803062	-1.6082149838711572	1.0785298114147759	0.0	0.0	-65.54925985080567	17.592908343996523	-42.374082012096814	1.5318751109672883	102.90467734677419	17.461540522545267	-8.523410448687091	0.5433726341020378	-18.152508726912803	3.4293252639011795	j6	6	-8.2	0.1	0	Janssen
0.4801471733887866	2.4700011734106706	0.37269928225811455	0.4865296346018141	0.7336179596772929	1.2849049083507478	-0.17747244354836944	0.8796937244346282	0.9215305161288684	1.1161362671685948	0.0	0.0	-82.93342272580871	18.0821741340756	-40.386579637096894	1.6749184377483692	109.66330622177387	17.852479693354137	-8.852937920187095	0.5534494277424155	-20.179111573412737	3.8875919850593728	j7	7	-7.8	0.1	0	Janssen
1.0898855483881285	2.8302919747117845	0.1852637822580228	0.4608655142743627	-0.1662201653226596	1.342545067206213	0.09429368145162798	0.9210292520494148	0.6080633911292459	0.9577997272584734	0.0	0.0	-88.04514235080723	19.10365240880273	-43.317770387096814	1.6842454140712635	120.70989184677424	18.72660878179228	-8.9065433790871	0.5474122621270002	-17.748278032313365	3.4961506221255934	j8	8	-7.4	0.1	0	Janssen
-0.16232032661139328	2.8925148440954875	-0.07663671774188963	0.4792193742301604	1.5534435846776766	1.344099271230936	-0.33531656854844183	0.8710681530633589	-0.05169010887065184	1.1053892990889151	0.0	0.0	-77.43978822580651	19.27533118843933	-40.10072376209689	1.5244901635508616	108.55505122177392	18.64210093829265	-8.906296662087103	0.5577564877885108	-16.96427756531297	3.950727076862922	j9	9	-7.3	0.1	0	Janssen
0.1678180483889662	2.7609799746501134	-0.06598646774192041	0.49164765586188397	-0.3020395403225393	1.3056251615283514	0.06477630645163934	0.7389654130997234	0.7142030161293729	1.0470227996964585	0.0	0.0	-89.48543685080625	18.35017242147065	-32.72950851209691	1.7573815337753862	120.60528259677388	18.067613891441795	-8.414788093287108	0.5474002697831271	-9.445679496513641	3.832909484366778	j10	10	-6.3	0.1	0	Janssen
-2.050676201611566	2.6925841585636547	0.4568584072580464	0.4564564285277208	-0.012292290322594823	1.4196252582304598	-0.120217443548305	0.7398614430798539	-0.3295422338708658	1.0458604923089778	0.0	0.0	-76.41830510080712	18.669693213662352	-38.05043713709681	1.49899628280888	111.78086672177379	18.344387684288023	-9.273106346487095	0.5381150089903267	-14.016851624713011	3.42330406966458	j11	11a	-5.6	0.1	0	Janssen
-1.482293826611425	2.6276913438432943	-0.2812719677419322	0.4315370700723271	-0.5102649153226402	1.2527240668206556	0.98096030645162	0.8204867815513568	-0.6125679838709175	1.129537735087146	0.0	0.0	-68.1347978508057	17.876419097406792	-36.541280262096976	1.680677546232055	104.04854922177384	18.06478471815223	-9.054460748787086	0.5477268298464585	-11.587428027013216	3.546365519363506	j12	11b	-5.6	0.1	0	Janssen
