0	2.55	0.24	0.30	0.18	 0.16	0.25
1	2.74	0.32	0.33	0.18	 0.22	0.23
2	2.98	0.31	0.32	0.18	 0.19	0.24
3	3.15	0.31	0.34	0.19	 0.19	0.24
4	3.36	0.28	0.34	0.19	 0.16	0.24
5	3.53	0.35	0.34	0.19	 0.22	0.24
10	4.36	0.32	0.31	0.20	 0.19	0.24
25	5.69	0.28	0.22	0.21	 0.15	0.25
50	5.72	0.25	0.23	0.21	 0.12	0.24
100	5.64	0.30	0.32	0.22	 0.17	0.25
200	3.37	0.29	0.36	0.27	 0.19	0.30
