ligname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	edisper_avg	edisper_se	eel_avg	eel_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	gb_tot_avg	gb_tot_se	paper-id	expt-dg	expt-err	q	dataset
j1	1.8750001527223503e-06	8.422935363848931e-06	4.999999605104222e-07	8.141610812383048e-06	-1.249999951653535e-06	9.150990149399238e-06	2.500000076111064e-07	8.386735960170321e-06	-1.0000000472132342e-06	6.486746042478439e-06	0.0	0.0	-106.20713675000013	4.3713300324376965	-59.937514125	1.4983394203100449	146.58184525000004	5.404614159429553	-11.5312323375	0.092037885093529	-31.09403758750017	4.192094523712141	1	-9.8	0.1	1	Janssen
j2	-7.500001083826645e-07	8.118064076116779e-06	1.999999981947553e-06	7.900557683905702e-06	-2.500000533700586e-07	8.187761414790159e-06	9.999999917198463e-07	9.838833096836356e-06	6.250000267016275e-07	8.054509695294501e-06	0.0	0.0	-18.73767037499981	1.0329855435824382	-54.872394874999955	0.7348822203291876	47.35615624999993	1.4270483859141498	-8.550535395600003	0.11685968227586713	-34.80444177060015	0.8793612480522284	2	-9.6	0.1	0	Janssen
j3	6.250006936170394e-07	5.1579262842762634e-06	-1.749999979807626e-06	8.979335323436132e-06	2.1250000173722582e-06	8.907896183761532e-06	-2.4999999602925983e-07	9.056983347752741e-06	3.375000084417934e-06	8.988050667051512e-06	0.0	0.0	-43.242431250000564	1.3228451384423885	-40.38748924999992	0.7506157950204009	74.54770637500002	1.429392219026796	-7.590257614799999	0.04324216367392336	-16.672467614800173	1.4541304531827128	3	-9.0	0.1	0	Janssen
j4	3.2500002180313457e-06	7.536964588607237e-06	-6.249999938745532e-07	6.1330231127876885e-06	1.8749999651390682e-06	7.394699286384024e-06	-2.6249999890382013e-06	1.3010765846003148e-05	-3.74999999053216e-07	1.0516253595652375e-05	0.0	0.0	-99.0407178750004	3.4500853457429885	-62.91202162499999	1.0270027264592907	139.18077100000005	3.670432341572121	-11.5234179561	0.11993086133040692	-34.29538495609968	1.2859751324771604	4	-8.9	0.1	1	Janssen
j5	7.499996468141034e-07	8.496790212560244e-06	-7.499999806270808e-07	9.8548204896094e-06	1.8750000491252198e-06	8.882290576848765e-06	-1.2499999589721257e-06	6.9618457603540835e-06	8.749999445711866e-07	7.838977267568566e-06	0.0	0.0	-42.22613112499868	1.4073622132345576	-36.408829625000095	1.0302215753289528	72.12579412500007	1.696980939149118	-6.902336486699999	0.04019463507619664	-13.411501611699693	1.918124258059123	5	-8.8	0.1	0	Janssen
j6	-5.124999889716264e-06	7.115566504691534e-06	1.1249999791829168e-06	7.2335092852542666e-06	9.999999340948308e-07	8.855298711215552e-06	-4.999999818977585e-07	7.690029523702492e-06	2.124999863326593e-06	7.534508871619525e-06	0.0	0.0	-18.415328374999262	0.8690880993551847	-43.59352037500002	0.5253503148732788	48.44297049999986	0.8236546558282143	-6.354392346899996	0.04677392112155058	-19.92027197190004	1.312018999830464	6	-8.2	0.1	0	Janssen
j7	-1.1250000443396856e-06	8.827290952930538e-06	-2.8279600883251987e-14	7.74746512558207e-06	-1.6249999190165452e-06	9.099058579313325e-06	1.0000000022358792e-06	8.517470299982138e-06	4.625000028823934e-06	6.0736639876015745e-06	0.0	0.0	-45.899561625000416	1.530341416972372	-44.056949125	0.5214088739400904	88.38701724999996	1.7308965219904304	-8.782163286299998	0.05275918187153533	-10.351653911300064	1.135748665808226	7	-7.8	0.1	0	Janssen
j8	-2.499998794291969e-07	8.476887663238891e-06	-7.500000327809175e-07	8.200877208057655e-06	1.2499999945703169e-06	1.0579160798274369e-05	-6.249999894691882e-07	9.020758403710072e-06	9.99999878672497e-07	9.38064203916066e-06	0.0	0.0	-17.943254749999827	1.2051209776233391	-42.59837437499995	0.5323080036333319	45.11427599999998	1.4198257174411246	-6.1929768582	0.050484404479342083	-21.62032935819991	1.1178854833831973	8	-7.4	0.1	0	Janssen
j9	7.500000765503502e-07	7.464283109124953e-06	-1.8750000184653003e-06	9.067116988089444e-06	3.500000026264161e-06	8.591031254373909e-06	-4.000000014166005e-06	8.737749429740499e-06	1.2499999527193492e-06	1.0754399255477106e-05	0.0	0.0	-27.75658175000051	1.6415849864899628	-36.65924137500009	0.6605031792771718	48.22104674999997	2.2754506431304318	-6.35210865	0.06902072033795571	-22.54688540000021	1.7953380508945678	9	-7.3	0.1	0	Janssen
j10	3.7499970972021397e-07	7.816155233903185e-06	2.5000000074015816e-06	7.652298632526328e-06	-1.2499994308967646e-07	7.580335315373015e-06	8.750000040436134e-07	6.881586643630753e-06	-1.375000028218665e-06	7.184232626278854e-06	0.0	0.0	-19.446104874998397	1.9814132092867267	-27.528670624999986	1.035450852845269	27.7950328749999	3.5275547710446964	-4.211496604800004	0.07778083883818779	-23.391236979799967	2.5674037336989297	10	-6.3	0.1	0	Janssen
j11	3.500000296980943e-06	7.46519675822692e-06	-2.750000007409881e-06	8.076052655457648e-06	6.250000136276412e-07	1.0724500450464527e-05	-1.0000000407472951e-06	8.383512004093229e-06	2.250000026151611e-06	8.261363151735159e-06	0.0	0.0	-21.29052962500007	1.0406071513784312	-30.801097500000033	0.6127813997274767	34.52637937500002	1.367138285462802	-5.312843603099999	0.029122235239340863	-22.87808872810011	1.7149805014823818	11a	-5.6	0.1	0	Janssen
j12	-4.999995280741132e-07	8.819955861250721e-06	3.4999999980911413e-06	9.013526699053315e-06	1.5000000867360089e-06	8.098826713768256e-06	1.0000000080978564e-06	7.94491455291031e-06	1.9999999973663305e-06	8.604849379399969e-06	0.0	0.0	-17.586077125000468	1.122610743669069	-29.158049000000066	0.5019139089459017	34.57207287500005	1.440226692316243	-5.3372611368000005	0.05340414046942125	-17.50930688680005	0.7630014787280669	11b	-5.6	0.1	0	Janssen
