ligname	pdbname	1-4_eel_avg	1-4_eel_se	1-4_vdw_avg	1-4_vdw_se	angle_avg	angle_se	bond_avg	bond_se	dihed_avg	dihed_se	ecavity_avg	ecavity_se	edisper_avg	edisper_se	eel_avg	eel_se	epb_avg	epb_se	vdwaals_avg	vdwaals_se	egb_avg	egb_se	esurf_avg	esurf_se	pb_tot_avg	pb_tot_se	gb_tot_avg	gb_tot_se
j1	j1	2.12499994972859e-06	9.177301258551224e-06	1.2499999812121133e-07	8.988968910319524e-06	-1.2500000212867235e-06	9.474064898065889e-06	6.250000063090511e-07	7.1309670509296615e-06	-5.000000211907718e-07	1.089419007043353e-05	-5.446416375	0.10442840467765233	0.0	0.0	-39.478974750000276	4.388542291764857	53.28353137500004	4.537321532487824	-39.1040805	2.1587494779239043	50.22547049999999	4.531152548872287	-6.281818639200002	0.24262439842359176	-30.745939125000096	2.178945530826521	-34.63940226420009	2.5954565168719457
j2	j2	2.499997162885847e-07	9.235018572422689e-06	-3.6250000101745174e-06	8.828736463789027e-06	-1.6484591469634323e-14	8.112474523375266e-06	1.1249999772644514e-06	1.1035296751008278e-05	-6.24999934615289e-07	1.0067925998252768e-05	-4.813178375	0.0378061417230888	0.0	0.0	-7.131915375000204	1.1652952098068958	29.670913874999993	1.9891098071999351	-40.69306500000002	0.5033314322246009	24.480904000000045	1.4763361445753773	-5.777176454999999	0.0456955227656571	-22.96724774999997	1.0654482976948172	-29.121255705000067	0.6029557157537917
j3	j3	3.375000228516001e-06	7.946965471511539e-06	5.000000329857812e-07	5.693784260399189e-06	1.250000071308932e-06	9.361216796931138e-06	-4.999999866583948e-07	8.99667718795723e-06	2.2500000427783106e-06	8.351622217621145e-06	-3.871649999999998	0.04727541683170238	0.0	0.0	-23.520032624999896	1.5368612211325754	35.39249750000006	1.0823285136469178	-29.490163500000023	0.7205363360234925	31.734722124999852	1.320985579634348	-5.143604319000002	0.054272015016112375	-21.489341750000143	0.8132512192853729	-26.419071443999968	0.5996410286036344
j4	j4	-1.4999999393694452e-06	8.841705023313104e-06	-7.500000039328824e-07	9.603252694612415e-06	1.7499999771075637e-06	7.238426047024758e-06	1.0000000398235898e-06	9.343236803852796e-06	2.249999849652795e-06	8.749822907126849e-06	-5.547206124999998	0.05795653347079836	0.0	0.0	-62.70056300000022	3.7957198439463578	77.6531962499999	3.8731452718477715	-43.87505274999999	1.139731425454947	73.84440225000002	3.7170092788257025	-6.978494846699999	0.0852619525965468	-34.46962287499994	1.302739139775875	-39.70970559670014	1.0395015463487063
j5	j5	-2.5000001755870473e-06	8.101967235352556e-06	2.2499999832348294e-06	9.33621207245091e-06	2.12499994972859e-06	8.091738451983938e-06	7.499999879456709e-07	6.804642457546072e-06	-3.6249998996140677e-06	7.5865111343026365e-06	-3.759732500000001	0.0369975650543447	0.0	0.0	-33.42987000000026	1.42577715822672	45.54781275000005	1.0206840135369522	-28.790998124999977	0.8581591935258337	41.97091962499989	1.3935520263870882	-5.358081856499999	0.08993239710191302	-20.43278887499973	1.0587097128225829	-25.608031356499882	0.781373094703022
j6	j6	1.1250003848317647e-06	5.582371755929975e-06	3.2500000246216132e-06	5.687514487956472e-06	-6.250000133434241e-07	8.59661746113185e-06	-2.2499999973035757e-06	9.499227895552037e-06	-2.3749999098754417e-06	9.292028959163315e-06	-3.860188875	0.023388711472129314	0.0	0.0	-15.19096712500042	0.9200438974642889	33.57972787499996	1.1060512141476668	-35.60340937500007	0.7725741090629409	28.748637625000033	0.9465196986410952	-4.944550714199999	0.05466277157444633	-21.074838375000066	0.645516067959744	-26.990290464200026	0.8780360632900087
j7	j7	-4.956746124662459e-13	8.146010279110963e-06	-1.8749999806288997e-06	8.531018223264062e-06	3.000000008768211e-06	7.583881085663165e-06	7.500000103277671e-07	6.154124063132639e-06	1.8750000344880392e-06	1.1284511932361449e-05	-4.290782	0.040595455116975494	0.0	0.0	-30.19115050000013	1.2148558832117893	46.8187923749999	1.0543992665252055	-29.666216625000015	0.5404282393607116	40.63358037500004	1.1102799161403598	-5.335039475100001	0.07096567997698248	-17.32935300000001	0.9471024728769756	-24.55882247510015	0.8086355333357547
j8	j8	-3.74999964236622e-07	5.384456568323147e-06	-2.6249999937988378e-06	9.164025591866478e-06	7.500000002380602e-07	8.807765400455385e-06	8.750000033330707e-07	8.6804367098711e-06	-2.000000069131147e-06	7.551602132419706e-06	-3.6812734999999996	0.022230495562615825	0.0	0.0	-14.400680874999857	0.8995185412855528	31.67437975000008	0.8042883859705393	-34.584123125000026	0.42608559009272395	26.150977499999975	0.9211401690662335	-4.800545169300001	0.05168983022513589	-20.991701124999686	0.6792738610432455	-27.634375044299905	0.6022156298222601
j9	j9	2.1250002578199202e-06	1.1398870248054081e-05	-1.8749999894041026e-06	8.055303958549213e-06	-2.5000007880748853e-07	8.83350408201884e-06	1.249999806063329e-07	7.891506728517317e-06	1.2499995875714375e-07	8.502248523614671e-06	-3.7473344999999982	0.025932930144089164	0.0	0.0	-22.794897999999957	1.7540081571518795	37.15800300000012	1.7167055582677286	-29.564761000000004	1.0286723209589321	33.34695037500004	1.7969230286216014	-5.200023455999996	0.11179149778964523	-18.948990249999934	0.9266146790514416	-24.21273183100019	1.0220615369696215
j10	j10	1.0000003828736227e-06	9.633757334680737e-06	-1.8749999883382884e-06	9.090573441525516e-06	1.125000023627365e-06	9.480407286819663e-06	-3.749999888924549e-07	9.318099814937277e-06	7.500000128146666e-07	8.66328734119452e-06	-2.4906375	0.026066085579117913	0.0	0.0	-22.417916625000554	1.2183047782251468	26.90064699999997	0.8512143165188679	-21.590943499999945	0.764855313736724	23.96270662500002	1.2083578685517438	-3.529804330800001	0.07420184573742526	-19.598850000000038	0.7420504554170559	-23.57595720580022	1.010524327045236
